state	year	cd	precinct	county	vtd	g2008_USP_dv	g2008_USP_rv	g2008_USS_rv	g2008_USS_dv	g2008_USH_dv	g2008_USH_rv
"KS"	2008	4	"Union Precinct 02"	"SEDGWICK"	"240"	9	57	57	6	6	57
"KS"	2008	4	"Valley Center City Ward 01 Precinct 01"	"SEDGWICK"	"242"	262	569	601	205	201	603
"KS"	2008	4	"Valley Center City Ward 02 Precinct 01"	"SEDGWICK"	"243"	246	563	576	217	215	566
"KS"	2008	4	"Valley Center City Ward 03 Precinct 01"	"SEDGWICK"	"244"	205	494	487	192	186	484
"KS"	2008	4	"Valley Center City Ward 04 Precinct 01"	"SEDGWICK"	"245"	220	499	520	183	183	524
"KS"	2008	4	"Valley Center City Ward 04 Precinct 02"	"SEDGWICK"	"246"	6	22	23	5	3	23
"KS"	2008	4	"Valley Center Township"	"SEDGWICK"	"241"	157	367	355	143	142	359
"KS"	2008	4	"Viola"	"SEDGWICK"	"247"	53	152	149	51	47	151
"KS"	2008	4	"Waco Precinct 01"	"SEDGWICK"	"248"	12	51	50	13	8	54
"KS"	2008	4	"Waco Precinct 02"	"SEDGWICK"	"249"	68	135	143	56	42	158
"KS"	2008	4	"Waco Precinct 03"	"SEDGWICK"	"250"	15	41	41	16	17	39
"KS"	2008	4	"Waco Precinct 04"	"SEDGWICK"	"251"	10	8	9	6	6	12
"KS"	2008	4	"Wichita Precinct 101"	"SEDGWICK"	"001"	562	533	556	474	462	573
"KS"	2008	4	"Wichita Precinct 102"	"SEDGWICK"	"002"	265	182	205	232	216	213
"KS"	2008	4	"Wichita Precinct 103"	"SEDGWICK"	"003"	210	113	124	179	163	136
"KS"	2008	4	"Wichita Precinct 104"	"SEDGWICK"	"004"	211	141	148	190	195	141
"KS"	2008	4	"Wichita Precinct 105"	"SEDGWICK"	"005"	776	475	516	662	659	520
"KS"	2008	4	"Wichita Precinct 106"	"SEDGWICK"	"006"	232	123	135	201	204	128
"KS"	2008	4	"Wichita Precinct 107"	"SEDGWICK"	"007"	761	138	192	623	663	163
"KS"	2008	4	"Wichita Precinct 108"	"SEDGWICK"	"008"	546	320	367	455	460	384
"KS"	2008	4	"Wichita Precinct 109"	"SEDGWICK"	"009"	846	349	436	661	698	422
"KS"	2008	4	"Wichita Precinct 110"	"SEDGWICK"	"010"	3	4	5	1	3	3
"KS"	2008	4	"Wichita Precinct 111"	"SEDGWICK"	"011"	173	183	187	154	149	190
"KS"	2008	4	"Wichita Precinct 112"	"SEDGWICK"	"012"	943	334	451	754	812	431
"KS"	2008	4	"Wichita Precinct 113"	"SEDGWICK"	"013"	929	94	161	750	826	128
"KS"	2008	4	"Wichita Precinct 114"	"SEDGWICK"	"014"	949	18	101	780	839	64
"KS"	2008	4	"Wichita Precinct 116"	"SEDGWICK"	"015"	1375	51	140	1133	1199	111
"KS"	2008	4	"Wichita Precinct 117"	"SEDGWICK"	"016"	1162	47	133	966	1027	120
"KS"	2008	4	"Wichita Precinct 118"	"SEDGWICK"	"017"	1126	162	243	932	1031	208
"KS"	2008	4	"Wichita Precinct 119"	"SEDGWICK"	"018"	759	279	343	628	671	314
"KS"	2008	4	"Wichita Precinct 120"	"SEDGWICK"	"019"	658	311	391	513	538	377
"KS"	2008	4	"Wichita Precinct 121"	"SEDGWICK"	"020"	419	477	484	379	371	496
"KS"	2008	4	"Wichita Precinct 122"	"SEDGWICK"	"021"	845	700	792	670	701	776
"KS"	2008	4	"Wichita Precinct 123"	"SEDGWICK"	"022"	59	60	70	52	55	61
"KS"	2008	4	"Wichita Precinct 124"	"SEDGWICK"	"023"		1	1			1
"KS"	2008	4	"Wichita Precinct 126"	"SEDGWICK"	"024"	91	129	139	73	71	140
"KS"	2008	4	"Wichita Precinct 127"	"SEDGWICK"	"025"	60	113	124	43	45	124
"KS"	2008	4	"Wichita Precinct 201"	"SEDGWICK"	"026"	732	684	731	631	649	701
"KS"	2008	4	"Wichita Precinct 202"	"SEDGWICK"	"027"	651	690	720	574	573	714
"KS"	2008	4	"Wichita Precinct 203"	"SEDGWICK"	"028"	517	523	554	458	462	545
"KS"	2008	4	"Wichita Precinct 204"	"SEDGWICK"	"029"	406	476	496	370	367	489
"KS"	2008	4	"Wichita Precinct 205"	"SEDGWICK"	"030"	342	155	192	280	268	196
"KS"	2008	4	"Wichita Precinct 206"	"SEDGWICK"	"031"	556	421	462	467	453	456
"KS"	2008	4	"Wichita Precinct 207"	"SEDGWICK"	"032"	785	715	814	619	592	823
"KS"	2008	4	"Wichita Precinct 208"	"SEDGWICK"	"033"	456	450	518	356	352	523
"KS"	2008	4	"Wichita Precinct 209"	"SEDGWICK"	"034"	532	506	550	456	448	545
"KS"	2008	4	"Wichita Precinct 210"	"SEDGWICK"	"035"	888	701	787	723	687	805
"KS"	2008	4	"Wichita Precinct 211"	"SEDGWICK"	"036"	524	533	601	436	444	586
"KS"	2008	4	"Wichita Precinct 212"	"SEDGWICK"	"037"	533	693	740	451	467	732
"KS"	2008	4	"Wichita Precinct 213"	"SEDGWICK"	"038"	543	886	925	468	471	918
"KS"	2008	4	"Wichita Precinct 214"	"SEDGWICK"	"039"	464	897	960	382	386	951
"KS"	2008	4	"Wichita Precinct 215"	"SEDGWICK"	"040"	821	982	1044	683	676	1064
"KS"	2008	4	"Wichita Precinct 216"	"SEDGWICK"	"041"	428	584	606	366	358	611
"KS"	2008	4	"Wichita Precinct 217"	"SEDGWICK"	"042"	464	911	940	401	358	975
"KS"	2008	4	"Wichita Precinct 218"	"SEDGWICK"	"043"	753	1149	1236	606	624	1195
"KS"	2008	4	"Wichita Precinct 220"	"SEDGWICK"	"044"	1	13	10	4	1	12
"KS"	2008	4	"Wichita Precinct 221"	"SEDGWICK"	"045"	280	516	532	231	233	537
"KS"	2008	4	"Wichita Precinct 222"	"SEDGWICK"	"046"	332	527	579	253	272	552
"KS"	2008	4	"Wichita Precinct 223"	"SEDGWICK"	"047"	465	895	943	362	365	936
"KS"	2008	4	"Wichita Precinct 224"	"SEDGWICK"	"048"	664	738	808	517	500	821
"KS"	2008	4	"Wichita Precinct 225"	"SEDGWICK"	"049"	662	706	764	543	504	788
"KS"	2008	4	"Wichita Precinct 226"	"SEDGWICK"	"050"	544	999	1027	477	449	1049
"KS"	2008	4	"Wichita Precinct 227"	"SEDGWICK"	"051"	357	887	905	299	292	916
"KS"	2008	4	"Wichita Precinct 228"	"SEDGWICK"	"052"	443	1076	1131	343	333	1138
"KS"	2008	4	"Wichita Precinct 229"	"SEDGWICK"	"053"	3	1	2	1		3
"KS"	2008	4	"Wichita Precinct 230"	"SEDGWICK"	"054"		3	3			3
"KS"	2008	4	"Wichita Precinct 301"	"SEDGWICK"	"055"	241	242	257	199	196	245
"KS"	2008	4	"Wichita Precinct 302"	"SEDGWICK"	"056"	506	426	441	465	409	483
"KS"	2008	4	"Wichita Precinct 303"	"SEDGWICK"	"057"	207	231	233	178	160	240
"KS"	2008	4	"Wichita Precinct 304"	"SEDGWICK"	"058"	430	386	413	355	373	394
"KS"	2008	4	"Wichita Precinct 305"	"SEDGWICK"	"059"	786	821	875	665	641	867
"KS"	2008	4	"Wichita Precinct 306"	"SEDGWICK"	"060"	855	633	694	743	749	687
"KS"	2008	4	"Wichita Precinct 307"	"SEDGWICK"	"061"	483	254	295	387	381	302
"KS"	2008	4	"Wichita Precinct 308"	"SEDGWICK"	"062"	665	496	529	574	548	543
"KS"	2008	4	"Wichita Precinct 309"	"SEDGWICK"	"063"	594	483	540	495	473	525
"KS"	2008	4	"Wichita Precinct 310"	"SEDGWICK"	"064"	253	147	153	221	203	165
"KS"	2008	4	"Wichita Precinct 311"	"SEDGWICK"	"065"	415	307	331	336	325	331
"KS"	2008	4	"Wichita Precinct 312"	"SEDGWICK"	"066"	410	335	342	366	345	356
"KS"	2008	4	"Wichita Precinct 313"	"SEDGWICK"	"067"	647	547	597	528	539	567
"KS"	2008	4	"Wichita Precinct 314"	"SEDGWICK"	"068"	477	555	590	397	379	615
"KS"	2008	4	"Wichita Precinct 315"	"SEDGWICK"	"069"	502	463	518	391	404	512
"KS"	2008	4	"Wichita Precinct 316"	"SEDGWICK"	"070"	455	655	664	376	371	683
"KS"	2008	4	"Wichita Precinct 317"	"SEDGWICK"	"071"	7	6	7	5	5	5
"KS"	2008	4	"Wichita Precinct 318"	"SEDGWICK"	"072"	5	7	7	5	4	8
"KS"	2008	4	"Wichita Precinct 401"	"SEDGWICK"	"073"	247	248	251	209	197	264
"KS"	2008	4	"Wichita Precinct 402"	"SEDGWICK"	"074"	121	124	134	98	100	126
"KS"	2008	4	"Wichita Precinct 403"	"SEDGWICK"	"075"	229	214	238	181	174	234
"KS"	2008	4	"Wichita Precinct 404"	"SEDGWICK"	"076"	398	488	509	355	358	493
"KS"	2008	4	"Wichita Precinct 405"	"SEDGWICK"	"077"	453	523	541	387	387	526
"KS"	2008	4	"Wichita Precinct 406"	"SEDGWICK"	"078"	451	410	440	392	363	465
"KS"	2008	4	"Wichita Precinct 407"	"SEDGWICK"	"079"	57	64	71	47	49	66
"KS"	2008	4	"Wichita Precinct 408"	"SEDGWICK"	"080"	461	419	454	378	384	465
"KS"	2008	4	"Wichita Precinct 409"	"SEDGWICK"	"081"	250	279	298	209	218	293
"KS"	2008	4	"Wichita Precinct 410"	"SEDGWICK"	"082"	269	245	269	222	209	277
"KS"	2008	4	"Wichita Precinct 411"	"SEDGWICK"	"083"	6	4	2	8	3	6
"KS"	2008	4	"Wichita Precinct 412"	"SEDGWICK"	"084"	594	1167	1230	482	441	1268
"KS"	2008	4	"Wichita Precinct 413"	"SEDGWICK"	"085"	532	903	967	408	363	997
"KS"	2008	4	"Wichita Precinct 414"	"SEDGWICK"	"086"	50	92	103	34	27	114
"KS"	2008	4	"Wichita Precinct 415"	"SEDGWICK"	"087"		1		1		1
"KS"	2008	4	"Wichita Precinct 416"	"SEDGWICK"	"088"	289	581	606	231	207	618
"KS"	2008	4	"Wichita Precinct 417"	"SEDGWICK"	"089"	364	388	413	295	304	410
"KS"	2008	4	"Wichita Precinct 418"	"SEDGWICK"	"090"	482	629	643	417	402	668
"KS"	2008	4	"Wichita Precinct 419"	"SEDGWICK"	"091"	655	686	715	574	535	727
"KS"	2008	4	"Wichita Precinct 420"	"SEDGWICK"	"092"	516	645	674	437	408	691
"KS"	2008	4	"Wichita Precinct 421"	"SEDGWICK"	"093"	475	485	512	425	407	503
"KS"	2008	4	"Wichita Precinct 422"	"SEDGWICK"	"094"	293	340	354	268	244	364
"KS"	2008	4	"Wichita Precinct 423"	"SEDGWICK"	"095"	427	440	485	342	337	486
"KS"	2008	4	"Wichita Precinct 424"	"SEDGWICK"	"096"	360	472	518	280	244	551
"KS"	2008	4	"Wichita Precinct 425"	"SEDGWICK"	"097"	426	600	622	361	333	638
"KS"	2008	4	"Wichita Precinct 426"	"SEDGWICK"	"098"	110	157	154	104	86	159
"KS"	2008	4	"Wichita Precinct 501"	"SEDGWICK"	"099"	17	27	27	12	14	26
"KS"	2008	4	"Wichita Precinct 502"	"SEDGWICK"	"100"	141	309	327	109	100	338
"KS"	2008	4	"Wichita Precinct 503"	"SEDGWICK"	"101"	517	668	703	428	411	705
"KS"	2008	4	"Wichita Precinct 504"	"SEDGWICK"	"102"	382	429	457	303	286	463
"KS"	2008	4	"Wichita Precinct 505"	"SEDGWICK"	"103"	246	345	365	203	191	361
"KS"	2008	4	"Wichita Precinct 506"	"SEDGWICK"	"104"	525	801	854	428	389	891
"KS"	2008	4	"Wichita Precinct 507"	"SEDGWICK"	"105"	528	809	872	423	377	897
"KS"	2008	4	"Wichita Precinct 508"	"SEDGWICK"	"106"	486	679	701	419	405	710
"KS"	2008	4	"Wichita Precinct 509"	"SEDGWICK"	"107"	408	676	737	318	306	752
"KS"	2008	4	"Wichita Precinct 510"	"SEDGWICK"	"108"	350	945	976	282	274	991
"KS"	2008	4	"Wichita Precinct 511"	"SEDGWICK"	"109"	19	60	62	20	14	64
"KS"	2008	4	"Wichita Precinct 512"	"SEDGWICK"	"110"	657	1329	1434	504	469	1426
"KS"	2008	4	"Wichita Precinct 513"	"SEDGWICK"	"111"	120	332	340	91	90	337
"KS"	2008	4	"Wichita Precinct 514"	"SEDGWICK"	"112"	513	1034	1098	379	379	1091
"KS"	2008	4	"Wichita Precinct 515"	"SEDGWICK"	"113"	509	846	932	392	348	945
"KS"	2008	4	"Wichita Precinct 516"	"SEDGWICK"	"114"	308	610	653	251	266	637
"KS"	2008	4	"Wichita Precinct 517"	"SEDGWICK"	"115"	389	574	562	356	335	577
"KS"	2008	4	"Wichita Precinct 518"	"SEDGWICK"	"116"	427	748	780	360	323	819
"KS"	2008	4	"Wichita Precinct 519"	"SEDGWICK"	"117"	512	761	798	438	436	795
"KS"	2008	4	"Wichita Precinct 520"	"SEDGWICK"	"118"	224	385	392	200	193	389
"KS"	2008	4	"Wichita Precinct 521"	"SEDGWICK"	"119"	241	591	583	227	188	623
"KS"	2008	4	"Wichita Precinct 522"	"SEDGWICK"	"120"	374	800	818	307	296	839
"KS"	2008	4	"Wichita Precinct 523"	"SEDGWICK"	"121"	429	800	849	347	326	866
"KS"	2008	4	"Wichita Precinct 524"	"SEDGWICK"	"122"	638	1204	1266	519	501	1281
"KS"	2008	4	"Wichita Precinct 525"	"SEDGWICK"	"123"	534	785	828	443	450	834
"KS"	2008	4	"Wichita Precinct 526"	"SEDGWICK"	"124"	415	817	872	314	314	871
"KS"	2008	4	"Wichita Precinct 527"	"SEDGWICK"	"125"	418	876	912	334	321	912
"KS"	2008	4	"Wichita Precinct 529"	"SEDGWICK"	"126"	163	354	366	125	114	381
"KS"	2008	4	"Wichita Precinct 530"	"SEDGWICK"	"127"	292	832	864	234	218	873
"KS"	2008	4	"Wichita Precinct 531"	"SEDGWICK"	"128"	503	1280	1303	433	390	1338
"KS"	2008	4	"Wichita Precinct 532"	"SEDGWICK"	"129"	335	947	982	265	255	981
"KS"	2008	4	"Wichita Precinct 533"	"SEDGWICK"	"130"	94	311	301	99	89	317
"KS"	2008	4	"Wichita Precinct 601"	"SEDGWICK"	"131"	655	279	341	522	524	327
"KS"	2008	4	"Wichita Precinct 602"	"SEDGWICK"	"132"	236	271	285	192	191	286
"KS"	2008	4	"Wichita Precinct 603"	"SEDGWICK"	"133"	379	391	415	315	308	419
"KS"	2008	4	"Wichita Precinct 604"	"SEDGWICK"	"134"	595	705	751	510	481	771
"KS"	2008	4	"Wichita Precinct 605"	"SEDGWICK"	"135"	227	266	285	181	181	287
"KS"	2008	4	"Wichita Precinct 606"	"SEDGWICK"	"136"	252	278	295	212	207	297
"KS"	2008	4	"Wichita Precinct 607"	"SEDGWICK"	"137"	850	566	587	783	785	586
"KS"	2008	4	"Wichita Precinct 608"	"SEDGWICK"	"138"	624	337	377	543	539	373
"KS"	2008	4	"Wichita Precinct 609"	"SEDGWICK"	"139"	938	733	802	793	803	791
"KS"	2008	4	"Wichita Precinct 610"	"SEDGWICK"	"140"	544	737	746	477	454	777
"KS"	2008	4	"Wichita Precinct 611"	"SEDGWICK"	"141"	522	495	558	415	403	563
"KS"	2008	4	"Wichita Precinct 612"	"SEDGWICK"	"142"	579	725	769	518	492	782
"KS"	2008	4	"Wichita Precinct 613"	"SEDGWICK"	"143"	592	697	754	495	493	725
"KS"	2008	4	"Wichita Precinct 614"	"SEDGWICK"	"144"	545	317	349	433	455	337
"KS"	2008	4	"Wichita Precinct 615"	"SEDGWICK"	"145"	371	110	144	307	297	149
"KS"	2008	4	"Wichita Precinct 616"	"SEDGWICK"	"146"	5	9	10	3	3	10
"KS"	2008	4	"Wichita Precinct 617"	"SEDGWICK"	"147"	260	198	220	212	194	228
"KS"	2008	4	"Wichita Precinct 618"	"SEDGWICK"	"148"	408	617	622	365	370	617
"KS"	2008	4	"Wichita Precinct 619"	"SEDGWICK"	"149"	558	712	717	513	499	726
"KS"	2008	4	"Wichita Precinct 620"	"SEDGWICK"	"150"	347	556	571	318	314	571
"KS"	2008	4	"Wichita Precinct 621"	"SEDGWICK"	"151"		2	2			2
"KS"	2008	4	"Wichita Precinct 622"	"SEDGWICK"	"152"	193	421	424	179	165	439
"KS"	2008	4	"Wichita Precinct 623"	"SEDGWICK"	"153"	380	785	765	364	325	791
"KS"	2008	1	"Fargo Township 1"	"SEWARD"	"000010"	8	43	42	6	5	42
"KS"	2008	1	"Fargo Township 2"	"SEWARD"	"000020"	1	45	40	4	2	37
"KS"	2008	1	"Fargo Township 3"	"SEWARD"	"000030"	3	23	23	3	1	23
"KS"	2008	1	"Fargo Township 4"	"SEWARD"	"000040"	45	88	87	37	26	88
"KS"	2008	1	"Kismet City"	"SEWARD"	"300010"	28	96	102	22	9	106
"KS"	2008	1	"Liberal Township 1"	"SEWARD"	"00005A"	11	61	62	6	3	60
"KS"	2008	1	"Liberal Township 2"	"SEWARD"	"000060"	3	34	33	3	2	35
"KS"	2008	1	"Liberal Township 3"	"SEWARD"	"000070"	3	78	64	14	3	72
"KS"	2008	1	"Liberal Township 4"	"SEWARD"	"00008A"	12	34	30	14	7	36
"KS"	2008	1	"Liberal Township 5"	"SEWARD"	"000090"	8	38	40	8	5	41
"KS"	2008	1	"Liberal Ward 1 Precinct 1"	"SEWARD"	"000100"	148	256	282	91	87	278
"KS"	2008	1	"Liberal Ward 1 Precinct 2"	"SEWARD"	"000110"	218	297	313	154	127	302
"KS"	2008	1	"Liberal Ward 1 Precinct 3"	"SEWARD"	"000120"	128	295	293	102	70	309
"KS"	2008	1	"Liberal Ward 2"	"SEWARD"	"000130"	145	356	354	116	82	368
"KS"	2008	1	"Liberal Ward 3"	"SEWARD"	"000140"	159	234	250	101	86	235
"KS"	2008	1	"Liberal Ward 4"	"SEWARD"	"000150"	105	338	352	76	62	341
"KS"	2008	1	"Liberal Ward 5"	"SEWARD"	"000160"	102	217	227	68	54	230
"KS"	2008	1	"Liberal Ward 6 Precinct 1"	"SEWARD"	"000170"	189	677	680	148	80	712
"KS"	2008	1	"Liberal Ward 6 Precinct 2"	"SEWARD"	"000180"	164	495	513	115	78	530
"KS"	2008	1	"Seward Township 1"	"SEWARD"	"000190"	6	38	39	5	3	38
"KS"	2008	1	"Seward Township 2"	"SEWARD"	"000200"	5	35	36	4	3	35
"KS"	2008	1	"Seward Township 3"	"SEWARD"	"000210"	2	13	12	2	1	11
"KS"	2008	2	"Aldersgate"	"SHAWNEE"	"047"	147	156	167	128	157	146
"KS"	2008	2	"Apache"	"SHAWNEE"	"013"	189	294	308	167	223	255
"KS"	2008	2	"Buffalo"	"SHAWNEE"	"043"	119	351	355	116	157	306
"KS"	2008	2	"Central Mission"	"SHAWNEE"	"052"	220	436	452	185	270	373
"KS"	2008	2	"Cheyenne"	"SHAWNEE"	"030"	310	450	478	255	368	379
"KS"	2008	2	"City of Auburn"	"SHAWNEE"	"041"	206	332	325	202	247	275
"KS"	2008	2	"Cullen"	"SHAWNEE"	"039"	270	215	265	215	282	205
"KS"	2008	2	"Deer Creek"	"SHAWNEE"	"032"	11	17	14	13	14	14
"KS"	2008	2	"Dover"	"SHAWNEE"	"044"	159	227	242	135	170	205
"KS"	2008	2	"East Peck"	"SHAWNEE"	"028"	159	194	219	130	184	169
"KS"	2008	2	"East Rossville"	"SHAWNEE"	"001"	179	308	296	166	220	260
"KS"	2008	2	"East Silver Lake"	"SHAWNEE"	"003"	262	368	386	226	294	330
"KS"	2008	2	"East Soldier"	"SHAWNEE"	"019"	258	342	345	252	306	290
"KS"	2008	2	"East Wichita"	"SHAWNEE"	"014"	276	437	438	246	323	375
"KS"	2008	2	"Elmont"	"SHAWNEE"	"016"	290	431	439	254	335	379
"KS"	2008	2	"Fox"	"SHAWNEE"	"015"	226	332	343	200	256	296
"KS"	2008	2	"Grove"	"SHAWNEE"	"005"	120	208	212	106	170	158
"KS"	2008	2	"Indian Hills"	"SHAWNEE"	"055"	215	281	320	162	228	267
"KS"	2008	2	"Indianola"	"SHAWNEE"	"012"	173	330	324	168	226	268
"KS"	2008	2	"Iroquois"	"SHAWNEE"	"010"	216	304	310	189	239	273
"KS"	2008	2	"Kaw"	"SHAWNEE"	"026"	247	284	296	231	289	242
"KS"	2008	2	"Kilmer"	"SHAWNEE"	"017"	174	300	298	170	208	267
"KS"	2008	2	"Kiowa"	"SHAWNEE"	"029"	320	438	470	276	355	390
"KS"	2008	2	"Kiro"	"SHAWNEE"	"006"	224	345	372	193	260	305
"KS"	2008	2	"Meadowlark"	"SHAWNEE"	"042"	208	434	457	169	236	396
"KS"	2008	2	"Messhoss Creek"	"SHAWNEE"	"007"	98	205	210	80	122	175
"KS"	2008	2	"Montara"	"SHAWNEE"	"038"	208	208	210	188	224	181
"KS"	2008	2	"North Mission"	"SHAWNEE"	"050"	262	467	471	241	313	396
"KS"	2008	2	"North Tecumseh"	"SHAWNEE"	"023"	246	266	300	197	285	218
"KS"	2008	2	"Northeast Monmouth"	"SHAWNEE"	"036"	201	325	331	186	231	298
"KS"	2008	2	"Northwest Monmouth"	"SHAWNEE"	"035"	258	432	454	218	309	372
"KS"	2008	2	"Pauline"	"SHAWNEE"	"033"	128	153	168	108	158	121
"KS"	2008	2	"Pawnee"	"SHAWNEE"	"025"	226	404	402	220	267	356
"KS"	2008	2	"Peck"	"SHAWNEE"	"027"	161	194	208	140	192	161
"KS"	2008	2	"Ponca"	"SHAWNEE"	"031"	140	192	196	136	172	158
"KS"	2008	2	"Pottawatomie"	"SHAWNEE"	"022"	216	338	316	224	247	298
"KS"	2008	2	"Rochester"	"SHAWNEE"	"018"	210	294	292	204	261	237
"KS"	2008	2	"Sac"	"SHAWNEE"	"008"	224	392	390	207	276	337
"KS"	2008	2	"Sherman"	"SHAWNEE"	"009"	196	340	330	196	238	291
"KS"	2008	2	"Sherwood"	"SHAWNEE"	"053"	169	315	302	176	211	266
"KS"	2008	2	"Sioux"	"SHAWNEE"	"021"	194	294	295	179	226	263
"KS"	2008	2	"South Mission"	"SHAWNEE"	"051"	115	241	236	105	128	223
"KS"	2008	2	"South Monmouth"	"SHAWNEE"	"037"	239	405	433	203	275	366
"KS"	2008	2	"South Sherwood"	"SHAWNEE"	"054"	165	229	254	122	153	225
"KS"	2008	2	"South Tecumseh"	"SHAWNEE"	"024"	204	264	265	193	233	223
"KS"	2008	2	"Sunflower"	"SHAWNEE"	"048"	236	503	520	208	252	478
"KS"	2008	2	"Topeka Ward 01 Precinct 01"	"SHAWNEE"	"058"	193	102	99	178	199	91
"KS"	2008	2	"Topeka Ward 01 Precinct 02"	"SHAWNEE"	"059"	216	135	137	199	216	127
"KS"	2008	2	"Topeka Ward 01 Precinct 03"	"SHAWNEE"	"060"	167	130	130	160	188	112
"KS"	2008	2	"Topeka Ward 01 Precinct 04"	"SHAWNEE"	"061"	220	182	160	218	246	138
"KS"	2008	2	"Topeka Ward 01 Precinct 05"	"SHAWNEE"	"062"	258	310	298	263	297	280
"KS"	2008	2	"Topeka Ward 01 Precinct 06"	"SHAWNEE"	"063"	196	311	313	178	223	278
"KS"	2008	2	"Topeka Ward 02 Precinct 01"	"SHAWNEE"	"064"	189	173	174	170	209	146
"KS"	2008	2	"Topeka Ward 02 Precinct 02"	"SHAWNEE"	"065"	178	129	139	151	186	121
"KS"	2008	2	"Topeka Ward 02 Precinct 03"	"SHAWNEE"	"066"	196	142	154	174	213	126
"KS"	2008	2	"Topeka Ward 02 Precinct 04"	"SHAWNEE"	"067"	185	120	122	163	179	114
"KS"	2008	2	"Topeka Ward 02 Precinct 05"	"SHAWNEE"	"068"	153	105	96	150	175	82
"KS"	2008	2	"Topeka Ward 02 Precinct 06"	"SHAWNEE"	"069"	182	81	83	156	173	80
"KS"	2008	2	"Topeka Ward 02 Precinct 07"	"SHAWNEE"	"070"	146	49	54	133	139	54
"KS"	2008	2	"Topeka Ward 02 Precinct 08"	"SHAWNEE"	"071"	183	31	40	162	163	47
"KS"	2008	2	"Topeka Ward 02 Precinct 09"	"SHAWNEE"	"072"	262	147	140	248	264	143
"KS"	2008	2	"Topeka Ward 02 Precinct 10"	"SHAWNEE"	"073"	268	99	98	266	278	80
"KS"	2008	2	"Topeka Ward 02 Precinct 11"	"SHAWNEE"	"074"	165	78	76	153	169	72
"KS"	2008	2	"Topeka Ward 03 Precinct 01"	"SHAWNEE"	"075"	220	155	162	192	235	130
"KS"	2008	2	"Topeka Ward 03 Precinct 02"	"SHAWNEE"	"076"	191	134	143	171	219	104
"KS"	2008	2	"Topeka Ward 03 Precinct 03"	"SHAWNEE"	"077"	138	63	65	125	137	65
"KS"	2008	2	"Topeka Ward 03 Precinct 04"	"SHAWNEE"	"078"	226	121	125	205	220	123
"KS"	2008	2	"Topeka Ward 03 Precinct 05"	"SHAWNEE"	"079"	181	57	81	142	166	63
"KS"	2008	2	"Topeka Ward 03 Precinct 06"	"SHAWNEE"	"080"	204	71	91	164	191	75
"KS"	2008	2	"Topeka Ward 03 Precinct 07"	"SHAWNEE"	"081"	229	87	97	199	206	94
"KS"	2008	2	"Topeka Ward 03 Precinct 08"	"SHAWNEE"	"082"	226	110	113	193	225	88
"KS"	2008	2	"Topeka Ward 03 Precinct 09"	"SHAWNEE"	"083"	301	137	143	268	302	122
"KS"	2008	2	"Topeka Ward 04 Precinct 01"	"SHAWNEE"	"084"	247	88	105	225	266	69
"KS"	2008	2	"Topeka Ward 04 Precinct 02"	"SHAWNEE"	"085"	327	61	88	273	292	80
"KS"	2008	2	"Topeka Ward 04 Precinct 03"	"SHAWNEE"	"086"	194	40	52	172	185	45
"KS"	2008	2	"Topeka Ward 04 Precinct 04"	"SHAWNEE"	"087"	412	92	102	386	393	107
"KS"	2008	2	"Topeka Ward 04 Precinct 06"	"SHAWNEE"	"088"	268	114	110	249	275	98
"KS"	2008	2	"Topeka Ward 04 Precinct 07"	"SHAWNEE"	"089"	237	77	88	205	232	73
"KS"	2008	2	"Topeka Ward 04 Precinct 08"	"SHAWNEE"	"090"	230	106	110	215	238	84
"KS"	2008	2	"Topeka Ward 04 Precinct 09"	"SHAWNEE"	"091"	229	98	107	209	234	95
"KS"	2008	2	"Topeka Ward 04 Precinct 10"	"SHAWNEE"	"092"	307	117	148	270	302	121
"KS"	2008	2	"Topeka Ward 04 Precinct 11"	"SHAWNEE"	"093"	205	161	168	187	209	153
"KS"	2008	2	"Topeka Ward 05 Precinct 01"	"SHAWNEE"	"094"	386	275	308	340	422	234
"KS"	2008	2	"Topeka Ward 05 Precinct 02"	"SHAWNEE"	"095"	209	112	131	184	227	95
"KS"	2008	2	"Topeka Ward 05 Precinct 03"	"SHAWNEE"	"096"	215	98	113	188	208	99
"KS"	2008	2	"Topeka Ward 05 Precinct 04"	"SHAWNEE"	"097"	201	126	141	171	214	98
"KS"	2008	2	"Topeka Ward 05 Precinct 05"	"SHAWNEE"	"098"	243	115	123	220	233	120
"KS"	2008	2	"Topeka Ward 05 Precinct 06"	"SHAWNEE"	"099"	217	101	122	175	211	102
"KS"	2008	2	"Topeka Ward 05 Precinct 07"	"SHAWNEE"	"100"	231	74	86	215	219	85
"KS"	2008	2	"Topeka Ward 05 Precinct 08"	"SHAWNEE"	"101"	168	91	96	144	173	74
"KS"	2008	2	"Topeka Ward 05 Precinct 09"	"SHAWNEE"	"102"	255	254	280	220	280	224
"KS"	2008	2	"Topeka Ward 05 Precinct 10"	"SHAWNEE"	"103"	285	304	304	267	326	255
"KS"	2008	2	"Topeka Ward 05 Precinct 14"	"SHAWNEE"	"104"	113	169	180	94	118	155
"KS"	2008	2	"Topeka Ward 05 Precinct 91"	"SHAWNEE"	"105"	88	67	78	78	89	69
"KS"	2008	2	"Topeka Ward 06 Precinct 01"	"SHAWNEE"	"106"	278	51	75	229	260	63
