state	year	county	precinct	g2006_REG_tv	g2006_GOV_tv	g2006_GOV_rv	g2006_GOV_dv
"GA"	2006	"Chatham County"	"Ogeechee Fire Station #10"	618	242	161	75
"GA"	2006	"Chatham County"	"Old Courthouse"	304	143	73	63
"GA"	2006	"Chatham County"	"Point Pleasant"	1812	901	679	189
"GA"	2006	"Chatham County"	"Pooler City Hall"	2814	1098	697	385
"GA"	2006	"Chatham County"	"Port Wentworth School"	753	273	176	93
"GA"	2006	"Chatham County"	"Progressive Recreation"	2727	1103	716	365
"GA"	2006	"Chatham County"	"Pt. Wentworth Comm. Center"	1067	417	253	156
"GA"	2006	"Chatham County"	"Pulaski School"	1406	539	104	432
"GA"	2006	"Chatham County"	"Resurrection Of Our Lord"	1192	428	48	376
"GA"	2006	"Chatham County"	"Riverside Baptist Church"	315	110	36	72
"GA"	2006	"Chatham County"	"Riverview Health Rehabilitation Ctr."	1447	632	195	429
"GA"	2006	"Chatham County"	"Rose of Sharon"	1172	511	259	233
"GA"	2006	"Chatham County"	"Rothwell Baptist Church"	2500	1166	877	269
"GA"	2006	"Chatham County"	"SS Fire Dept. Montgomery"	1157	586	450	126
"GA"	2006	"Chatham County"	"SS Fire Station #1 Whitebluff"	1229	470	199	258
"GA"	2006	"Chatham County"	"Saint Francis Episcopal"	1624	765	544	190
"GA"	2006	"Chatham County"	"Salvation Army"	1900	737	180	536
"GA"	2006	"Chatham County"	"Savannah Christian School"	267	56	26	29
"GA"	2006	"Chatham County"	"Savannah High School"	554	165	36	126
"GA"	2006	"Chatham County"	"Senior Citizens Center"	573	171	37	130
"GA"	2006	"Chatham County"	"Shuman Middle School"	535	227	24	203
"GA"	2006	"Chatham County"	"Skidaway Island Presbyterian"	1854	1094	906	169
"GA"	2006	"Chatham County"	"Skidaway Island State Park"	1342	802	659	134
"GA"	2006	"Chatham County"	"Skidaway Island United Methodist"	1486	869	743	116
"GA"	2006	"Chatham County"	"South Gardens Christian Church"	968	363	119	228
"GA"	2006	"Chatham County"	"Southside Baptist Church"	838	361	146	207
"GA"	2006	"Chatham County"	"Southwest Baptist Church"	4267	1428	747	662
"GA"	2006	"Chatham County"	"Spencer School"	223	58	3	55
"GA"	2006	"Chatham County"	"St. Frances Cabrini Church"	1311	465	200	259
"GA"	2006	"Chatham County"	"St. Peters Episcopal Church"	1680	957	777	165
"GA"	2006	"Chatham County"	"Temple of Glory Comm. Church"	1349	447	36	407
"GA"	2006	"Chatham County"	"The Woods of Savannah"	696	296	176	111
"GA"	2006	"Chatham County"	"Thunderbolt Municipal Complex"	1103	578	302	265
"GA"	2006	"Chatham County"	"Tiger Arena/Savannah State"	1575	435	195	230
"GA"	2006	"Chatham County"	"Tompkins Middle School"	1192	176	23	151
"GA"	2006	"Chatham County"	"Tompkins Recreation Center"	718	270	37	228
"GA"	2006	"Chatham County"	"Tybee Island Comm. Center"	1244	618	397	198
"GA"	2006	"Chatham County"	"Tybee Island Town Hall"	1448	706	462	219
"GA"	2006	"Chatham County"	"WW Law Center"	531	167	31	132
"GA"	2006	"Chatham County"	"West Broad YMCA"	966	237	27	206
"GA"	2006	"Chatham County"	"White Bluff School"	748	339	171	160
"GA"	2006	"Chatham County"	"Whitefield Methodist Church"	910	508	305	195
"GA"	2006	"Chatham County"	"Wilder Memorial Baptist Church"	1474	477	107	368
"GA"	2006	"Chatham County"	"Williams Court"	917	370	70	268
"GA"	2006	"Chatham County"	"Wilmington Baptist Church"	275	106	40	63
"GA"	2006	"Chatham County"	"Wilmington Island Pres. Church"	1375	749	569	158
"GA"	2006	"Chatham County"	"Windsor Elem./Golden Age"	1315	580	313	249
"GA"	2006	"Chatham County"	"Windsor Forest Baptist School"	1826	911	612	278
"GA"	2006	"Chatham County"	"Windsor Forest High School"	1666	650	377	253
"GA"	2006	"Chatham County"	"Woodlawn Baptist Church"	738	281	162	115
"GA"	2006	"Chattahoochee County"	"Cusseta"	2797	739	341	383
"GA"	2006	"Chattooga County"	"ALPINE"	728	307	179	122
"GA"	2006	"Chattooga County"	"CLOUDLAND"	307	148	71	68
"GA"	2006	"Chattooga County"	"COLDWATER"	206	97	39	57
"GA"	2006	"Chattooga County"	"DIRTSELLER"	113	53	32	20
"GA"	2006	"Chattooga County"	"DIRTTOWN"	683	313	173	121
"GA"	2006	"Chattooga County"	"HAYWOOD"	131	69	48	17
"GA"	2006	"Chattooga County"	"LYERLY"	783	304	183	111
"GA"	2006	"Chattooga County"	"PENNVILLE"	489	157	88	66
"GA"	2006	"Chattooga County"	"SEMINOLE"	90	42	21	21
"GA"	2006	"Chattooga County"	"SUBLIGNA"	354	168	113	48
"GA"	2006	"Chattooga County"	"SUMMERVILLE"	4711	1506	808	664
"GA"	2006	"Chattooga County"	"TELOGA"	460	177	90	78
"GA"	2006	"Chattooga County"	"TRION"	2547	858	512	330
"GA"	2006	"Cherokee County"	"AIR ACRES"	721	721	531	151
"GA"	2006	"Cherokee County"	"ARNOLD MILL"	1282	1280	974	207
"GA"	2006	"Cherokee County"	"AVERY"	756	754	608	96
"GA"	2006	"Cherokee County"	"BALL GROUND"	778	774	583	144
"GA"	2006	"Cherokee County"	"BASCOMB"	1373	1370	1047	251
"GA"	2006	"Cherokee County"	"BELLS"	919	919	608	238
"GA"	2006	"Cherokee County"	"BOOTH"	1120	1118	901	177
"GA"	2006	"Cherokee County"	"BRADSHAW"	1069	1068	851	164
"GA"	2006	"Cherokee County"	"BRIDGEMILL"	1298	1294	1058	185
"GA"	2006	"Cherokee County"	"CANTON"	777	773	500	222
"GA"	2006	"Cherokee County"	"CARMEL"	904	903	650	186
"GA"	2006	"Cherokee County"	"CHEROKEE SOUTH"	784	781	517	206
"GA"	2006	"Cherokee County"	"CLAYTON"	478	478	372	73
"GA"	2006	"Cherokee County"	"CONNS CREEK"	236	236	171	46
"GA"	2006	"Cherokee County"	"DEER RUN"	831	828	671	119
"GA"	2006	"Cherokee County"	"DIXIE"	1226	1225	890	260
"GA"	2006	"Cherokee County"	"DUPREE"	542	542	405	109
"GA"	2006	"Cherokee County"	"FREEHOME"	1422	1415	1141	196
"GA"	2006	"Cherokee County"	"HICKORY FLAT"	773	773	600	132
"GA"	2006	"Cherokee County"	"HIGHTOWER"	716	714	547	110
"GA"	2006	"Cherokee County"	"HILLSIDE"	1120	1113	901	167
"GA"	2006	"Cherokee County"	"HOLLY SPRINGS"	570	569	435	99
"GA"	2006	"Cherokee County"	"KELLOGG"	1270	1262	929	254
"GA"	2006	"Cherokee County"	"LIBERTY"	1175	1173	855	258
"GA"	2006	"Cherokee County"	"LICKSKILLET"	482	482	349	103
"GA"	2006	"Cherokee County"	"LITTLE RIVER"	1287	1284	972	236
"GA"	2006	"Cherokee County"	"MACEDONIA"	860	859	727	106
"GA"	2006	"Cherokee County"	"MOUNTAIN ROAD"	906	904	700	148
"GA"	2006	"Cherokee County"	"OAK GROVE"	841	838	627	155
"GA"	2006	"Cherokee County"	"RM MOORE"	767	762	585	128
"GA"	2006	"Cherokee County"	"ROSECREEK"	1343	1336	1084	194
"GA"	2006	"Cherokee County"	"RT JONES"	419	418	294	102
"GA"	2006	"Cherokee County"	"SALACOA"	172	171	125	28
"GA"	2006	"Cherokee County"	"SIXES"	905	899	705	138
"GA"	2006	"Cherokee County"	"SUTALLEE"	594	593	472	84
"GA"	2006	"Cherokee County"	"TEASLEY"	1385	1381	1062	244
"GA"	2006	"Cherokee County"	"TOONIGH"	1453	1451	1118	256
"GA"	2006	"Cherokee County"	"UNION HILL"	967	966	790	114
"GA"	2006	"Cherokee County"	"UNIVETER"	1181	1175	918	193
"GA"	2006	"Cherokee County"	"VICTORIA"	936	932	698	175
"GA"	2006	"Cherokee County"	"WALESKA"	688	687	499	125
"GA"	2006	"Cherokee County"	"WILDCAT"	867	863	642	165
"GA"	2006	"Cherokee County"	"WOODLANDS"	794	792	582	160
"GA"	2006	"Cherokee County"	"WOODSTOCK"	838	836	596	168
"GA"	2006	"Clarke County"	"1A"	1787	788	375	374
"GA"	2006	"Clarke County"	"1B"	2247	1029	448	509
"GA"	2006	"Clarke County"	"1C"	1513	729	279	385
"GA"	2006	"Clarke County"	"1D"	2001	1032	388	572
"GA"	2006	"Clarke County"	"2A"	2230	816	186	598
"GA"	2006	"Clarke County"	"2B"	2307	689	96	569
"GA"	2006	"Clarke County"	"3A"	1590	460	74	373
"GA"	2006	"Clarke County"	"3B"	2586	653	152	460
"GA"	2006	"Clarke County"	"4A"	1178	311	88	193
"GA"	2006	"Clarke County"	"4B"	2710	856	317	459
"GA"	2006	"Clarke County"	"5A"	1878	860	357	434
"GA"	2006	"Clarke County"	"5B"	1844	861	351	456
"GA"	2006	"Clarke County"	"5C"	1388	603	83	467
"GA"	2006	"Clarke County"	"5D"	1411	630	217	379
"GA"	2006	"Clarke County"	"6A"	1764	786	409	334
"GA"	2006	"Clarke County"	"6B"	2597	1119	509	542
"GA"	2006	"Clarke County"	"6C"	2141	864	427	368
"GA"	2006	"Clarke County"	"6D"	950	517	211	270
"GA"	2006	"Clarke County"	"7A"	1804	732	360	313
"GA"	2006	"Clarke County"	"7B"	2122	782	320	389
"GA"	2006	"Clarke County"	"7C"	1778	759	341	357
"GA"	2006	"Clarke County"	"8A"	1968	862	340	451
"GA"	2006	"Clarke County"	"8B"	1734	750	312	378
"GA"	2006	"Clarke County"	"8C"	1970	749	307	379
"GA"	2006	"Clay County"	"Bluffton"	314	122	65	55
"GA"	2006	"Clay County"	"Courthouse"	365	97	30	66
"GA"	2006	"Clay County"	"Day's Crossroad"	491	221	95	124
"GA"	2006	"Clay County"	"Old Head Start"	329	123	40	77
"GA"	2006	"Clay County"	"Zetto"	292	90	30	59
"GA"	2006	"Clayton County"	"ELLENWOOD"	3140	1162	156	989
"GA"	2006	"Clayton County"	"FOREST PARK 1"	2371	570	215	337
"GA"	2006	"Clayton County"	"FOREST PARK 2"	1754	524	178	313
"GA"	2006	"Clayton County"	"FOREST PARK 3"	1688	460	175	266
"GA"	2006	"Clayton County"	"FOREST PARK 4"	1427	508	230	259
"GA"	2006	"Clayton County"	"FOREST PARK 5"	2754	645	214	407
"GA"	2006	"Clayton County"	"FOREST PARK 6"	1084	355	151	192
"GA"	2006	"Clayton County"	"JONESBORO 1"	3331	1010	184	810
"GA"	2006	"Clayton County"	"JONESBORO 10"	2354	567	149	402
"GA"	2006	"Clayton County"	"JONESBORO 11"	2896	1094	415	640
"GA"	2006	"Clayton County"	"JONESBORO 12"	2108	591	102	475
"GA"	2006	"Clayton County"	"JONESBORO 13"	1048	424	143	275
"GA"	2006	"Clayton County"	"JONESBORO 14"	3313	1374	629	708
"GA"	2006	"Clayton County"	"JONESBORO 15"	1823	393	119	263
"GA"	2006	"Clayton County"	"JONESBORO 16"	1453	433	94	312
"GA"	2006	"Clayton County"	"JONESBORO 17"	3438	937	145	772
"GA"	2006	"Clayton County"	"JONESBORO 18"	2029	523	157	350
"GA"	2006	"Clayton County"	"JONESBORO 2"	3305	957	105	838
"GA"	2006	"Clayton County"	"JONESBORO 3"	2824	961	252	678
"GA"	2006	"Clayton County"	"JONESBORO 4"	1543	396	124	258
"GA"	2006	"Clayton County"	"JONESBORO 5"	1431	537	223	293
"GA"	2006	"Clayton County"	"JONESBORO 6"	2152	868	542	287
"GA"	2006	"Clayton County"	"JONESBORO 7"	2211	711	240	448
"GA"	2006	"Clayton County"	"JONESBORO 8"	2784	640	146	479
"GA"	2006	"Clayton County"	"JONESBORO 9"	1304	317	114	193
"GA"	2006	"Clayton County"	"LAKE CITY"	2047	533	126	389
"GA"	2006	"Clayton County"	"LOVEJOY 1"	2733	930	236	674
"GA"	2006	"Clayton County"	"LOVEJOY 2"	2180	596	180	406
"GA"	2006	"Clayton County"	"LOVEJOY 3"	3024	882	339	509
"GA"	2006	"Clayton County"	"LOVEJOY 4"	2918	975	193	766
"GA"	2006	"Clayton County"	"LOVEJOY 5"	2399	724	147	553
"GA"	2006	"Clayton County"	"MORROW 1"	2069	669	139	506
"GA"	2006	"Clayton County"	"MORROW 2"	1611	464	219	221
"GA"	2006	"Clayton County"	"MORROW 3"	3190	1075	264	789
"GA"	2006	"Clayton County"	"MORROW 4"	1625	532	187	331
"GA"	2006	"Clayton County"	"MORROW 5"	3291	1175	309	839
"GA"	2006	"Clayton County"	"MORROW 6"	1852	647	194	430
"GA"	2006	"Clayton County"	"MORROW 7"	1558	524	167	337
"GA"	2006	"Clayton County"	"MORROW 8"	2099	844	154	677
"GA"	2006	"Clayton County"	"MORROW 9"	1153	399	112	274
"GA"	2006	"Clayton County"	"OAK 1"	1612	418	45	364
"GA"	2006	"Clayton County"	"OAK 2"	1457	305	41	259
"GA"	2006	"Clayton County"	"OAK 3"	3248	771	82	680
"GA"	2006	"Clayton County"	"OAK 4"	2676	680	92	578
"GA"	2006	"Clayton County"	"PANHANDLE 1"	2294	861	208	630
"GA"	2006	"Clayton County"	"PANHANDLE 2"	1649	638	308	318
"GA"	2006	"Clayton County"	"RIVERDALE 1"	1912	731	100	614
"GA"	2006	"Clayton County"	"RIVERDALE 10"	2110	371	47	318
"GA"	2006	"Clayton County"	"RIVERDALE 11"	1551	603	71	523
"GA"	2006	"Clayton County"	"RIVERDALE 12"	2085	708	113	586
"GA"	2006	"Clayton County"	"RIVERDALE 2"	2414	718	100	608
"GA"	2006	"Clayton County"	"RIVERDALE 3"	2613	817	90	712
"GA"	2006	"Clayton County"	"RIVERDALE 4"	3201	838	197	632
"GA"	2006	"Clayton County"	"RIVERDALE 5"	2067	678	125	535
"GA"	2006	"Clayton County"	"RIVERDALE 6"	2607	636	168	452
"GA"	2006	"Clayton County"	"RIVERDALE 7"	2152	431	103	313
"GA"	2006	"Clayton County"	"RIVERDALE 8"	2238	927	173	737
"GA"	2006	"Clayton County"	"RIVERDALE 9"	2053	628	129	491
"GA"	2006	"Clinch County"	"Arabia"	87	28	12	15
"GA"	2006	"Clinch County"	"Argyle"	237	88	31	56
"GA"	2006	"Clinch County"	"Dupont"	210	80	22	56
"GA"	2006	"Clinch County"	"Fargo"	248	63	40	23
"GA"	2006	"Clinch County"	"Homerville"	2508	700	270	417
"GA"	2006	"Cobb County"	"AB Precinct A-L"	0	13012	9560	2866
"GA"	2006	"Cobb County"	"AB Precinct M-Z"	0	16397	11678	3902
"GA"	2006	"Cobb County"	"Acworth 1A"	3195	1251	792	415
"GA"	2006	"Cobb County"	"Acworth 1B"	2892	953	595	300
"GA"	2006	"Cobb County"	"Acworth 1C"	2644	937	527	370
"GA"	2006	"Cobb County"	"Addison 01"	1811	875	589	218
"GA"	2006	"Cobb County"	"Austell 1A"	2714	1088	328	725
"GA"	2006	"Cobb County"	"Baker 01"	2882	1070	655	360
"GA"	2006	"Cobb County"	"Bells Ferry 01"	966	442	290	115
"GA"	2006	"Cobb County"	"Bells Ferry 02"	1323	647	406	200
"GA"	2006	"Cobb County"	"Bells Ferry 03"	4361	1813	1205	466
"GA"	2006	"Cobb County"	"Big Shanty 01"	1829	675	433	192
"GA"	2006	"Cobb County"	"Big Shanty 02"	1535	727	542	153
"GA"	2006	"Cobb County"	"Big Shanty 03"	1340	680	462	177
"GA"	2006	"Cobb County"	"Birney 01"	1721	727	424	268
"GA"	2006	"Cobb County"	"Birney 02"	1869	857	406	419
"GA"	2006	"Cobb County"	"Blackwell 01"	1678	777	496	227
"GA"	2006	"Cobb County"	"Brumby 01"	1360	400	127	259
"GA"	2006	"Cobb County"	"Bryant 01"	1562	707	90	595
"GA"	2006	"Cobb County"	"Bryant 02"	2821	984	149	809
"GA"	2006	"Cobb County"	"Bullard 01"	1210	637	476	128
"GA"	2006	"Cobb County"	"Chalker 01"	1130	483	338	115
"GA"	2006	"Cobb County"	"Chalker 02"	3036	1045	634	348
"GA"	2006	"Cobb County"	"Chattahoochee 01"	3773	1141	464	603
"GA"	2006	"Cobb County"	"Cheatham Hill 01"	2089	967	619	284
"GA"	2006	"Cobb County"	"Cheatham Hill 02"	2051	952	709	187
"GA"	2006	"Cobb County"	"Cheatham Hill 03"	1549	822	531	248
"GA"	2006	"Cobb County"	"Chestnut Ridge 01"	2607	1307	961	273
"GA"	2006	"Cobb County"	"Clarkdale 01"	1175	493	269	191
"GA"	2006	"Cobb County"	"Clarkdale 02"	1732	778	326	421
"GA"	2006	"Cobb County"	"Cooper 01"	1687	774	292	453
"GA"	2006	"Cobb County"	"Cumberland 01"	2393	881	473	346
"GA"	2006	"Cobb County"	"Davis 01"	1589	759	540	180
"GA"	2006	"Cobb County"	"Dickerson 01"	1370	655	470	158
"GA"	2006	"Cobb County"	"Dobbins 01"	1670	405	125	267
"GA"	2006	"Cobb County"	"Dodgen 01"	1748	838	610	175
"GA"	2006	"Cobb County"	"Dowell 01"	2539	1181	760	358
"GA"	2006	"Cobb County"	"Durham 01"	2211	996	786	183
"GA"	2006	"Cobb County"	"East Cobb 01"	1662	827	564	216
"GA"	2006	"Cobb County"	"East Piedmont 01"	1476	639	393	199
"GA"	2006	"Cobb County"	"East Valley 01"	2173	1033	739	228
"GA"	2006	"Cobb County"	"Eastside 01"	959	452	308	106
"GA"	2006	"Cobb County"	"Eastside 02"	1460	702	529	125
"GA"	2006	"Cobb County"	"Elizabeth 01"	2075	565	327	211
"GA"	2006	"Cobb County"	"Elizabeth 02"	1643	772	518	213
"GA"	2006	"Cobb County"	"Elizabeth 03"	1671	778	544	180
"GA"	2006	"Cobb County"	"Elizabeth 04"	572	202	108	76
"GA"	2006	"Cobb County"	"Elizabeth 05"	2314	1027	652	286
"GA"	2006	"Cobb County"	"Elizabeth 06"	2297	1142	806	276
"GA"	2006	"Cobb County"	"Elizabeth 07"	1316	591	352	203
"GA"	2006	"Cobb County"	"Fair Oaks 01"	2740	1144	485	616
"GA"	2006	"Cobb County"	"Fair Oaks 02"	1136	420	207	195
"GA"	2006	"Cobb County"	"Fair Oaks 03"	1750	635	239	369
"GA"	2006	"Cobb County"	"Fair Oaks 04"	1513	565	307	236
"GA"	2006	"Cobb County"	"Fair Oaks 05"	1127	374	176	164
"GA"	2006	"Cobb County"	"Fair Oaks 06"	1029	330	154	150
"GA"	2006	"Cobb County"	"Ford 01"	1090	468	361	88
"GA"	2006	"Cobb County"	"Frey 01"	1738	768	578	151
"GA"	2006	"Cobb County"	"Fullers Park 01"	1049	499	354	124
"GA"	2006	"Cobb County"	"Garrison Mill 01"	2162	1094	758	256
"GA"	2006	"Cobb County"	"Gritters 01"	1819	833	538	242
"GA"	2006	"Cobb County"	"Harmony-Leland 01"	2736	1128	366	712
"GA"	2006	"Cobb County"	"Harrison 01"	2161	924	695	175
"GA"	2006	"Cobb County"	"Hayes 01"	2821	1325	1021	257
"GA"	2006	"Cobb County"	"Hightower 01"	1939	952	654	245
"GA"	2006	"Cobb County"	"Keheley 01"	843	405	296	97
"GA"	2006	"Cobb County"	"Kell 01"	1617	717	528	157
"GA"	2006	"Cobb County"	"Kemp 01"	1598	762	584	128
"GA"	2006	"Cobb County"	"Kemp 02"	1666	777	533	206
"GA"	2006	"Cobb County"	"Kemp 03"	1521	694	555	99
"GA"	2006	"Cobb County"	"Kennesaw 1A"	1479	608	389	177
"GA"	2006	"Cobb County"	"Kennesaw 2A"	1714	496	260	212
"GA"	2006	"Cobb County"	"Kennesaw 2B"	2758	1076	728	297
"GA"	2006	"Cobb County"	"Kennesaw 3A"	1172	438	270	139
"GA"	2006	"Cobb County"	"Kennesaw 4A"	1812	717	455	214
"GA"	2006	"Cobb County"	"Kennesaw 5A"	2345	930	655	237
"GA"	2006	"Cobb County"	"Kennesaw 5B"	2160	846	517	292
"GA"	2006	"Cobb County"	"Lassiter 01"	1567	763	527	170
"GA"	2006	"Cobb County"	"Lewis 01"	1143	513	370	116
"GA"	2006	"Cobb County"	"Lindley 01"	3237	1492	655	751
"GA"	2006	"Cobb County"	"Lost Mountain 01"	2275	910	678	189
"GA"	2006	"Cobb County"	"Lost Mountain 02"	3024	1352	1086	216
"GA"	2006	"Cobb County"	"Lost Mountain 03"	2881	1146	855	241
"GA"	2006	"Cobb County"	"Lost Mountain 04"	1587	676	539	120
"GA"	2006	"Cobb County"	"Lost Mountain 05"	1769	818	655	135
"GA"	2006	"Cobb County"	"Mableton 01"	1338	569	255	291
"GA"	2006	"Cobb County"	"Mableton 02"	1504	654	311	310
"GA"	2006	"Cobb County"	"Mableton 03"	2513	1127	631	422
"GA"	2006	"Cobb County"	"Mableton 04"	1295	703	463	193
"GA"	2006	"Cobb County"	"Mabry 01"	740	379	294	75
"GA"	2006	"Cobb County"	"Macland 01"	2227	975	464	471
"GA"	2006	"Cobb County"	"Macland 02"	600	265	128	132
"GA"	2006	"Cobb County"	"Marietta 1A"	1548	434	159	258
"GA"	2006	"Cobb County"	"Marietta 2A"	2057	975	610	305
"GA"	2006	"Cobb County"	"Marietta 2B"	1009	411	169	219
"GA"	2006	"Cobb County"	"Marietta 2C"	1863	868	524	272
"GA"	2006	"Cobb County"	"Marietta 3A"	1458	603	378	167
"GA"	2006	"Cobb County"	"Marietta 3B"	1504	660	271	356
"GA"	2006	"Cobb County"	"Marietta 4A"	1068	501	310	138
"GA"	2006	"Cobb County"	"Marietta 4B"	2105	879	561	267
"GA"	2006	"Cobb County"	"Marietta 4C"	757	380	241	114
"GA"	2006	"Cobb County"	"Marietta 4E"	1712	781	529	187
"GA"	2006	"Cobb County"	"Marietta 5A"	1114	345	91	242
"GA"	2006	"Cobb County"	"Marietta 5B"	1360	410	169	216
"GA"	2006	"Cobb County"	"Marietta 6A"	787	171	45	123
"GA"	2006	"Cobb County"	"Marietta 6B"	1864	858	593	237
"GA"	2006	"Cobb County"	"Marietta 6C"	871	290	169	105
"GA"	2006	"Cobb County"	"Marietta 7A"	1928	508	157	312
"GA"	2006	"Cobb County"	"Mars Hill 01"	2250	912	702	165
"GA"	2006	"Cobb County"	"Mars Hill 02"	1986	750	511	204
"GA"	2006	"Cobb County"	"McCleskey 01"	1411	711	505	155
"GA"	2006	"Cobb County"	"McEachern 01"	1880	847	537	273
"GA"	2006	"Cobb County"	"Mountain View 01"	819	397	293	79
"GA"	2006	"Cobb County"	"Mt Bethel 01"	3496	1640	1212	347
"GA"	2006	"Cobb County"	"Mt Bethel 02"	1030	460	324	109
"GA"	2006	"Cobb County"	"Mt Bethel 03"	2413	894	607	237
"GA"	2006	"Cobb County"	"Mt Bethel 04"	2378	982	647	257
"GA"	2006	"Cobb County"	"Murdock 01"	1902	973	702	208
"GA"	2006	"Cobb County"	"Nicholson 01"	1919	845	570	224
"GA"	2006	"Cobb County"	"Nickajack 01"	1821	692	286	376
"GA"	2006	"Cobb County"	"North Cobb 01"	1622	658	424	202
"GA"	2006	"Cobb County"	"Norton Park 01"	1257	588	388	160
"GA"	2006	"Cobb County"	"Norton Park 02"	1670	755	374	324
"GA"	2006	"Cobb County"	"Oakdale 01"	1572	712	447	220
"GA"	2006	"Cobb County"	"Oregon 01"	1250	570	416	127
"GA"	2006	"Cobb County"	"Oregon 02"	1965	769	306	426
"GA"	2006	"Cobb County"	"Oregon 03"	1214	473	229	210
"GA"	2006	"Cobb County"	"Oregon 04"	2056	937	333	568
"GA"	2006	"Cobb County"	"Oregon 05"	2578	1190	727	411
"GA"	2006	"Cobb County"	"Oregon 06"	2022	914	415	445
"GA"	2006	"Cobb County"	"PR Precinct A-L"	0	190	72	107
"GA"	2006	"Cobb County"	"PR Precinct M-Z"	0	39	17	19
"GA"	2006	"Cobb County"	"Paces Mill 01"	1275	581	344	189
"GA"	2006	"Cobb County"	"Palmer 01"	1929	764	491	232
"GA"	2006	"Cobb County"	"Pebblebrook 01"	1783	783	241	512
"GA"	2006	"Cobb County"	"Pebblebrook 02"	1467	630	146	469
"GA"	2006	"Cobb County"	"Pine Mountain 01"	1777	907	707	162
"GA"	2006	"Cobb County"	"Pine Mountain 02"	1968	983	811	117
"GA"	2006	"Cobb County"	"Pitner 01"	982	469	309	131
"GA"	2006	"Cobb County"	"Poole 01"	502	302	195	96
"GA"	2006	"Cobb County"	"Pope 01"	1532	710	495	163
"GA"	2006	"Cobb County"	"Post Oak 01"	2906	1426	1035	296
"GA"	2006	"Cobb County"	"Powder Springs 1A"	2914	1259	665	544
"GA"	2006	"Cobb County"	"Powder Springs 2A"	1925	807	242	537
"GA"	2006	"Cobb County"	"Powder Springs 3A"	2234	993	435	530
"GA"	2006	"Cobb County"	"Powers Ferry 01"	1390	588	344	175
"GA"	2006	"Cobb County"	"Red Rock 01"	497	227	193	22
"GA"	2006	"Cobb County"	"Red Rock 02"	1127	530	404	94
"GA"	2006	"Cobb County"	"Riverside 01"	1039	412	70	334
"GA"	2006	"Cobb County"	"Rocky Mount 01"	1236	599	444	128
"GA"	2006	"Cobb County"	"Rocky Mount 02"	1751	838	580	187
"GA"	2006	"Cobb County"	"Roswell 01"	2395	1214	872	270
"GA"	2006	"Cobb County"	"Roswell 02"	2970	1389	989	313
"GA"	2006	"Cobb County"	"Sandy Plains 01"	2093	1013	683	268
"GA"	2006	"Cobb County"	"Sedalia Park 01"	1313	574	338	179
"GA"	2006	"Cobb County"	"Sewell Mill 01"	1351	657	479	132
"GA"	2006	"Cobb County"	"Sewell Mill 02"	594	310	228	68
"GA"	2006	"Cobb County"	"Sewell Mill 03"	2700	962	543	347
"GA"	2006	"Cobb County"	"Sewell Mill 04"	1277	678	484	149
"GA"	2006	"Cobb County"	"Sewell Mill 05"	1563	745	526	185
"GA"	2006	"Cobb County"	"Shallowford Falls 01"	2657	1306	965	268
"GA"	2006	"Cobb County"	"Simpson 01"	1262	548	411	118
"GA"	2006	"Cobb County"	"Smyrna 1A"	2513	957	418	497
"GA"	2006	"Cobb County"	"Smyrna 2A"	1109	492	257	199
"GA"	2006	"Cobb County"	"Smyrna 2B"	2025	666	250	377
"GA"	2006	"Cobb County"	"Smyrna 3A"	2357	963	425	470
"GA"	2006	"Cobb County"	"Smyrna 4A"	2957	1246	682	478
"GA"	2006	"Cobb County"	"Smyrna 5A"	2445	928	426	438
"GA"	2006	"Cobb County"	"Smyrna 6A"	3698	1555	862	602
"GA"	2006	"Cobb County"	"Smyrna 7A"	2054	1118	679	369
"GA"	2006	"Cobb County"	"Smyrna 7B"	3055	1307	678	579
"GA"	2006	"Cobb County"	"Smyrna 7C"	1296	581	353	188
"GA"	2006	"Cobb County"	"Sope Creek 01"	1826	895	632	202
"GA"	2006	"Cobb County"	"Sope Creek 02"	2897	1244	858	325
"GA"	2006	"Cobb County"	"Sope Creek 03"	2397	940	700	179
"GA"	2006	"Cobb County"	"Sprayberry 01"	1896	890	604	247
"GA"	2006	"Cobb County"	"Sweetwater 01"	1918	902	514	365
"GA"	2006	"Cobb County"	"Sweetwater 02"	1012	365	152	200
"GA"	2006	"Cobb County"	"Sweetwater 03"	2090	888	394	466
"GA"	2006	"Cobb County"	"Sweetwater 04"	1922	710	274	401
"GA"	2006	"Cobb County"	"Sweetwater 05"	1665	736	300	412
"GA"	2006	"Cobb County"	"Teasley 01"	1575	666	370	254
"GA"	2006	"Cobb County"	"Terrell Mill 01"	1651	719	444	220
"GA"	2006	"Cobb County"	"Terrell Mill 02"	511	165	62	93
"GA"	2006	"Cobb County"	"Timber Ridge 01"	2143	1043	751	218
"GA"	2006	"Cobb County"	"Tritt 01"	2186	1091	768	256
"GA"	2006	"Cobb County"	"Tritt 02"	853	444	316	96
"GA"	2006	"Cobb County"	"Vaughan 01"	2469	1145	881	213
"GA"	2006	"Cobb County"	"Vinings 01"	465	297	215	69
"GA"	2006	"Cobb County"	"Vinings 02"	1029	349	153	176
"GA"	2006	"Cobb County"	"Vinings 03"	3386	1038	487	493
"GA"	2006	"Cobb County"	"Vinings 04"	1527	885	690	143
"GA"	2006	"Cobb County"	"Wade Green 01"	1620	740	470	223
