state	year	county	precinct	cd	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"AR"	2008	"Jefferson County"	"107"	4	53	13	69	62		69	64		68
"AR"	2008	"Jefferson County"	"108"	4	19	53	74	58		69	60		67
"AR"	2008	"Jefferson County"	"109"	4	96	6	102	88		98	88		95
"AR"	2008	"Jefferson County"	"110"	4	74	6	81	76		80	76		80
"AR"	2008	"Jefferson County"	"111"	4	67	3	70	61		65	64		68
"AR"	2008	"Jefferson County"	"112"	4	145	14	164	145		160	151		159
"AR"	2008	"Jefferson County"	"113"	4	153	11	166	152		161	151		162
"AR"	2008	"Jefferson County"	"114"	4	346	1	351	317		328	320		332
"AR"	2008	"Jefferson County"	"115"	4	32	0	32	26		29	26		28
"AR"	2008	"Jefferson County"	"116"	4	27	6	33	29		33	31		34
"AR"	2008	"Jefferson County"	"117"	4	2	2	4	4		4	3		4
"AR"	2008	"Jefferson County"	"118"	4	153	9	166	142		155	144		149
"AR"	2008	"Jefferson County"	"120"	4	0	0	0	0		0	0		0
"AR"	2008	"Jefferson County"	"123"	4	6	2	8	8		8	8		8
"AR"	2008	"Jefferson County"	"201"	4	167	3	173	158		163	154		159
"AR"	2008	"Jefferson County"	"203"	4	64	4	70	64		65	63		64
"AR"	2008	"Jefferson County"	"204"	4	163	19	186	169		182	180		181
"AR"	2008	"Jefferson County"	"206"	4	24	0	24	23		25	24		24
"AR"	2008	"Jefferson County"	"207"	4	73	9	83	79		81	81		83
"AR"	2008	"Jefferson County"	"208"	4	76	15	93	85		91	79		90
"AR"	2008	"Jefferson County"	"209"	4	78	147	228	187		222	185		225
"AR"	2008	"Jefferson County"	"210"	4	68	32	104	95		101	96		102
"AR"	2008	"Jefferson County"	"211"	4	73	19	93	86		90	84		90
"AR"	2008	"Jefferson County"	"212"	4	138	27	171	157		169	162		172
"AR"	2008	"Jefferson County"	"214"	4	126	236	371	309		363	309		361
"AR"	2008	"Jefferson County"	"216"	4	204	111	321	285		317	287		313
"AR"	2008	"Jefferson County"	"217"	4	0	1	1	0		1	1		1
"AR"	2008	"Jefferson County"	"218"	4	72	29	102	91		97	86		94
"AR"	2008	"Jefferson County"	"219"	4	81	14	98	90		95	89		93
"AR"	2008	"Jefferson County"	"220"	4	45	37	84	70		81	71		83
"AR"	2008	"Jefferson County"	"221"	4	0	0	0	1		1	1		1
"AR"	2008	"Jefferson County"	"222"	4	145	183	333	285		318	284		321
"AR"	2008	"Jefferson County"	"223"	4	4	1	5	4		5	5		5
"AR"	2008	"Jefferson County"	"224"	4	14	3	18	16		18	14		17
"AR"	2008	"Jefferson County"	"301"	4	43	84	128	100		124	107		125
"AR"	2008	"Jefferson County"	"302"	4	46	0	47	44		45	44		46
"AR"	2008	"Jefferson County"	"303"	4	93	0	93	89		91	89		93
"AR"	2008	"Jefferson County"	"305"	4	185	35	225	205		221	206		214
"AR"	2008	"Jefferson County"	"306"	4	0	0	1	1		1	1		1
"AR"	2008	"Jefferson County"	"307"	4	149	42	194	171		192	171		194
"AR"	2008	"Jefferson County"	"308"	4	81	47	133	118		129	117		129
"AR"	2008	"Jefferson County"	"309"	4	226	63	291	258		278	262		282
"AR"	2008	"Jefferson County"	"310"	4	88	165	258	220		252	206		248
"AR"	2008	"Jefferson County"	"311"	4	237	4	244	212		224	218		225
"AR"	2008	"Jefferson County"	"314"	4	89	249	348	291		332	287		332
"AR"	2008	"Jefferson County"	"316"	4	198	68	270	243		268	247		266
"AR"	2008	"Jefferson County"	"317"	4	36	102	139	122		135	117		133
"AR"	2008	"Jefferson County"	"318"	4	25	4	31	25		29	26		30
"AR"	2008	"Jefferson County"	"319"	4	1	3	4	2		3	2		4
"AR"	2008	"Jefferson County"	"320"	4	49	9	60	54		58	53		56
"AR"	2008	"Jefferson County"	"321"	4	3	5	8	6		9	8		9
"AR"	2008	"Jefferson County"	"401"	4	134	0	136	119		125	122		123
"AR"	2008	"Jefferson County"	"402"	4	19	0	19	17		18	17		18
"AR"	2008	"Jefferson County"	"403"	4	81	1	82	77		79	79		79
"AR"	2008	"Jefferson County"	"404"	4	11	0	11	10		11	10		10
"AR"	2008	"Jefferson County"	"405"	4	36	0	36	33		36	34		35
"AR"	2008	"Jefferson County"	"406"	4	1	7	8	7		8	8		8
"AR"	2008	"Jefferson County"	"407"	4	260	1	265	246		254	250		256
"AR"	2008	"Jefferson County"	"408"	4	55	0	56	45		50	49		52
"AR"	2008	"Jefferson County"	"409"	4	20	26	46	39		45	36		42
"AR"	2008	"Jefferson County"	"410"	4	25	0	25	24		25	24		25
"AR"	2008	"Jefferson County"	"411"	4	97	189	294	251		286	248		285
"AR"	2008	"Jefferson County"	"412"	4	10	26	38	28		34	28		35
"AR"	2008	"Jefferson County"	"413"	4	12	0	13	13		13	13		13
"AR"	2008	"Jefferson County"	"414"	4	81	0	81	78		80	75		76
"AR"	2008	"Jefferson County"	"415"	4	0	1	1	1		1	1		1
"AR"	2008	"Jefferson County"	"416"	4	82	0	83	79		81	77		79
"AR"	2008	"Jefferson County"	"417"	4	20	25	47	34		40	39		43
"AR"	2008	"Jefferson County"	"418"	4	186	99	293	257		279	259		282
"AR"	2008	"Jefferson County"	"419"	4	25	7	32	29		30	28		30
"AR"	2008	"Jefferson County"	"420"	4	11	0	11	10		11	11		12
"AR"	2008	"Jefferson County"	"421"	4	467	3	472	435		457	449		461
"AR"	2008	"Jefferson County"	"422"	4	5	5	10	9		10	10		10
"AR"	2008	"Jefferson County"	"423"	4	16	36	53	41		49	44		49
"AR"	2008	"Jefferson County"	"426"	4	3	1	4	4		4	4		4
"AR"	2008	"Jefferson County"	"427"	4	1	0	1	1		1	0		0
"AR"	2008	"Jefferson County"	"429"	4	2	3	5	3		5	3		5
"AR"	2008	"Jefferson County"	"430"	4	1	2	3	1		2	2		2
"AR"	2008	"Jefferson County"	"432"	4	4	14	18	13		16	11		16
"AR"	2008	"Jefferson County"	"433"	4	1	5	6	2		6	3		6
"AR"	2008	"Jefferson County"	"611"	4	3	0	3	3		3	2		2
"AR"	2008	"Jefferson County"	"621"	4	236	21	268	237		258	241		256
"AR"	2008	"Jefferson County"	"622"	4	115	6	122	110		119	114		117
"AR"	2008	"Jefferson County"	"651"	4	13	19	32	26		31	25		31
"AR"	2008	"Jefferson County"	"707"	4	0	5	5	5		6	5		6
"AR"	2008	"Jefferson County"	"710"	4	18	89	110	84		102	80		103
"AR"	2008	"Jefferson County"	"711"	4	25	167	195	160		187	157		185
"AR"	2008	"Jefferson County"	"712"	4	0	2	2	1		2	1		2
"AR"	2008	"Jefferson County"	"713"	4	42	177	224	162		216	161		215
"AR"	2008	"Jefferson County"	"720"	4	36	171	215	171		206	177		207
"AR"	2008	"Jefferson County"	"721"	4	41	22	64	55		61	49		59
"AR"	2008	"Jefferson County"	"722"	4	31	124	158	129		151	128		150
"AR"	2008	"Jefferson County"	"730"	4	10	25	39	27		36	28		35
"AR"	2008	"Jefferson County"	"731"	4	44	161	209	176		199	181		202
"AR"	2008	"Jefferson County"	"732"	4	20	100	125	102		120	106		121
"AR"	2008	"Jefferson County"	"733"	4	20	71	93	77		86	73		86
"AR"	2008	"Jefferson County"	"734"	4	24	66	90	75		85	76		86
"AR"	2008	"Jefferson County"	"735"	4	7	22	29	21		25	25		27
"AR"	2008	"Jefferson County"	"751"	4	129	19	151	135		146	141		145
"AR"	2008	"Jefferson County"	"810"	4	42	111	157	122		149	130		150
"AR"	2008	"Jefferson County"	"820"	4	40	136	182	139		177	138		176
"AR"	2008	"Jefferson County"	"830"	4	24	110	137	95		129	105		129
"AR"	2008	"Jefferson County"	"851"	4	36	32	71	63		69	64		68
"AR"	2008	"Jefferson County"	"862"	4	18	31	52	48		51	47		51
"AR"	2008	"Jefferson County"	"Absentee"	4	560	346	922	806		883	822		885
"AR"	2008	"Jefferson County"	"Accepted Provisional Ballots"	4	36	7	43	41		41	40		40
"AR"	2008	"Jefferson County"	"Accepted Signature Issue Absentee"	4	10	3	13	12		12	12		12
"AR"	2008	"Jefferson County"	"Early Voting"	4	8793	2499	11467	9999		10826	10085		10766
"AR"	2008	"Jefferson County"	"Overseas Absentee Plus 2 Accepted Provisional Ballots"	4	9	4	13	7		8	8		9
"AR"	2008	"Jefferson County"	"(blank)"	4	138	27	171	157		169	162		172
"AR"	2008	"Johnson County"	"Absentee"	3	146	225	386	295		371		302	369
"AR"	2008	"Johnson County"	"Batson"	3	23	31	54	40		48		36	49
"AR"	2008	"Johnson County"	"Dickerson-hill"	3	16	18	36	22		34		24	36
"AR"	2008	"Johnson County"	"Early"	3	1099	1684	2836	2093		2645		2099	2656
"AR"	2008	"Johnson County"	"Grant"	3	161	169	351	298		333		255	326
"AR"	2008	"Johnson County"	"Hickey"	3	43	85	132	105		126		103	126
"AR"	2008	"Johnson County"	"Horsehead"	3	60	96	160	125		150		113	152
"AR"	2008	"Johnson County"	"Howell"	3	121	233	371	239		331		250	329
"AR"	2008	"Johnson County"	"King"	3	89	187	282	224		265		240	273
"AR"	2008	"Johnson County"	"Lee"	3	13	40	54	37		51		42	50
"AR"	2008	"Johnson County"	"Lowgap"	3	8	19	27	21		25		21	26
"AR"	2008	"Johnson County"	"Mckennon"	3	81	172	258	182		227		186	229
"AR"	2008	"Johnson County"	"Mulberry"	3	24	33	62	40		57		40	57
"AR"	2008	"Johnson County"	"Perry"	3	73	170	247	156		223		184	235
"AR"	2008	"Johnson County"	"Pittsburg"	3	206	334	562	418		536		430	537
"AR"	2008	"Johnson County"	"Prairie"	3	64	97	168	123		159		136	157
"AR"	2008	"Johnson County"	"Redlick"	3	92	194	290	218		265		230	269
"AR"	2008	"Johnson County"	"Sherman"	3	42	67	112	79		100		70	100
"AR"	2008	"Johnson County"	"Spadra Ward 1"	3	147	211	378	307		366		272	356
"AR"	2008	"Johnson County"	"Spadra Ward 2"	3	122	176	302	233		283		220	278
"AR"	2008	"Johnson County"	"Spadra Ward 3"	3	178	295	480	369		458		369	461
"AR"	2008	"Johnson County"	"Spadra Ward 4"	3	91	180	274	220		261		218	267
"AR"	2008	"Johnson County"	"Stonewall"	3	47	67	122	92		113		98	114
"AR"	2008	"Johnson County"	"Ward"	3	88	139	236	182		222		177	218
"AR"	2008	"Lafayette County"	"Av Absentee 1-10 100-1"	4	49	65	117	95		111	100		114
"AR"	2008	"Lafayette County"	"Av Absentee 11-20 100-2"	4	19	55	77	63		73	65		75
"AR"	2008	"Lafayette County"	"Bradley Community Ce 05"	4	192	188	387	266		322	299		334
"AR"	2008	"Lafayette County"	"Buckner City Hall 07"	4	88	159	254	190		227	214		237
"AR"	2008	"Lafayette County"	"Ev Paper 650"	4	422	457	897	706		835	746		848
"AR"	2008	"Lafayette County"	"Lafayette Co Annex B 02"	4	75	65	145	120		137	125		137
"AR"	2008	"Lafayette County"	"Lafayette County Lib 01"	4	25	83	113	80		103	87		104
"AR"	2008	"Lafayette County"	"Lake Erling Fire Dep 06"	4	26	72	103	77		94	81		94
"AR"	2008	"Lafayette County"	"Midway/boyd Hill Fir 03"	4	40	100	145	95		131	119		137
"AR"	2008	"Lafayette County"	"Stamps City Complex 08"	4	83	130	223	180		205	199		211
"AR"	2008	"Lafayette County"	"Stamps Old City Hall 09"	4	89	159	258	194		238	206		234
"AR"	2008	"Lafayette County"	"Walker Creek Communi 04"	4	25	152	183	124		166	129		165
"AR"	2008	"Lawrence County"	"Alicia City Hall 18"	1	20	32	52	41		47			
"AR"	2008	"Lawrence County"	"Av Absentee 650"	1	85	108	197	146		184			
"AR"	2008	"Lawrence County"	"Black Rock City Hall 04"	1	99	206	327	272		314			
"AR"	2008	"Lawrence County"	"Clover Bend Comm Cen 17"	1	22	32	62	58		61			
"AR"	2008	"Lawrence County"	"Ev County Clerks Office Ivo"	1	795	983	1877	1549		1835			
"AR"	2008	"Lawrence County"	"Ev Early Vote 650"	1	17	16	37	30		40			
"AR"	2008	"Lawrence County"	"Hoxie Serv Cent 1 05"	1	76	121	209	179		209			
"AR"	2008	"Lawrence County"	"Hoxie Serv Cent 2 06"	1	66	107	184	154		184			
"AR"	2008	"Lawrence County"	"Hoxie Serv Cent 3 07"	1	72	103	190	166		192			
"AR"	2008	"Lawrence County"	"Imboden Comm Cent 01"	1	93	251	360	287		342			
"AR"	2008	"Lawrence County"	"Lynn City Hall 14"	1	57	186	264	210		249			
"AR"	2008	"Lawrence County"	"Minturn City  Hall 02"	1	36	42	84	74		86			
"AR"	2008	"Lawrence County"	"Oak Grove Church Of 12"	1	40	34	75	62		69			
"AR"	2008	"Lawrence County"	"Portia City Hall 13"	1	63	69	144	133		143			
"AR"	2008	"Lawrence County"	"Powhatan Comm Cent 03"	1	53	93	150	119		140			
"AR"	2008	"Lawrence County"	"Ravenden City Hall 21"	1	79	110	204	162		194			
"AR"	2008	"Lawrence County"	"Saffell Fire Station 20"	1	23	93	122	79		102			
"AR"	2008	"Lawrence County"	"Sedgwick City Hall 19"	1	37	75	115	95		108			
"AR"	2008	"Lawrence County"	"Smithville Comm Cent 15"	1	57	97	158	135		155			
"AR"	2008	"Lawrence County"	"Strawberry City Hall 16"	1	57	102	173	145		166			
"AR"	2008	"Lawrence County"	"Walnut Ridge 1 08"	1	91	141	248	206		243			
"AR"	2008	"Lawrence County"	"Walnut Ridge 2 09"	1	79	127	228	188		224			
"AR"	2008	"Lawrence County"	"Walnut Ridge 3 10"	1	56	90	157	138		159			
"AR"	2008	"Lawrence County"	"Walnut Ridge 4 11"	1	65	139	213	175		199			
"AR"	2008	"Lee County"	"Absentee"	1	201	89	291	254		269			
"AR"	2008	"Lee County"	"Big Creek/spring Creek"	1	92	99	193	169		188			
"AR"	2008	"Lee County"	"Early Voting"	1	1025	622	1658	1483		1607			
"AR"	2008	"Lee County"	"Fleener"	1	17	94	111	96		109			
"AR"	2008	"Lee County"	"Hampton"	1	96	125	227	199		219			
"AR"	2008	"Lee County"	"Independence"	1	72	60	134	119		134			
"AR"	2008	"Lee County"	"Oak Forest"	1	60	19	82	74		77			
"AR"	2008	"Lee County"	"Richland"	1	95	76	174	159		174			
"AR"	2008	"Lee County"	"St. Francis/council"	1	31	21	52	47		51			
"AR"	2008	"Lee County"	"Texas"	1	47	74	124	110		122			
"AR"	2008	"Lee County"	"Union"	1	64	36	103	91		96			
"AR"	2008	"Lee County"	"Ward 1"	1	113	41	156	145		154			
"AR"	2008	"Lee County"	"Ward 2"	1	91	55	151	135		151			
"AR"	2008	"Lee County"	"Ward 3"	1	94	38	135	123		132			
"AR"	2008	"Lee County"	"Ward 4"	1	165	5	172	160		170			
"AR"	2008	"Lincoln County"	"Auburn"	4	10	22	33	28		30	31		31
"AR"	2008	"Lincoln County"	"Bar/tarry"	4	72	14	86	84		85	81		84
"AR"	2008	"Lincoln County"	"Bar/yorktown"	4	191	66	260	247		260	246		257
"AR"	2008	"Lincoln County"	"Cane Creek 1"	4	100	458	574	462		558	474		555
"AR"	2008	"Lincoln County"	"Cane Creek 2"	4	27	27	55	43		53	47		53
"AR"	2008	"Lincoln County"	"Cane Creek 3"	4	21	139	162	106		157	128		161
"AR"	2008	"Lincoln County"	"Choctaw"	4	41	26	67	57		64	58		63
"AR"	2008	"Lincoln County"	"Gould"	4	20	56	77	63		72	63		73
"AR"	2008	"Lincoln County"	"Gould City Ward 1"	4	111	37	178	129		144	133		144
"AR"	2008	"Lincoln County"	"Gould City Ward 2"	4	173	3	202	157		164	153		164
"AR"	2008	"Lincoln County"	"Gould City Ward 3"	4	139	22	189	150		159	149		156
"AR"	2008	"Lincoln County"	"Grady City Ward 1& 2"	4	166	46	216	197		212	203		211
"AR"	2008	"Lincoln County"	"Kimbrough"	4	39	14	53	47		52	50		53
"AR"	2008	"Lincoln County"	"Lone Pine/garnett"	4	14	70	90	81		89	83		90
"AR"	2008	"Lincoln County"	"Lone Pine/mt. Home"	4	32	90	126	96		124	100		124
"AR"	2008	"Lincoln County"	"Mill Creek"	4	31	69	100	91		98	93		100
"AR"	2008	"Lincoln County"	"Owen/glendale"	4	45	204	263	220		262	235		262
"AR"	2008	"Lincoln County"	"Owen/palmyra"	4	38	166	209	179		202	182		205
"AR"	2008	"Lincoln County"	"Smith"	4	17	79	99	73		89	80		89
"AR"	2008	"Lincoln County"	"Spring 1"	4	30	153	194	162		188	165		188
"AR"	2008	"Lincoln County"	"Spring 2"	4	81	29	113	97		106	105		110
"AR"	2008	"Lincoln County"	"Star City Ward 1"	4	97	213	312	270		311	280		309
"AR"	2008	"Lincoln County"	"Star City Ward 2"	4	113	140	259	214		251	222		250
"AR"	2008	"Lincoln County"	"Star City Ward 3"	4	80	284	375	293		361	300		354
"AR"	2008	"Lincoln County"	"Wells Bayou/fire Station"	4	7	27	36	27		37	25		34
"AR"	2008	"Lincoln County"	"Wells Bayou/garrett Bridge"	4	15	59	78	65		75	69		77
"AR"	2008	"Little River County"	"Absentee"	4	64	113	183	142		173	150		176
"AR"	2008	"Little River County"	"Ard - Arden Township"	4	26	92	123	93		113	93		114
"AR"	2008	"Little River County"	"Ark - Arkinda Township"	4	11	10	27	20		22	24		24
"AR"	2008	"Little River County"	"Aw1 - Ashdown Ward 1"	4	123	349	483	383		456	411		458
"AR"	2008	"Little River County"	"Aw2 - Ashdown Ward 2"	4	157	132	301	234		276	261		284
"AR"	2008	"Little River County"	"Aw3 - Ashdown Ward 3"	4	128	158	291	234		269	253		273
"AR"	2008	"Little River County"	"Bur - Burke Township"	4	26	68	97	75		87	78		89
"AR"	2008	"Little River County"	"Cle - Cleveland Township"	4	107	175	290	233		268	249		270
"AR"	2008	"Little River County"	"Cny - Caney Township"	4	18	60	83	59		76	60		77
"AR"	2008	"Little River County"	"Early"	4	500	731	1249	977		1144	1047		1176
"AR"	2008	"Little River County"	"Frk - Franklin Township"	4	59	235	300	233		273	247		276
"AR"	2008	"Little River County"	"Fw1 - Foreman Ward 1"	4	26	26	53	44		47	46		50
"AR"	2008	"Little River County"	"Fw2 - Foreman Ward 2"	4	49	96	149	123		141	129		143
"AR"	2008	"Little River County"	"Fw3 - Foreman Ward 3"	4	48	82	142	112		128	124		135
"AR"	2008	"Little River County"	"Jef - Jefferson Township"	4	28	103	136	103		120	110		124
"AR"	2008	"Little River County"	"Jew - Jewell Township"	4	20	50	73	61		69	61		68
"AR"	2008	"Little River County"	"Jhn - Johnson Township"	4	130	86	220	177		191	184		195
"AR"	2008	"Little River County"	"Jks - Jackson Township"	4	52	155	219	182		204	182		202
"AR"	2008	"Little River County"	"L/c - Lick Creek Township"	4	26	124	155	117		143	121		142
"AR"	2008	"Little River County"	"L/r - Little River Township"	4	31	155	196	143		176	153		181
"AR"	2008	"Little River County"	"R/r - Red River Township"	4	38	145	188	147		170	153		169
"AR"	2008	"Little River County"	"W/r - Wallace/richland Townships"	4	86	102	194	156		173	162		178
"AR"	2008	"Logan County"	"Absentee"	4	83	123	214	168		203	172		199
"AR"	2008	"Logan County"	"Blue Mountain City Hall"	4	19	31	52	46		51	46		50
"AR"	2008	"Logan County"	"Booneville Community Building"	4	199	548	773	637		747	658		746
"AR"	2008	"Logan County"	"Brownsville Community Building"	4	43	157	210	150		206	157		205
"AR"	2008	"Logan County"	"Caulksville City Hall"	4	68	141	220	169		212	179		217
"AR"	2008	"Logan County"	"Corley Community Center"	4	19	40	59	50		57	52		57
"AR"	2008	"Logan County"	"Delaware Rural Fire Station"	4	55	148	218	167		207	163		202
"AR"	2008	"Logan County"	"Driggs Community Building"	4	37	107	149	115		142	119		144
"AR"	2008	"Logan County"	"Dublin Freewill Baptist Church"	4	55	89	155	125		150	125		149
"AR"	2008	"Logan County"	"Early"	4	780	1760	2605	2092		2535	2151		2521
"AR"	2008	"Logan County"	"First Natl Bank Community Building"	4	285	656	978	842		966	860		959
"AR"	2008	"Logan County"	"Grayson Fire Station"	4	25	66	96	74		93	77		93
"AR"	2008	"Logan County"	"Harmony Assembly Of God Church"	4	9	46	56	42		54	47		52
"AR"	2008	"Logan County"	"Ione Community Building"	4	33	64	102	88		101	89		102
"AR"	2008	"Logan County"	"Long Ridge Community Center"	4	20	54	75	58		73	60		73
"AR"	2008	"Logan County"	"Magazine Community Center"	4	136	271	423	368		422	382		421
"AR"	2008	"Logan County"	"Midway Rural Fire Station"	4	46	182	236	186		224	186		219
"AR"	2008	"Logan County"	"New Blaine Rural Fire Station"	4	54	124	185	134		185	139		184
"AR"	2008	"Logan County"	"Overseas Absentee"	4	0	0	0	0		0	0		0
"AR"	2008	"Logan County"	"Pinelog Church"	4	29	64	95	69		88	71		87
"AR"	2008	"Logan County"	"Pleasant Hill Missionary Baptist Church"	4	34	126	167	136		161	145		161
"AR"	2008	"Logan County"	"Prairie View Community Building"	4	41	98	143	115		141	121		140
"AR"	2008	"Logan County"	"Ratcliff City Hall"	4	47	75	126	105		126	105		124
"AR"	2008	"Logan County"	"Scranton American Legion Hall"	4	74	138	220	197		222	198		218
"AR"	2008	"Logan County"	"Subiaco Municipal Building"	4	66	179	256	217		255	222		252
"AR"	2008	"Logan County"	"Sugar Grove Community Building"	4	29	63	94	72		88	73		89
"AR"	2008	"Lonoke County"	"Butler Township"	1	172	697	894	581		845			
"AR"	2008	"Lonoke County"	"Cabot City -  Ward 1"	1	303	973	1308	833		1177			
"AR"	2008	"Lonoke County"	"Cabot City -  Ward 2"	1	519	2003	2565	1643		2368			
"AR"	2008	"Lonoke County"	"Cabot City -  Ward 3"	1	496	1950	2494	1686		2306			
"AR"	2008	"Lonoke County"	"Cabot City - Ward 4"	1	404	1365	1811	1184		1666			
"AR"	2008	"Lonoke County"	"Carlisle City - Wards 1, 2 & 3"	1	275	540	842	709		820			
"AR"	2008	"Lonoke County"	"Carlisle Township"	1	27	157	189	146		183			
"AR"	2008	"Lonoke County"	"Caroline Township / Austin City"	1	233	944	1201	782		1109			
"AR"	2008	"Lonoke County"	"Cleveland / Prairie / Totten Townships"	1	77	347	433	343		422			
"AR"	2008	"Lonoke County"	"Eagle Township"	1	118	526	656	418		606			
"AR"	2008	"Lonoke County"	"England City - Ward 1/ 2 Gumwood Township"	1	169	482	662	526		637			
"AR"	2008	"Lonoke County"	"England City - Ward 3/4"	1	254	128	397	343		374			
"AR"	2008	"Lonoke County"	"Fletcher/crooked Crk/humn.allport/hamilton/isbell"	1	133	283	424	310		403			
"AR"	2008	"Lonoke County"	"Furlow Township"	1	108	269	383	307		372			
"AR"	2008	"Lonoke County"	"Goodrum Township"	1	176	871	1064	673		985			
"AR"	2008	"Lonoke County"	"Gray Township"	1	322	730	1076	781		1036			
"AR"	2008	"Lonoke County"	"Indian Bayou / Coy City"	1	20	83	106	86		104			
"AR"	2008	"Lonoke County"	"Lafayette Twp/ Keo/dortch/walls/williams"	1	126	289	425	309		413			
"AR"	2008	"Lonoke County"	"Lonoke City - Districts 1/2/3/5 & Lon.twp"	1	445	552	1024	856		995			
"AR"	2008	"Lonoke County"	"Lonoke City - Districts 4/6/7/8"	1	471	555	1053	860		1028			
"AR"	2008	"Lonoke County"	"Magness Township"	1	156	618	785	523		742			
"AR"	2008	"Lonoke County"	"Oak Grove Township"	1	313	1208	1567	1079		1480			
"AR"	2008	"Lonoke County"	"Pettus / Richwood Townships"	1	41	57	100	87		98			
"AR"	2008	"Lonoke County"	"Pulaski Township"	1	168	39	213	190		209			
"AR"	2008	"Lonoke County"	"Ward City - Ward 1/2/3 & Ward Twp"	1	286	983	1296	917		1244			
"AR"	2008	"Lonoke County"	"York Township"	1	156	593	773	496		704			
"AR"	2008	"Lonoke County"	"(blank)"	1	0	0	0	0		0			
"AR"	2008	"Madison County"	"Alabam 01"	3	116	229	360	297		351		288	348
"AR"	2008	"Madison County"	"Av - Absentee 650"	3	83	116	207	145		181		145	187
"AR"	2008	"Madison County"	"Bohannan 02"	3	35	110	146	106		129		129	144
"AR"	2008	"Madison County"	"Boston 03"	3	40	28	69	40		57		34	61
"AR"	2008	"Madison County"	"Bowen 04"	3	29	87	123	93		113		107	120
"AR"	2008	"Madison County"	"California 05"	3	112	278	401	307		379		327	391
"AR"	2008	"Madison County"	"Ev Early Vote Ivo"	3	163	275	448	323		428		328	424
"AR"	2008	"Madison County"	"Ev Early Voting 650"	3	457	483	963	736		905		633	884
"AR"	2008	"Madison County"	"Hilburn 06"	3	61	75	145	102		128		104	133
"AR"	2008	"Madison County"	"Japton 07"	3	30	117	153	91		136		127	148
"AR"	2008	"Madison County"	"Kentucky 08"	3	44	47	96	69		86		61	90
"AR"	2008	"Madison County"	"Kings River 09"	3	97	180	293	222		285		215	280
"AR"	2008	"Madison County"	"Lamar 10"	3	112	216	344	241		318		257	326
"AR"	2008	"Madison County"	"Lincoln 11"	3	24	54	78	65		79		68	82
"AR"	2008	"Madison County"	"Marble 12"	3	37	81	124	95		113		92	112
"AR"	2008	"Madison County"	"Mill Creek 13"	3	68	103	183	139		169		130	165
"AR"	2008	"Madison County"	"Prairie 14"	3	138	376	530	391		489		449	513
"AR"	2008	"Madison County"	"Purdy 15"	3	45	63	114	86		110		75	109
"AR"	2008	"Madison County"	"Richland 16"	3	18	122	144	99		134		133	142
"AR"	2008	"Madison County"	"Valley 17"	3	121	138	262	189		245		166	247
"AR"	2008	"Madison County"	"Venus 18"	3	20	62	84	51		70		71	87
"AR"	2008	"Madison County"	"War Eagle 1 19"	3	62	200	270	216		252		222	258
"AR"	2008	"Madison County"	"War Eagle 2 20"	3	39	124	166	125		154		149	165
"AR"	2008	"Madison County"	"Ward 1 21"	3	26	41	70	53		68		49	64
"AR"	2008	"Madison County"	"Ward 2 22"	3	29	63	93	79		88		83	91
"AR"	2008	"Madison County"	"Ward 3 23"	3	36	86	127	94		122		109	121
"AR"	2008	"Madison County"	"Ward 4 24"	3	36	57	96	68		88		74	87
"AR"	2008	"Madison County"	"Wharton 25"	3	29	102	141	90		119		110	138
"AR"	2008	"Madison County"	"White River 26"	3	37	59	98	76		94		65	93
"AR"	2008	"Marion County"	"Absentee And Early Voting (courthouse)"	3	1123	1887	3096	1830		1922		2053	2791
"AR"	2008	"Marion County"	"American Legion Hut, Yellville"	3	102	235	356	229		338		261	335
"AR"	2008	"Marion County"	"Bruno Fire House"	3	51	89	150	94		134		106	137
"AR"	2008	"Marion County"	"Bull Shoals Community Bldg"	3	189	342	555	333		495		360	483
"AR"	2008	"Marion County"	"Eros Community Center"	3	46	106	159	94		141		115	144
"AR"	2008	"Marion County"	"Fairview Fire House"	3	51	135	189	86		163		149	177
"AR"	2008	"Marion County"	"Flippin City Hall"	3	91	230	336	228		315		233	315
"AR"	2008	"Marion County"	"Flippin School"	3	50	141	198	118		178		151	188
"AR"	2008	"Marion County"	"Lakeway Fire House"	3	98	159	271	155		239		172	242
"AR"	2008	"Marion County"	"Lazy Acres Fire Dept"	3	39	58	100	48		79		57	85
"AR"	2008	"Marion County"	"Oakland Community Bldg"	3	112	143	259	153		231		156	222
"AR"	2008	"Marion County"	"Peel Fire House"	3	117	185	312	193		274		204	272
"AR"	2008	"Marion County"	"Promiseland Community Bldg."	3	45	54	101	54		86		61	87
"AR"	2008	"Marion County"	"Pyatt Fire House"	3	60	152	226	132		194		170	195
"AR"	2008	"Marion County"	"Ralph Fire House"	3	70	219	302	183		267		226	274
"AR"	2008	"Marion County"	"Rea Valley Fire House"	3	90	265	371	210		317		280	332
"AR"	2008	"Marion County"	"Yellville Nursing Home"	3	50	124	181	114		164		129	160
"AR"	2008	"Miller County"	"01 Bradfield"	4	146	137	288	222		262	229		266
"AR"	2008	"Miller County"	"02 College Hill Middle School"	4	417	319	748	553		668	588		700
"AR"	2008	"Miller County"	"04 Washington"	4	457	38	502	403		425	433		452
