state	year	parish	ward	precinct	cd	cd2	cd3	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USS_dv	g2004_USS_rv	g2004_USS_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv	g2004_USH_dv2	g2004_USH_rv2	g2004_USH_tv2	g2004_USH_dv3	g2004_USH_rv3	g2004_USH_tv3
"LA"	2004	"Sabine"	"0"	"38717"				16	207	225	33	171	205									
"LA"	2004	"Sabine"	"0"	"38718"				47	149	199	76	115	192									
"LA"	2004	"Sabine"	"0"	"38719"				104	176	281	101	146	254									
"LA"	2004	"Sabine"	"0"	"38721"				1	27	28	2	25	27									
"LA"	2004	"Sabine"	"0"	"38722"				29	139	169	38	116	155									
"LA"	2004	"Sabine"	"0"	"38748"				79	291	374	102	224	331									
"LA"	2004	"Sabine"	"0"	"38749"				21	77	98	25	64	89									
"LA"	2004	"Sabine"	"0"	"38750"				11	37	48	16	27	43									
"LA"	2004	"Sabine"	"0"	"38751"				39	64	105	39	51	93									
"LA"	2004	"Sabine"	"0"	"38752"				44	111	155	56	86	143									
"LA"	2004	"Sabine"	"0"	"38753"				53	294	354	71	237	311									
"LA"	2004	"Sabine"	"0"	"38777"				24	316	346	42	278	322									
"LA"	2004	"Sabine"	"0"	"38779"				24	97	125	33	87	122									
"LA"	2004	"Sabine"	"0"	"38781"				34	199	235	42	174	218									
"LA"	2004	"Sabine"	"0"	"38782"				28	144	177	36	131	168									
"LA"	2004	"Sabine"	"0"	"38807"				383	163	552	356	121	488									
"LA"	2004	"Sabine"	"0"	"38839"				42	125	171	49	102	155									
"LA"	2004	"Sabine"	"0"	"38841"				19	170	189	35	138	173									
"LA"	2004	"Sabine"	"0"	"38844"				69	135	208	74	111	188									
"LA"	2004	"Sabine"	"0"	"38869"				117	288	411	140	229	374									
"LA"	2004	"Sabine"	"0"	"38870"				137	249	390	163	181	350									
"LA"	2004	"Sabine"	"0"	"38871"				26	34	60	33	20	55									
"LA"	2004	"Sabine"	"0"	"38898"				34	121	157	50	92	144									
"LA"	2004	"Sabine"	"0"	"38899"				85	160	246	105	110	217									
"LA"	2004	"Sabine"	"0"	"38900"				36	151	190	59	111	171									
"LA"	2004	"Sabine"	"0"	"38901"				54	133	189	70	99	171									
"LA"	2004	"Sabine"	"0"	"38902"				60	189	249	78	140	222									
"LA"	2004	"Sabine"	"0"	"38929"				73	206	282	110	147	261									
"LA"	2004	"Sabine"	"0"	"38930"				320	208	537	309	161	487									
"LA"	2004	"Sabine"	"0"	"38960"				161	172	345	161	130	301									
"LA"	2004	"Sabine"	"0"	"38961"				33	55	90	34	48	83									
"LA"	2004	"Sabine"	"0"	"38962"				79	212	298	105	172	280									
"LA"	2004	"Sabine"	"0"	"38963"				17	119	138	38	94	132									
"LA"	2004	"Sabine"	"0"	"5-5A"				15	39	54	12	38	51									
"LA"	2004	"Sabine"	"0"	"5-8A"				15	155	171	24	142	166									
"LA"	2004	"Sabine"	"0"	"5-8B"				25	6	31	22	5	27									
"LA"	2004	"Sabine"	"0"	"6-2A"				56	102	163	67	78	147									
"LA"	2004	"Sabine"	"0"	"6-4A"				38	68	109	49	49	100									
"LA"	2004	"Sabine"	"0"	"6-4B"				10	25	36	15	17	32									
"LA"	2004	"Sabine"	"Early Voting"	"0"				160	644	808	205	550	766									
"LA"	2004	"Sabine"	"Provisional Votes"	"0"				2	7	9	7	0	7									
"LA"	2004	"St. Bernard"	"0"	"10"	3			232	559	797	244	516	779	186	577	763						
"LA"	2004	"St. Bernard"	"0"	"11"	3			238	493	742	267	439	719	235	470	705						
"LA"	2004	"St. Bernard"	"0"	"12"	3			412	984	1409	437	912	1370	337	1016	1353						
"LA"	2004	"St. Bernard"	"0"	"13"	3			336	834	1183	321	803	1143	279	849	1128						
"LA"	2004	"St. Bernard"	"0"	"14"	3			235	562	806	227	541	784	199	568	767						
"LA"	2004	"St. Bernard"	"0"	"15"	3			83	246	332	79	240	323	62	254	316						
"LA"	2004	"St. Bernard"	"0"	"16"	3			268	764	1038	276	724	1013	241	763	1004						
"LA"	2004	"St. Bernard"	"0"	"20"	3			179	396	577	186	361	560	172	370	542						
"LA"	2004	"St. Bernard"	"0"	"21"	3			307	653	975	325	599	937	267	662	929						
"LA"	2004	"St. Bernard"	"0"	"22"	3			196	505	710	193	481	688	163	520	683						
"LA"	2004	"St. Bernard"	"0"	"23"	3			222	205	431	213	188	408	173	226	399						
"LA"	2004	"St. Bernard"	"0"	"24"	3			350	725	1088	349	691	1057	290	727	1017						
"LA"	2004	"St. Bernard"	"0"	"25"	3			230	619	855	270	559	842	228	613	841						
"LA"	2004	"St. Bernard"	"0"	"30"	3			314	728	1048	344	647	1003	288	701	989						
"LA"	2004	"St. Bernard"	"0"	"31"	3			315	678	1000	328	613	961	271	682	953						
"LA"	2004	"St. Bernard"	"0"	"32"	3			303	924	1240	313	879	1211	281	911	1192						
"LA"	2004	"St. Bernard"	"0"	"32A"	3			252	746	1012	296	687	994	239	739	978						
"LA"	2004	"St. Bernard"	"0"	"33"	3			284	857	1151	317	787	1121	250	854	1104						
"LA"	2004	"St. Bernard"	"0"	"34"	3			178	538	721	194	505	709	167	533	700						
"LA"	2004	"St. Bernard"	"0"	"40"	3			211	201	415	197	187	397	154	228	382						
"LA"	2004	"St. Bernard"	"0"	"41"	3			240	900	1149	289	821	1124	231	863	1094						
"LA"	2004	"St. Bernard"	"0"	"42"	3			337	747	1094	355	699	1068	299	758	1057						
"LA"	2004	"St. Bernard"	"0"	"42A"	3			208	513	730	221	473	708	192	501	693						
"LA"	2004	"St. Bernard"	"0"	"43"	3			146	652	804	179	592	777	140	625	765						
"LA"	2004	"St. Bernard"	"0"	"44"	3			700	215	922	631	217	873	511	310	821						
"LA"	2004	"St. Bernard"	"0"	"45"	3			166	129	296	166	115	287	136	148	284						
"LA"	2004	"St. Bernard"	"0"	"46"	3			107	296	408	116	276	398	104	289	393						
"LA"	2004	"St. Bernard"	"0"	"50"	3			356	598	974	390	533	939	298	633	931						
"LA"	2004	"St. Bernard"	"0"	"51"	3			186	34	221	176	26	211	150	50	200						
"LA"	2004	"St. Bernard"	"0"	"52"	3			382	509	897	387	451	857	322	514	836						
"LA"	2004	"St. Bernard"	"0"	"53"	3			163	161	326	156	158	318	142	175	317						
"LA"	2004	"St. Bernard"	"0"	"54"	3			340	410	756	355	354	732	283	436	719						
"LA"	2004	"St. Bernard"	"0"	"55"	3			484	686	1179	502	598	1125	379	737	1116						
"LA"	2004	"St. Bernard"	"0"	"56"	3			108	35	144	100	39	142	81	54	135						
"LA"	2004	"St. Bernard"	"0"	"57"	3			125	37	164	110	39	155	66	87	153						
"LA"	2004	"St. Bernard"	"0"	"58"	3			195	147	346	196	128	335	133	200	333						
"LA"	2004	"St. Bernard"	"Early Voting"	"0"	3			568	1310	1897	555	1213	1798	404	1382	1786						
"LA"	2004	"St. Bernard"	"Provisional Votes"	"0"				0	0	1												
"LA"	2004	"St. Charles"	"1"	"1"	3			332	18	358	287	15	316	215	86	301						
"LA"	2004	"St. Charles"	"1"	"2"	3			251	147	398	236	132	380	192	165	357						
"LA"	2004	"St. Charles"	"1"	"2A"	3			197	167	366	185	141	337	146	180	326						
"LA"	2004	"St. Charles"	"1"	"3"	3			407	305	718	406	255	669	315	343	658						
"LA"	2004	"St. Charles"	"1"	"5"	3			299	11	316	266	20	295	217	48	265						
"LA"	2004	"St. Charles"	"1"	"6"	1			330	575	909	315	533	857	202	605	807						
"LA"	2004	"St. Charles"	"2"	"1"	3			83	190	276	105	153	265	75	191	266						
"LA"	2004	"St. Charles"	"2"	"2"	3			99	218	320	109	191	306	82	217	299						
"LA"	2004	"St. Charles"	"2"	"3"	3			154	591	755	177	436	625	130	485	615						
"LA"	2004	"St. Charles"	"2"	"4"	3			355	310	672	344	263	622	259	354	613						
"LA"	2004	"St. Charles"	"2"	"5"	3			110	587	704	161	549	718	158	544	702						
"LA"	2004	"St. Charles"	"2"	"5A"	3			102	576	681	131	520	661	112	533	645						
"LA"	2004	"St. Charles"	"3"	"1"	1			101	614	717	102	584	692	63	618	681						
"LA"	2004	"St. Charles"	"3"	"1A"	1			116	461	582	107	443	554	56	477	533						
"LA"	2004	"St. Charles"	"3"	"1B"	1			73	389	464	69	376	448	41	394	435						
"LA"	2004	"St. Charles"	"3"	"2"	1			254	624	885	251	607	870	149	693	842						
"LA"	2004	"St. Charles"	"3"	"3"	1			132	361	500	140	333	479	65	387	452						
"LA"	2004	"St. Charles"	"3"	"4"	1			122	412	537	119	380	508	64	424	488						
"LA"	2004	"St. Charles"	"3"	"5"	3			17	74	91	11	75	87	11	71	82						
"LA"	2004	"St. Charles"	"3"	"6"	3			8	22	30	19	20	39	13	25	38						
"LA"	2004	"St. Charles"	"4"	"1"	3			183	251	441	209	201	419	151	266	417						
"LA"	2004	"St. Charles"	"4"	"1A"	3			156	220	387	157	192	360	149	220	369						
"LA"	2004	"St. Charles"	"4"	"2"	3			186	637	832	139	565	713	162	634	796						
"LA"	2004	"St. Charles"	"4"	"3"	3			139	350	498	167	300	474	124	341	465						
"LA"	2004	"St. Charles"	"4"	"4"	3			345	163	515	337	135	482	253	196	449						
"LA"	2004	"St. Charles"	"5"	"1"	3			796	116	925	702	111	832	516	229	745						
"LA"	2004	"St. Charles"	"5"	"2"	3			78	193	273	82	174	261	67	178	245						
"LA"	2004	"St. Charles"	"5"	"3"	3			217	322	540	221	284	513	158	304	462						
"LA"	2004	"St. Charles"	"5"	"4"	3			385	456	848	365	406	787	313	433	746						
"LA"	2004	"St. Charles"	"5"	"5"	1			160	396	561	164	358	537	97	387	484						
"LA"	2004	"St. Charles"	"6"	"1"	3			187	281	471	204	225	443	179	259	438						
"LA"	2004	"St. Charles"	"6"	"2"	3			170	155	330	168	128	305	121	145	266						
"LA"	2004	"St. Charles"	"6"	"3"	3			94	336	433	119	294	417	100	312	412						
"LA"	2004	"St. Charles"	"6"	"3A"	3			87	366	457	96	326	431	93	331	424						
"LA"	2004	"St. Charles"	"6"	"4"	3			58	156	215	46	153	201	44	157	201						
"LA"	2004	"St. Charles"	"6"	"5"	3			138	33	173	126	27	163	94	67	161						
"LA"	2004	"St. Charles"	"6"	"6"	3			365	52	421	233	44	286	165	113	278						
"LA"	2004	"St. Charles"	"6"	"7"	3			113	250	370	125	224	351	99	238	337						
"LA"	2004	"St. Charles"	"6"	"8"	1			97	142	250	93	131	232	53	157	210						
"LA"	2004	"St. Charles"	"7"	"1"	3			159	374	535	180	324	517	139	364	503						
"LA"	2004	"St. Charles"	"7"	"2"	3			77	389	469	82	367	453	74	378	452						
"LA"	2004	"St. Charles"	"7"	"2A"	3			76	363	448	82	340	430	80	345	425						
"LA"	2004	"St. Charles"	"7"	"3"	3			145	472	619	167	429	600	139	448	587						
"LA"	2004	"St. Charles"	"7"	"3A"	3			109	407	519	139	350	496	102	377	479						
"LA"	2004	"St. Charles"	"7"	"4"	3			367	215	585	362	176	549	261	265	526						
"LA"	2004	"St. Charles"	"Early Voting"	"0"	3	1		427	1000	1443	422	933	1367	254	671	925	69	367	436			
"LA"	2004	"St. Helena"	"1"	"1"	6			404	365	789	383	311	724	280	351	631						
"LA"	2004	"St. Helena"	"1"	"2"	6			21	6	27	16	8	27	16	5	21						
"LA"	2004	"St. Helena"	"2"	"1"	6			356	38	403	306	40	365	308	64	372						
"LA"	2004	"St. Helena"	"2"	"2"	6			145	150	307	128	138	275	93	144	237						
"LA"	2004	"St. Helena"	"2"	"3"	6			132	39	175	127	28	160	117	33	150						
"LA"	2004	"St. Helena"	"3"	"1"	6			447	189	645	417	154	595	318	200	518						
"LA"	2004	"St. Helena"	"3"	"2"	6			68	25	94	59	26	85	39	35	74						
"LA"	2004	"St. Helena"	"3"	"3"	6			29	15	46	26	17	45	16	13	29						
"LA"	2004	"St. Helena"	"4"	"1"	6			393	329	730	364	261	662	263	297	560						
"LA"	2004	"St. Helena"	"4"	"2"	6			122	72	199	122	62	189	77	72	149						
"LA"	2004	"St. Helena"	"5"	"1"	6			474	171	659	401	142	583	316	155	471						
"LA"	2004	"St. Helena"	"5"	"2"	6			5	27	32	7	25	32	2	26	28						
"LA"	2004	"St. Helena"	"5"	"3"	6			43	44	87	41	41	84	28	43	71						
"LA"	2004	"St. Helena"	"6"	"1"	6			228	411	650	261	329	605	126	352	478						
"LA"	2004	"St. Helena"	"6"	"2"	6			51	185	239	60	164	226	33	150	183						
"LA"	2004	"St. Helena"	"Early Voting"	"0"	6			255	169	426	248	159	410	237	189	426						
"LA"	2004	"St. James"	"0"	"05A"	3			24	57	81	35	43	78	38	34	72						
"LA"	2004	"St. James"	"0"	"07A"	3			248	19	279	227	12	243	208	25	233						
"LA"	2004	"St. James"	"0"	"07B"	3			56	2	58	54	1	56	48	6	54						
"LA"	2004	"St. James"	"0"	"08A"	3			26	23	49	24	20	44	30	15	45						
"LA"	2004	"St. James"	"0"	"08B"	3			10	49	61	23	38	61	24	34	58						
"LA"	2004	"St. James"	"0"	"08C"	3			10	29	39	16	19	35	13	24	37						
"LA"	2004	"St. James"	"0"	"1"	3			4	7	11	4	7	11	6	5	11						
"LA"	2004	"St. James"	"0"	"10"	3			181	158	344	184	141	330	175	140	315						
"LA"	2004	"St. James"	"0"	"11"	3			240	122	366	228	86	323	230	85	315						
"LA"	2004	"St. James"	"0"	"12"	3			289	101	397	267	74	359	259	86	345						
"LA"	2004	"St. James"	"0"	"13"	3			465	33	534	413	23	451	362	70	432						
"LA"	2004	"St. James"	"0"	"14"	3			539	110	655	512	84	608	488	112	600						
"LA"	2004	"St. James"	"0"	"15"	3			79	54	137	86	45	132	86	43	129						
"LA"	2004	"St. James"	"0"	"15A"	3			145	11	163	134	5	143	127	14	141						
"LA"	2004	"St. James"	"0"	"15B"	3			40	31	71	37	25	62	33	33	66						
"LA"	2004	"St. James"	"0"	"16"	3			844	225	1081	791	203	1009	736	244	980						
"LA"	2004	"St. James"	"0"	"17"	3			424	331	757	398	300	702	390	321	711						
"LA"	2004	"St. James"	"0"	"17A"	3			75	95	175	88	73	167	78	93	171						
"LA"	2004	"St. James"	"0"	"17B"	3			67	67	134	72	59	131	70	61	131						
"LA"	2004	"St. James"	"0"	"18"	3			423	325	753	425	282	715	386	309	695						
"LA"	2004	"St. James"	"0"	"2"	3			293	97	397	292	78	378	271	91	362						
"LA"	2004	"St. James"	"0"	"3"	3			450	655	1122	537	524	1081	530	539	1069						
"LA"	2004	"St. James"	"0"	"4"	3			30	71	101	41	56	97	37	58	95						
"LA"	2004	"St. James"	"0"	"5"	3			282	187	470	274	155	441	273	159	432						
"LA"	2004	"St. James"	"0"	"6"	3			279	535	822	327	460	794	327	444	771						
"LA"	2004	"St. James"	"0"	"7"	3			295	5	300	271	7	281	237	23	260						
"LA"	2004	"St. James"	"0"	"8"	3			185	418	607	247	329	586	249	324	573						
"LA"	2004	"St. James"	"0"	"9"	3			184	493	685	241	381	624	286	355	641						
"LA"	2004	"St. James"	"Early Voting"	"0"	3			219	235	458	222	205	434	212	219	431						
"LA"	2004	"St. James"	"Provisional Votes"	"0"				1	0	1	1	0	1									
"LA"	2004	"St. John The Baptist"	"1"	"1"	3			36	58	99	36	56	93	33	62	95						
"LA"	2004	"St. John The Baptist"	"1"	"2"	3			791	50	854	713	45	786	605	141	746						
"LA"	2004	"St. John The Baptist"	"1"	"3"	3			888	69	970	799	94	916	661	159	820						
"LA"	2004	"St. John The Baptist"	"1"	"4"	3			375	85	470	335	70	420	276	93	369						
"LA"	2004	"St. John The Baptist"	"1"	"5"	3			377	78	462	357	60	434	278	120	398						
"LA"	2004	"St. John The Baptist"	"2"	"1"	3			776	437	1237	716	365	1113	633	437	1070						
"LA"	2004	"St. John The Baptist"	"2"	"3"	3			428	419	865	438	367	825	403	391	794						
"LA"	2004	"St. John The Baptist"	"2"	"4"	3			205	407	621	237	344	591	211	365	576						
"LA"	2004	"St. John The Baptist"	"3"	"1"	3			295	169	470	278	154	441	261	168	429						
"LA"	2004	"St. John The Baptist"	"3"	"2"	3			921	105	1046	843	95	964	702	194	896						
"LA"	2004	"St. John The Baptist"	"3"	"4"	3			412	208	630	377	181	575	326	231	557						
"LA"	2004	"St. John The Baptist"	"4"	"1"	3			70	60	137	66	54	124	52	71	123						
"LA"	2004	"St. John The Baptist"	"4"	"2"	3			205	340	552	218	288	521	168	325	493						
"LA"	2004	"St. John The Baptist"	"4"	"3"	3			436	187	627	409	165	593	342	215	557						
"LA"	2004	"St. John The Baptist"	"4"	"4"	3			24	138	165	32	125	159	36	123	159						
"LA"	2004	"St. John The Baptist"	"4"	"5"	3			51	115	169	57	105	165	43	106	149						
"LA"	2004	"St. John The Baptist"	"4"	"6"	3			24	53	78	30	39	72	21	51	72						
"LA"	2004	"St. John The Baptist"	"4"	"7"	3			22	5	27	20	4	25	17	7	24						
"LA"	2004	"St. John The Baptist"	"4"	"8"	3			133	323	464	140	284	433	134	290	424						
"LA"	2004	"St. John The Baptist"	"4"	"9"	3			60	52	112	52	57	110	45	61	106						
"LA"	2004	"St. John The Baptist"	"5"	"1"	3			102	192	303	110	174	285	111	162	273						
"LA"	2004	"St. John The Baptist"	"5"	"2"	3			222	166	393	231	130	366	190	150	340						
"LA"	2004	"St. John The Baptist"	"5"	"3"	3			201	592	807	224	543	776	238	517	755						
"LA"	2004	"St. John The Baptist"	"5"	"4"	3			245	615	871	248	574	837	231	577	808						
"LA"	2004	"St. John The Baptist"	"5"	"5"	3			13	11	24	12	10	23	11	11	22						
"LA"	2004	"St. John The Baptist"	"5"	"6"	3			55	90	146	48	82	139	45	85	130						
"LA"	2004	"St. John The Baptist"	"5"	"7"	3			92	170	268	89	158	252	86	153	239						
"LA"	2004	"St. John The Baptist"	"6"	"1"	3			398	518	927	394	442	861	334	506	840						
"LA"	2004	"St. John The Baptist"	"6"	"3"	3			465	129	604	435	105	562	348	170	518						
"LA"	2004	"St. John The Baptist"	"6"	"4"	3			315	100	418	304	77	390	266	95	361						
"LA"	2004	"St. John The Baptist"	"7"	"02A"	3			341	743	1091	341	682	1032	316	695	1011						
"LA"	2004	"St. John The Baptist"	"7"	"02M"	3			209	635	847	247	562	814	218	566	784						
"LA"	2004	"St. John The Baptist"	"7"	"1"	3			38	30	68	37	26	64	28	33	61						
"LA"	2004	"St. John The Baptist"	"7"	"5"	3			96	280	381	113	257	375	120	250	370						
"LA"	2004	"St. John The Baptist"	"7"	"7"	3			372	575	955	348	529	890	325	531	856						
"LA"	2004	"St. John The Baptist"	"Early Voting"	"0"	3			600	833	1445	615	775	1403	492	865	1357						
"LA"	2004	"St. John The Baptist"	"Provisional Votes"	"0"	3			12	2	14	11	1	12	9	0	9						
"LA"	2004	"St. Landry"	"1"	"03A"	7			89	57	147	103	36	142	105	41	146						
"LA"	2004	"St. Landry"	"1"	"04A"	7			80	18	100	82	12	94	88	13	101						
"LA"	2004	"St. Landry"	"1"	"08A"	7			69	73	144	74	62	138	85	59	144						
"LA"	2004	"St. Landry"	"1"	"1"	7			263	31	297	257	21	286	285	18	303						
"LA"	2004	"St. Landry"	"1"	"10"	7			233	595	834	344	478	829	323	498	821						
"LA"	2004	"St. Landry"	"1"	"11"	7			307	78	390	312	50	372	340	47	387						
"LA"	2004	"St. Landry"	"1"	"12"	7			92	336	430	161	267	429	154	274	428						
"LA"	2004	"St. Landry"	"1"	"13"	7			278	100	382	295	62	367	315	65	380						
"LA"	2004	"St. Landry"	"1"	"14"	7			274	145	419	285	108	404	293	114	407						
"LA"	2004	"St. Landry"	"1"	"15"	7			278	85	364	284	56	350	297	56	353						
"LA"	2004	"St. Landry"	"1"	"15A"	7			219	23	246	218	9	233	232	12	244						
"LA"	2004	"St. Landry"	"1"	"16"	7			261	284	548	322	205	539	327	214	541						
"LA"	2004	"St. Landry"	"1"	"17"	7			160	738	904	288	598	889	279	619	898						
"LA"	2004	"St. Landry"	"1"	"18"	7			326	17	344	316	12	335	335	13	348						
"LA"	2004	"St. Landry"	"1"	"19"	7			107	107	217	135	77	214	136	81	217						
"LA"	2004	"St. Landry"	"1"	"2"	7			517	174	695	540	107	659	569	112	681						
"LA"	2004	"St. Landry"	"1"	"20"	7			211	189	401	242	139	386	254	136	390						
"LA"	2004	"St. Landry"	"1"	"21"	7			245	152	402	267	119	393	287	113	400						
"LA"	2004	"St. Landry"	"1"	"22"	7			323	79	406	297	65	372	323	71	394						
"LA"	2004	"St. Landry"	"1"	"23"	7			415	322	739	474	228	709	492	239	731						
"LA"	2004	"St. Landry"	"1"	"24"	7			103	234	341	175	159	337	163	177	340						
"LA"	2004	"St. Landry"	"1"	"25"	7			296	23	321	297	16	318	320	4	324						
"LA"	2004	"St. Landry"	"1"	"26"	7			58	210	273	121	141	265	120	145	265						
"LA"	2004	"St. Landry"	"1"	"26A"	7			59	186	249	106	143	252	107	142	249						
"LA"	2004	"St. Landry"	"1"	"28"	7			215	419	641	316	307	631	312	314	626						
"LA"	2004	"St. Landry"	"1"	"28A"	7			134	174	310	169	133	304	178	127	305						
"LA"	2004	"St. Landry"	"1"	"28B"	7			104	60	168	121	42	166	122	41	163						
"LA"	2004	"St. Landry"	"1"	"29"	7			571	48	625	547	29	592	575	26	601						
"LA"	2004	"St. Landry"	"1"	"3"	7			223	227	453	275	167	442	275	166	441						
"LA"	2004	"St. Landry"	"1"	"4"	7			316	67	386	314	55	381	321	54	375						
"LA"	2004	"St. Landry"	"1"	"5"	7			143	125	268	169	95	265	169	99	268						
"LA"	2004	"St. Landry"	"1"	"6"	7			53	227	281	87	182	269	105	168	273						
"LA"	2004	"St. Landry"	"1"	"7"	7			324	31	358	327	9	347	333	13	346						
"LA"	2004	"St. Landry"	"1"	"8"	7			84	83	168	94	67	163	97	67	164						
"LA"	2004	"St. Landry"	"1"	"9"	7			330	56	389	323	39	371	349	32	381						
"LA"	2004	"St. Landry"	"2"	"04Y"	7			325	249	576	367	195	571	363	210	573						
"LA"	2004	"St. Landry"	"2"	"04Z"	7			328	252	582	366	191	566	357	217	574						
"LA"	2004	"St. Landry"	"2"	"1"	7			410	94	515	425	75	514	428	79	507						
"LA"	2004	"St. Landry"	"2"	"2"	7			160	270	436	234	181	428	221	210	431						
"LA"	2004	"St. Landry"	"2"	"3"	7			133	276	411	231	168	402	213	193	406						
"LA"	2004	"St. Landry"	"2"	"5"	7			172	451	627	286	326	618	261	359	620						
"LA"	2004	"St. Landry"	"2"	"6"	7			11	42	53	26	24	51	20	32	52						
"LA"	2004	"St. Landry"	"2"	"7"	7			19	64	84	40	43	83	35	48	83						
"LA"	2004	"St. Landry"	"2"	"8"	7			66	107	176	113	57	170	90	82	172						
"LA"	2004	"St. Landry"	"2"	"9"	7			89	138	229	134	86	221	120	103	223						
"LA"	2004	"St. Landry"	"3"	"1"	7			157	275	432	230	187	429	239	191	430						
"LA"	2004	"St. Landry"	"3"	"2"	7			240	307	551	292	238	533	291	249	540						
"LA"	2004	"St. Landry"	"3"	"3"	7			216	284	506	292	198	496	278	203	481						
"LA"	2004	"St. Landry"	"3"	"4"	7			178	219	397	231	154	390	231	156	387						
"LA"	2004	"St. Landry"	"3"	"5"	7			232	375	610	341	252	600	322	268	590						
"LA"	2004	"St. Landry"	"3"	"6"	7			271	233	505	338	136	484	361	133	494						
"LA"	2004	"St. Landry"	"4"	"05A"	7			8	35	43	16	26	42	14	28	42						
"LA"	2004	"St. Landry"	"4"	"1"	7			35	36	73	52	20	73	44	27	71						
"LA"	2004	"St. Landry"	"4"	"10"	7			93	37	130	91	27	121	95	28	123						
"LA"	2004	"St. Landry"	"4"	"11"	7			228	19	248	214	10	234	226	12	238						
"LA"	2004	"St. Landry"	"4"	"12"	7			99	355	454	200	233	440	204	227	431						
"LA"	2004	"St. Landry"	"4"	"12A"	7			74	92	170	91	65	158	94	71	165						
"LA"	2004	"St. Landry"	"4"	"13"	7			47	123	171	83	86	170	86	80	166						
"LA"	2004	"St. Landry"	"4"	"14"	7			24	37	61	32	28	62	43	15	58						
"LA"	2004	"St. Landry"	"4"	"2"	7			372	161	537	414	91	526	416	80	496						
"LA"	2004	"St. Landry"	"4"	"3"	7			468	466	938	588	306	919	609	304	913						
"LA"	2004	"St. Landry"	"4"	"4"	7			179	155	335	212	110	332	197	132	329						
"LA"	2004	"St. Landry"	"4"	"5"	7			52	144	197	108	84	192	76	111	187						
"LA"	2004	"St. Landry"	"4"	"6"	7			41	19	63	42	16	58	42	16	58						
"LA"	2004	"St. Landry"	"4"	"7"	7			148	314	465	245	197	452	226	203	429						
"LA"	2004	"St. Landry"	"4"	"8"	7			90	55	147	103	40	144	105	40	145						
"LA"	2004	"St. Landry"	"4"	"9"	7			35	92	129	59	71	131	55	75	130						
"LA"	2004	"St. Landry"	"5"	"1"	7			30	53	83	51	34	85	43	43	86						
"LA"	2004	"St. Landry"	"5"	"2"	7			123	367	492	211	272	490	182	306	488						
"LA"	2004	"St. Landry"	"5"	"3"	7			500	198	702	530	125	664	545	139	684						
"LA"	2004	"St. Landry"	"5"	"4"	7			24	88	112	45	63	111	39	70	109						
"LA"	2004	"St. Landry"	"5"	"5"	7			298	222	523	340	162	512	355	173	528						
"LA"	2004	"St. Landry"	"5"	"6"	7			34	101	136	48	82	132	49	83	132						
"LA"	2004	"St. Landry"	"5"	"7"	7			44	86	130	70	52	123	64	58	122						
"LA"	2004	"St. Landry"	"5"	"8"	7			67	180	248	103	134	239	98	138	236						
"LA"	2004	"St. Landry"	"6"	"1"	7			274	310	585	353	215	582	342	238	580						
"LA"	2004	"St. Landry"	"6"	"10"	7			275	100	376	299	71	376	282	82	364						
"LA"	2004	"St. Landry"	"6"	"11"	7			177	214	392	230	153	390	249	150	399						
"LA"	2004	"St. Landry"	"6"	"11A"	7			183	78	266	193	53	259	226	47	273						
"LA"	2004	"St. Landry"	"6"	"12"	7			31	124	158	54	104	160	53	106	159						
"LA"	2004	"St. Landry"	"6"	"13"	7			65	200	267	113	152	267	101	161	262						
"LA"	2004	"St. Landry"	"6"	"14"	7			102	304	408	177	228	410	156	241	397						
"LA"	2004	"St. Landry"	"6"	"15"	7			365	49	421	365	36	410	389	28	417						
"LA"	2004	"St. Landry"	"6"	"16"	7			65	85	153	81	69	152	85	70	155						
"LA"	2004	"St. Landry"	"6"	"16A"	7			192	86	278	203	65	280	214	66	280						
"LA"	2004	"St. Landry"	"6"	"16B"	7			18	22	40	22	19	41	22	18	40						
"LA"	2004	"St. Landry"	"6"	"16C"	7			36	1	37	35	0	40	41	0	41						
"LA"	2004	"St. Landry"	"6"	"2"	7			157	379	540	243	282	536	223	301	524						
"LA"	2004	"St. Landry"	"6"	"3"	7			348	301	651	417	201	634	441	193	634						
"LA"	2004	"St. Landry"	"6"	"4"	7			275	406	685	391	270	671	350	312	662						
"LA"	2004	"St. Landry"	"6"	"5"	7			87	65	154	94	59	156	98	54	152						
"LA"	2004	"St. Landry"	"6"	"6"	7			195	267	468	235	206	459	257	202	459						
"LA"	2004	"St. Landry"	"6"	"7"	7			169	639	812	264	528	795	255	549	804						
"LA"	2004	"St. Landry"	"6"	"8"	7			127	320	450	193	255	452	164	271	435						
"LA"	2004	"St. Landry"	"6"	"9"	7			139	189	333	195	139	338	184	146	330						
"LA"	2004	"St. Landry"	"Early Voting"	"0"	7			1002	1331	2364	1283	953	2253	1225	1048	2273						
"LA"	2004	"St. Landry"	"Provisional Votes"	"0"	7			4	1	5	4	1	5	5	1	6						
"LA"	2004	"St. Martin"	"1"	"1"	3			134	254	391	187	181	374	100	266	366						
"LA"	2004	"St. Martin"	"1"	"2"	3			58	59	121	80	35	118	65	53	118						
"LA"	2004	"St. Martin"	"1"	"3"	3			65	130	199	93	83	181	52	136	188						
