state	year	county	precinct	g2004_USP_tv	g2004_USP_rv	g2004_USP_dv	g2004_USS_tv	g2004_USS_rv	g2004_USS_dv
"GA"	2004	"Fannin County"	"Hemptown"	373	308	60	352	291	55
"GA"	2004	"Fannin County"	"Hothouse"	623	469	149	601	448	137
"GA"	2004	"Fannin County"	"Mineral Bluff"	330	229	97	318	205	96
"GA"	2004	"Fannin County"	"Mobile"	394	280	113	377	262	109
"GA"	2004	"Fannin County"	"Morganton"	873	637	231	850	620	210
"GA"	2004	"Fannin County"	"Noontootla"	430	309	114	419	292	112
"GA"	2004	"Fannin County"	"Sugar Creek"	669	526	141	638	496	131
"GA"	2004	"Fannin County"	"Toccoa"	998	749	238	957	735	205
"GA"	2004	"Fayette County"	"aberdeen"	974	737	225	963	739	189
"GA"	2004	"Fayette County"	"antioch"	1083	783	291	1073	784	265
"GA"	2004	"Fayette County"	"banks"	896	605	285	888	577	286
"GA"	2004	"Fayette County"	"blackrock"	1105	582	518	1082	554	511
"GA"	2004	"Fayette County"	"braelinn"	1087	874	202	1068	869	167
"GA"	2004	"Fayette County"	"brooks"	1117	987	124	1103	969	114
"GA"	2004	"Fayette County"	"camp creek"	1139	852	277	1112	829	244
"GA"	2004	"Fayette County"	"dogwood"	1377	1101	265	1355	1069	245
"GA"	2004	"Fayette County"	"europe"	1272	348	917	1258	318	919
"GA"	2004	"Fayette County"	"fayetteville east"	815	579	230	793	555	220
"GA"	2004	"Fayette County"	"fayetteville west"	613	447	159	609	435	153
"GA"	2004	"Fayette County"	"fielding ridge"	1860	1368	475	1822	1360	414
"GA"	2004	"Fayette County"	"flat creek"	1059	739	313	1042	731	287
"GA"	2004	"Fayette County"	"flint"	724	509	213	718	504	202
"GA"	2004	"Fayette County"	"harps crossing"	888	693	186	880	678	185
"GA"	2004	"Fayette County"	"hopeful"	913	607	303	902	587	297
"GA"	2004	"Fayette County"	"jeff davis"	864	570	288	849	540	291
"GA"	2004	"Fayette County"	"kedron"	1374	932	431	1347	895	413
"GA"	2004	"Fayette County"	"kenwood"	543	212	324	535	203	320
"GA"	2004	"Fayette County"	"mcintosh"	1463	1130	316	1436	1115	284
"GA"	2004	"Fayette County"	"morning creek"	1310	847	450	1296	805	459
"GA"	2004	"Fayette County"	"murphy"	1348	1035	305	1337	1022	294
"GA"	2004	"Fayette County"	"oak grove"	814	599	212	807	587	201
"GA"	2004	"Fayette County"	"oak ridge"	1083	659	412	1063	630	404
"GA"	2004	"Fayette County"	"rareover"	1328	1059	259	1299	1027	246
"GA"	2004	"Fayette County"	"rising star"	1660	1287	366	1628	1237	340
"GA"	2004	"Fayette County"	"sandy creek"	1556	1063	482	1541	1056	449
"GA"	2004	"Fayette County"	"shakerag east"	835	588	235	813	567	215
"GA"	2004	"Fayette County"	"shakerag west"	759	558	195	747	539	190
"GA"	2004	"Fayette County"	"spring hill"	1415	952	451	1402	918	445
"GA"	2004	"Fayette County"	"starrsmill"	1522	1215	300	1510	1226	258
"GA"	2004	"Fayette County"	"whitewater"	1242	1019	214	1231	1010	191
"GA"	2004	"Fayette County"	"willow pond"	1010	773	223	988	745	205
"GA"	2004	"Fayette County"	"willowbend"	1090	834	246	1061	805	233
"GA"	2004	"Fayette County"	"windgate"	626	457	157	613	443	142
"GA"	2004	"Fayette County"	"woolsey"	1047	900	145	1036	893	123
"GA"	2004	"Floyd County"	"Alto Park"	1520	1150	361	1497	1137	333
"GA"	2004	"Floyd County"	"Armuchee"	507	391	113	496	380	105
"GA"	2004	"Floyd County"	"Barkers"	1023	768	248	998	723	254
"GA"	2004	"Floyd County"	"Cave Spring"	852	558	284	820	539	259
"GA"	2004	"Floyd County"	"Chulio"	552	391	155	539	366	151
"GA"	2004	"Floyd County"	"East Lindale"	1718	1265	442	1694	1233	429
"GA"	2004	"Floyd County"	"East Rome"	1851	1064	769	1825	1062	716
"GA"	2004	"Floyd County"	"Etowah"	2165	1538	610	2115	1458	613
"GA"	2004	"Floyd County"	"Everett Springs"	238	177	61	234	162	64
"GA"	2004	"Floyd County"	"Floyd Springs"	964	771	188	942	719	206
"GA"	2004	"Floyd County"	"Foster's Mill"	509	342	164	502	337	156
"GA"	2004	"Floyd County"	"Garden Lakes"	1128	766	354	1108	738	347
"GA"	2004	"Floyd County"	"Glenwood"	1514	1158	345	1474	1103	341
"GA"	2004	"Floyd County"	"Howell"	721	578	139	706	536	159
"GA"	2004	"Floyd County"	"Mt Alto North"	1844	1176	649	1797	1148	619
"GA"	2004	"Floyd County"	"Mt Alto South"	1803	1173	613	1771	1180	555
"GA"	2004	"Floyd County"	"North Carolina"	906	620	279	886	582	281
"GA"	2004	"Floyd County"	"North Rome"	1427	712	709	1409	690	686
"GA"	2004	"Floyd County"	"Riverside"	392	269	120	381	249	125
"GA"	2004	"Floyd County"	"South Rome"	641	153	481	610	149	449
"GA"	2004	"Floyd County"	"Texas Valley"	402	318	80	389	304	80
"GA"	2004	"Floyd County"	"Town Rome"	1027	613	400	1015	618	371
"GA"	2004	"Floyd County"	"Vanns Valley"	420	296	123	409	283	117
"GA"	2004	"Floyd County"	"Watters"	1596	1184	398	1564	1140	389
"GA"	2004	"Floyd County"	"West Lindale"	1392	995	388	1361	955	386
"GA"	2004	"Forsyth County"	"Big Creek"	2780	2224	534	2749	2177	483
"GA"	2004	"Forsyth County"	"Brandywine"	1303	996	290	1280	966	270
"GA"	2004	"Forsyth County"	"Chattahoochee"	1542	1256	268	1507	1171	269
"GA"	2004	"Forsyth County"	"Chestatee"	1875	1568	283	1839	1515	258
"GA"	2004	"Forsyth County"	"Coal Mountain"	1058	928	124	1044	891	126
"GA"	2004	"Forsyth County"	"Concord"	1840	1569	260	1815	1512	263
"GA"	2004	"Forsyth County"	"Crossroads"	1777	1482	284	1743	1411	287
"GA"	2004	"Forsyth County"	"Cumming"	1374	1101	259	1351	1045	248
"GA"	2004	"Forsyth County"	"Daves Creek"	704	589	102	689	575	86
"GA"	2004	"Forsyth County"	"Heardsville"	1354	1144	192	1332	1090	196
"GA"	2004	"Forsyth County"	"Johns Creek"	1745	1383	357	1703	1367	305
"GA"	2004	"Forsyth County"	"Lakeland"	640	513	118	628	510	100
"GA"	2004	"Forsyth County"	"Lanier"	1011	870	135	1002	846	128
"GA"	2004	"Forsyth County"	"Mashburn"	1394	1124	255	1346	1062	233
"GA"	2004	"Forsyth County"	"Matt"	1717	1450	249	1689	1405	228
"GA"	2004	"Forsyth County"	"Midway"	1416	1203	201	1394	1150	209
"GA"	2004	"Forsyth County"	"Mountainside"	889	761	122	881	720	127
"GA"	2004	"Forsyth County"	"Oakmont"	803	661	136	796	649	125
"GA"	2004	"Forsyth County"	"Old Atlanta"	1579	1338	227	1562	1344	182
"GA"	2004	"Forsyth County"	"Otwell"	1305	1031	261	1277	996	243
"GA"	2004	"Forsyth County"	"Piney Grove"	1633	1333	288	1604	1295	275
"GA"	2004	"Forsyth County"	"Pleasant Grove"	1234	1022	202	1213	997	180
"GA"	2004	"Forsyth County"	"Polo"	1289	1119	161	1258	1091	145
"GA"	2004	"Forsyth County"	"Riverclub"	1017	842	171	1004	844	130
"GA"	2004	"Forsyth County"	"Saint Marlo"	834	693	137	819	693	117
"GA"	2004	"Forsyth County"	"Sawnee"	1493	1233	247	1470	1196	227
"GA"	2004	"Forsyth County"	"Sharon Fork"	1832	1551	268	1810	1546	229
"GA"	2004	"Forsyth County"	"South Forsyth"	1771	1493	266	1755	1502	221
"GA"	2004	"Forsyth County"	"Vickery"	1891	1588	275	1859	1542	255
"GA"	2004	"Forsyth County"	"Windermere"	1583	1335	235	1562	1322	191
"GA"	2004	"Franklin County"	"Ashland #10"	138	107	29	137	105	31
"GA"	2004	"Franklin County"	"Canon #5"	608	405	202	569	348	206
"GA"	2004	"Franklin County"	"Carnesville #1"	707	507	197	661	450	196
"GA"	2004	"Franklin County"	"Dooleys #8"	207	155	50	196	146	45
"GA"	2004	"Franklin County"	"Flinstville #12"	316	218	96	299	187	106
"GA"	2004	"Franklin County"	"Gumlog #3"	701	492	206	682	456	206
"GA"	2004	"Franklin County"	"Gunnells #9"	247	178	64	241	159	73
"GA"	2004	"Franklin County"	"Lavonia #4"	784	491	288	751	452	281
"GA"	2004	"Franklin County"	"Middle River #7"	568	425	139	540	382	141
