state	year	county	cd	precinct	g2010_USH_dv	g2010_USH_rv	g2010_USH_tv
"VA"	2010	"Fairfax County"	10	"925 - OLD MILL"	355	465	834
"VA"	2010	"Fairfax County"	10	"927 - LEES CORNER WEST"	518	841	1387
"VA"	2010	"Fairfax County"	10	"928 - POPLAR TREE"	338	732	1080
"VA"	2010	"Fairfax County"	11	"102 - BRISTOW"	502	337	854
"VA"	2010	"Fairfax County"	11	"104 - CHAPEL"	650	607	1275
"VA"	2010	"Fairfax County"	11	"105 - FAIRVIEW"	1144	1022	2202
"VA"	2010	"Fairfax County"	11	"106 - HERITAGE"	799	410	1248
"VA"	2010	"Fairfax County"	11	"108 - KINGS PARK"	771	742	1546
"VA"	2010	"Fairfax County"	11	"109 - OLDE CREEK"	626	626	1272
"VA"	2010	"Fairfax County"	11	"110 - NORTH SPRINGFIELD #1"	552	466	1047
"VA"	2010	"Fairfax County"	11	"111 - NORTH SPRINGFIELD #2"	364	346	727
"VA"	2010	"Fairfax County"	11	"113 - OAK HILL"	605	584	1204
"VA"	2010	"Fairfax County"	11	"115 - RAVENSWORTH"	394	418	832
"VA"	2010	"Fairfax County"	11	"116 - WAKEFIELD"	706	528	1264
"VA"	2010	"Fairfax County"	11	"117 - WOODSON"	586	440	1043
"VA"	2010	"Fairfax County"	11	"118 - LAKE BRADDOCK"	1082	749	1878
"VA"	2010	"Fairfax County"	11	"119 - LAUREL"	966	915	1933
"VA"	2010	"Fairfax County"	11	"120 - SIDEBURN"	764	953	1738
"VA"	2010	"Fairfax County"	11	"121 - VILLA"	418	450	881
"VA"	2010	"Fairfax County"	11	"122 - Long Branch"	459	432	907
"VA"	2010	"Fairfax County"	11	"123 - ROBINSON"	1022	919	1986
"VA"	2010	"Fairfax County"	11	"124 - OLLEY"	473	412	911
"VA"	2010	"Fairfax County"	11	"125 - SIGNAL HILL"	829	765	1621
"VA"	2010	"Fairfax County"	11	"126 - BONNIE BRAE"	629	455	1110
"VA"	2010	"Fairfax County"	11	"127 - BURKE CENTRE"	1021	854	1918
"VA"	2010	"Fairfax County"	11	"128 - CARDINAL"	576	441	1038
"VA"	2010	"Fairfax County"	11	"129 - KEENE MILL"	414	375	804
"VA"	2010	"Fairfax County"	11	"130 - TERRA CENTRE"	581	552	1156
"VA"	2010	"Fairfax County"	11	"202 - FLINT HILL"	1049	980	2056
"VA"	2010	"Fairfax County"	11	"213 - VIENNA #1"	1029	848	1907
"VA"	2010	"Fairfax County"	11	"214 - VIENNA #2"	862	742	1631
"VA"	2010	"Fairfax County"	11	"216 - VIENNA #4"	423	304	746
"VA"	2010	"Fairfax County"	11	"218 - VIENNA #6"	631	388	1045
"VA"	2010	"Fairfax County"	11	"415 - CRESTWOOD"	513	460	999
"VA"	2010	"Fairfax County"	11	"417 - GARFIELD"	646	537	1208
"VA"	2010	"Fairfax County"	11	"418 - LYNBROOK"	377	319	713
"VA"	2010	"Fairfax County"	11	"426 - GREENSPRING"	710	561	1304
"VA"	2010	"Fairfax County"	11	"502 - BARCROFT"	888	587	1502
"VA"	2010	"Fairfax County"	11	"503 - BELVEDERE"	491	294	803
"VA"	2010	"Fairfax County"	11	"506 - HOLMES #1"	51	31	84
"VA"	2010	"Fairfax County"	11	"508 - MASONVILLE"	515	371	902
"VA"	2010	"Fairfax County"	11	"511 - RAVENWOOD"	509	310	839
"VA"	2010	"Fairfax County"	11	"512 - SLEEPY HOLLOW"	407	318	739
"VA"	2010	"Fairfax County"	11	"513 - SAINT ALBANS"	705	432	1152
"VA"	2010	"Fairfax County"	11	"518 - COLUMBIA"	598	438	1066
"VA"	2010	"Fairfax County"	11	"519 - HUMMER"	446	381	839
"VA"	2010	"Fairfax County"	11	"521 - BROOK HILL"	422	431	874
"VA"	2010	"Fairfax County"	11	"522 - CAMELOT"	388	389	797
"VA"	2010	"Fairfax County"	11	"523 - POE"	616	454	1093
"VA"	2010	"Fairfax County"	11	"528 - RIDGELEA"	356	317	684
"VA"	2010	"Fairfax County"	11	"530 - HOLMES #2"	433	237	684
"VA"	2010	"Fairfax County"	11	"531 - LEEWOOD"	230	189	427
"VA"	2010	"Fairfax County"	11	"605 - FORT HUNT"	566	606	1187
"VA"	2010	"Fairfax County"	11	"611 - STRATFORD"	978	884	1898
"VA"	2010	"Fairfax County"	11	"612 - WAYNEWOOD"	394	381	784
"VA"	2010	"Fairfax County"	11	"613 - WESTGATE"	681	1083	1790
"VA"	2010	"Fairfax County"	11	"614 - WHITMAN"	500	599	1121
"VA"	2010	"Fairfax County"	11	"615 - WOODLEY"	610	612	1248
"VA"	2010	"Fairfax County"	11	"616 - GUNSTON"	564	633	1216
"VA"	2010	"Fairfax County"	11	"617 - LORTON"	536	186	734
"VA"	2010	"Fairfax County"	11	"618 - NEWINGTON"	1085	866	2001
"VA"	2010	"Fairfax County"	11	"622 - LORTON STATION"	770	364	1156
"VA"	2010	"Fairfax County"	11	"623 - ALBAN"	265	238	514
"VA"	2010	"Fairfax County"	11	"624 - HUNT"	868	883	1772
"VA"	2010	"Fairfax County"	11	"625 - LORTON CENTER"	468	355	840
"VA"	2010	"Fairfax County"	11	"626 - SARATOGA"	1192	964	2195
"VA"	2010	"Fairfax County"	11	"628 - LAUREL HILL"	646	426	1085
"VA"	2010	"Fairfax County"	11	"629 - SOUTH COUNTY"	597	613	1229
"VA"	2010	"Fairfax County"	11	"701 - BLAKE"	1031	790	1860
"VA"	2010	"Fairfax County"	11	"704 - FREEDOM HILL"	540	450	1005
"VA"	2010	"Fairfax County"	11	"707 - MANTUA"	712	502	1238
"VA"	2010	"Fairfax County"	11	"709 - MOSBY"	1114	685	1851
"VA"	2010	"Fairfax County"	11	"711 - PRICE"	560	421	998
"VA"	2010	"Fairfax County"	11	"714 - WALKER"	804	587	1422
"VA"	2010	"Fairfax County"	11	"718 - PINE RIDGE"	513	406	940
"VA"	2010	"Fairfax County"	11	"719 - STENWOOD"	275	257	536
"VA"	2010	"Fairfax County"	11	"720 - THOREAU"	503	397	920
"VA"	2010	"Fairfax County"	11	"721 - MERRIFIELD"	700	468	1199
"VA"	2010	"Fairfax County"	11	"727 - OAKTON"	667	727	1416
"VA"	2010	"Fairfax County"	11	"729 - NOTTOWAY"	946	754	1733
"VA"	2010	"Fairfax County"	11	"730 - PENDERBROOK"	684	650	1355
"VA"	2010	"Fairfax County"	11	"732 - OAK MARR"	777	923	1730
"VA"	2010	"Fairfax County"	11	"733 - KILMER"	938	675	1639
"VA"	2010	"Fairfax County"	11	"801 - BURKE"	983	812	1833
"VA"	2010	"Fairfax County"	11	"803 - CLIFTON"	774	1442	2251
"VA"	2010	"Fairfax County"	11	"805 - FAIRFAX STATION"	717	1145	1892
"VA"	2010	"Fairfax County"	11	"811 - POHICK"	874	826	1722
"VA"	2010	"Fairfax County"	11	"812 - VALLEY"	654	619	1300
"VA"	2010	"Fairfax County"	11	"815 - WOODYARD"	490	757	1263
"VA"	2010	"Fairfax County"	11	"824 - ORANGE"	845	1110	2010
"VA"	2010	"Fairfax County"	11	"825 - CHERRY RUN"	646	738	1421
"VA"	2010	"Fairfax County"	11	"827 - IRVING"	634	670	1334
"VA"	2010	"Fairfax County"	11	"833 - WHITE OAKS"	703	603	1331
"VA"	2010	"Fairfax County"	11	"838 - SANGSTER"	534	644	1190
"VA"	2010	"Fairfax County"	11	"839 - SILVERBROOK"	761	991	1781
"VA"	2010	"Fairfax County"	11	"840 - WEST SPRINGFIELD"	709	739	1473
"VA"	2010	"Fairfax County"	11	"841 - POPES HEAD"	620	1068	1714
"VA"	2010	"Fairfax County"	11	"842 - PARKWAY"	539	630	1189
"VA"	2010	"Fairfax County"	11	"845 - FOUNTAINHEAD"	730	1207	1961
"VA"	2010	"Fairfax County"	11	"848 - FAIR OAKS"	278	236	528
"VA"	2010	"Fairfax County"	11	"849 - NEWGATE NORTH"	331	453	798
"VA"	2010	"Fairfax County"	11	"850 - SOUTH RUN"	317	441	767
"VA"	2010	"Fairfax County"	11	"851 - WILLOW SPRINGS"	803	970	1805
"VA"	2010	"Fairfax County"	11	"852 - MONUMENT"	613	577	1219
"VA"	2010	"Fairfax County"	11	"853 - EAGLE VIEW"	672	683	1373
"VA"	2010	"Fairfax County"	11	"854 - NEWGATE SOUTH"	546	956	1529
"VA"	2010	"Fairfax County"	11	"914 - VALE"	726	915	1684
"VA"	2010	"Fairfax County"	11	"916 - WAPLES MILL"	963	1222	2219
"VA"	2010	"Fairfax County"	11	"918 - CENTREVILLE"	748	684	1465
"VA"	2010	"Fairfax County"	11	"919 - GREEN TRAILS"	871	823	1720
"VA"	2010	"Fairfax County"	11	"926 - POWELL"	640	540	1203
"VA"	2010	"Falls Church City"	8	"001 - FIRST WARD"	707	346	1075
"VA"	2010	"Falls Church City"	8	"002 - SECOND WARD"	376	220	607
"VA"	2010	"Falls Church City"	8	"003 - THIRD WARD"	399	247	655
"VA"	2010	"Falls Church City"	8	"004 - FOURTH WARD"	505	315	840
"VA"	2010	"Falls Church City"	8	"005 - FIFTH WARD"	454	236	698
"VA"	2010	"Fauquier County"	1	"101 - KETTLE RUN"	212	584	802
"VA"	2010	"Fauquier County"	1	"102 - CATLETT"	224	817	1054
"VA"	2010	"Fauquier County"	1	"103 - CASANOVA"	171	301	478
"VA"	2010	"Fauquier County"	1	"104 - LOIS"	127	348	480
"VA"	2010	"Fauquier County"	1	"105 - OPAL"	96	364	464
"VA"	2010	"Fauquier County"	1	"203 - BALDWIN RIDGE"	261	657	940
"VA"	2010	"Fauquier County"	1	"301 - MORRISVILLE"	162	504	679
"VA"	2010	"Fauquier County"	1	"302 - REMINGTON"	291	690	1006
"VA"	2010	"Fauquier County"	1	"303 - BEALETON"	249	599	859
"VA"	2010	"Fauquier County"	1	"403 - WATERLOO"	486	1213	1719
"VA"	2010	"Fauquier County"	10	"201 - COURTHOUSE"	354	665	1051
"VA"	2010	"Fauquier County"	10	"202 - AIRLIE"	198	556	773
"VA"	2010	"Fauquier County"	10	"203 - BALDWIN RIDGE"	71	144	220
"VA"	2010	"Fauquier County"	10	"204 - WARRENTON"	320	626	967
"VA"	2010	"Fauquier County"	10	"401 - MARSHALL"	319	764	1111
"VA"	2010	"Fauquier County"	10	"402 - LEEDS"	384	628	1039
"VA"	2010	"Fauquier County"	10	"501 - THE PLAINS"	320	563	909
"VA"	2010	"Fauquier County"	10	"502 - NEW BALTIMORE"	448	1467	1967
"VA"	2010	"Fauquier County"	10	"503 - BROAD RUN"	245	769	1047
"VA"	2010	"Floyd County"	9	"101 - LOCUST GROVE"	422	482	935
"VA"	2010	"Floyd County"	9	"201 - LITTLE RIVER"	500	589	1117
"VA"	2010	"Floyd County"	9	"301 - COURTHOUSE"	514	460	992
"VA"	2010	"Floyd County"	9	"401 - BURKS FORK"	388	538	944
"VA"	2010	"Floyd County"	9	"501 - INDIAN VALLEY"	294	563	882
"VA"	2010	"Fluvanna County"	5	"101 - PALMYRA"	508	597	1128
"VA"	2010	"Fluvanna County"	5	"201 - COLUMBIA"	641	550	1220
"VA"	2010	"Fluvanna County"	5	"301 - FORK UNION"	632	428	1086
"VA"	2010	"Fluvanna County"	5	"401 - CUNNINGHAM"	503	950	1491
"VA"	2010	"Fluvanna County"	5	"501 - RIVANNA"	1054	1177	2273
"VA"	2010	"Fluvanna County"	5	"502 - RIVANNA 2"	906	872	1810
"VA"	2010	"Franklin City"	4	"101 - PRECINCT 1-1"	87	345	433
"VA"	2010	"Franklin City"	4	"201 - PRECINCT 2-1"	119	345	464
"VA"	2010	"Franklin City"	4	"301 - PRECINCT 3-1"	230	60	290
"VA"	2010	"Franklin City"	4	"401 - PRECINCT 4-1"	232	59	292
"VA"	2010	"Franklin City"	4	"501 - PRECINCT 5-1"	184	36	220
"VA"	2010	"Franklin City"	4	"601 - PRECINCT 6-1"	107	252	359
"VA"	2010	"Franklin County"	5	"102 - BURNT CHIMNEY"	484	1045	1596
"VA"	2010	"Franklin County"	5	"103 - SCRUGGS"	599	1535	2179
"VA"	2010	"Franklin County"	5	"201 - GLADE HILL"	328	631	999
"VA"	2010	"Franklin County"	5	"202 - PENHOOK"	291	590	904
"VA"	2010	"Franklin County"	5	"203 - HODGESVILLE"	108	137	256
"VA"	2010	"Franklin County"	5	"204 - DUDLEY"	205	346	565
"VA"	2010	"Franklin County"	5	"301 - SNOW CREEK"	207	279	503
"VA"	2010	"Franklin County"	5	"302 - FORK MOUNTAIN"	190	270	483
"VA"	2010	"Franklin County"	5	"303 - SONTAG"	413	331	766
"VA"	2010	"Franklin County"	5	"304 - DICKINSON"	197	177	383
"VA"	2010	"Franklin County"	5	"401 - HENRY"	205	480	718
"VA"	2010	"Franklin County"	5	"402 - FERRUM"	188	346	554
"VA"	2010	"Franklin County"	5	"403 - ENDICOTT"	158	318	508
"VA"	2010	"Franklin County"	5	"501 - WAIDSBORO"	170	269	470
"VA"	2010	"Franklin County"	5	"502 - CALLAWAY"	260	534	837
"VA"	2010	"Franklin County"	5	"503 - BOWMANS"	177	303	501
"VA"	2010	"Franklin County"	5	"504 - GOGGINSVILLE"	209	438	667
"VA"	2010	"Franklin County"	5	"601 - BOONES MILL"	335	617	1002
"VA"	2010	"Franklin County"	5	"602 - BONBROOK"	309	513	844
"VA"	2010	"Franklin County"	5	"603 - COOPERS COVE"	230	444	697
"VA"	2010	"Franklin County"	5	"701 - ROCKY MOUNT EAST"	388	426	839
"VA"	2010	"Franklin County"	5	"702 - ROCKY MOUNT WEST"	369	344	734
"VA"	2010	"Franklin County"	5	"703 - ROCKY MOUNT SOUTH"	315	309	641
"VA"	2010	"Frederick County"	10	"101 - RUSSELLS"	148	693	875
"VA"	2010	"Frederick County"	10	"102 - GORE"	195	651	887
"VA"	2010	"Frederick County"	10	"103 - KERNSTOWN"	213	783	1027
"VA"	2010	"Frederick County"	10	"104 - CEDAR CREEK"	130	422	562
"VA"	2010	"Frederick County"	10	"201 - GAINESBOROUGH"	91	434	548
"VA"	2010	"Frederick County"	10	"202 - ALBIN"	264	888	1192
"VA"	2010	"Frederick County"	10	"203 - REDLAND"	282	1037	1364
"VA"	2010	"Frederick County"	10	"301 - CLEAR BROOK"	103	407	537
"VA"	2010	"Frederick County"	10	"302 - NEFF'S TOWN"	162	556	746
"VA"	2010	"Frederick County"	10	"303 - WHITE HALL"	267	957	1268
"VA"	2010	"Frederick County"	10	"401 - CARPERS VALLEY"	267	733	1022
"VA"	2010	"Frederick County"	10	"402 - SHENANDOAH"	116	393	528
"VA"	2010	"Frederick County"	10	"403 - PARKIN'S MILL"	493	1476	2026
"VA"	2010	"Frederick County"	10	"501 - STEPHENS CITY"	236	688	942
"VA"	2010	"Frederick County"	10	"502 - NEWTOWN"	191	723	937
"VA"	2010	"Frederick County"	10	"503 - CANTERBURG"	250	710	985
"VA"	2010	"Frederick County"	10	"601 - MILLBROOK"	185	498	710
"VA"	2010	"Frederick County"	10	"602 - ASH HOLLOW"	221	554	801
"VA"	2010	"Frederick County"	10	"603 - GREENWOOD"	327	928	1297
"VA"	2010	"Fredericksburg City"	1	"101 - PRECINCT 1 - DISTRICT ONE"	603	760	1392
"VA"	2010	"Fredericksburg City"	1	"201 - PRECINCT 1 - DISTRICT TWO"	477	515	1018
"VA"	2010	"Fredericksburg City"	1	"301 - PRECINCT 1 - DISTRICT THREE"	444	657	1121
"VA"	2010	"Fredericksburg City"	1	"401 - PRECINCT 1 - DISTRICT FOUR"	440	163	611
"VA"	2010	"Fredericksburg City"	1	"402 - PRECINCT 2 - DISTRICT FOUR"	144	126	275
"VA"	2010	"Galax City"	9	"001 - EAST"	340	308	675
"VA"	2010	"Galax City"	9	"002 - NORTH"	204	228	453
"VA"	2010	"Galax City"	9	"003 - SOUTH"	207	187	401
"VA"	2010	"Giles County"	9	"101 - GLEN LYN"	38	42	80
"VA"	2010	"Giles County"	9	"102 - RICH CREEK"	122	179	309
"VA"	2010	"Giles County"	9	"103 - NARROWS"	551	441	1025
"VA"	2010	"Giles County"	9	"201 - PEARISBURG"	718	687	1426
"VA"	2010	"Giles County"	9	"202 - STAFFORDSVILLE"	118	130	251
"VA"	2010	"Giles County"	9	"203 - WHITE GATE"	61	81	144
"VA"	2010	"Giles County"	9	"301 - EGGLESTON"	246	190	445
"VA"	2010	"Giles County"	9	"302 - PEMBROKE"	574	378	975
"VA"	2010	"Giles County"	9	"303 - NEWPORT"	353	254	622
"VA"	2010	"Gloucester County"	1	"101 - HARCUM"	198	578	784
"VA"	2010	"Gloucester County"	1	"102 - SALEM"	157	486	649
"VA"	2010	"Gloucester County"	1	"103 - BETHEL"	181	517	708
"VA"	2010	"Gloucester County"	1	"201 - COURTHOUSE"	270	761	1046
"VA"	2010	"Gloucester County"	1	"202 - BOTETOURT"	349	882	1244
"VA"	2010	"Gloucester County"	1	"301 - WHITE MARSH"	306	909	1225
"VA"	2010	"Gloucester County"	1	"302 - ROANES"	248	752	1013
"VA"	2010	"Gloucester County"	1	"401 - HAYES"	305	819	1143
"VA"	2010	"Gloucester County"	1	"402 - SARAH'S CREEK"	166	546	721
"VA"	2010	"Gloucester County"	1	"501 - ACHILLES"	189	891	1094
"VA"	2010	"Gloucester County"	1	"502 - TIMBERNECK"	198	546	749
"VA"	2010	"Goochland County"	7	"101 - FIFE"	227	310	575
"VA"	2010	"Goochland County"	7	"102 - HADENSVILLE"	274	489	845
"VA"	2010	"Goochland County"	7	"201 - THREE SQUARE"	174	137	328
"VA"	2010	"Goochland County"	7	"202 - SANDY HOOK"	528	683	1325
"VA"	2010	"Goochland County"	7	"301 - GOOCHLAND COURT HOUSE"	371	688	1145
"VA"	2010	"Goochland County"	7	"401 - CROZIER"	79	157	249
"VA"	2010	"Goochland County"	7	"402 - CENTERVILLE"	338	1133	1611
"VA"	2010	"Goochland County"	7	"501 - MANAKIN"	440	1629	2217
"VA"	2010	"Grayson County"	9	"101 - BRIDLE CREEK"	83	75	168
"VA"	2010	"Grayson County"	9	"102 - FLATRIDGE"	61	61	131
"VA"	2010	"Grayson County"	9	"103 - GRANT"	118	110	229
"VA"	2010	"Grayson County"	9	"104 - MOUTH OF WILSON"	78	75	160
"VA"	2010	"Grayson County"	9	"105 - MOUNT ROGERS"	75	120	200
"VA"	2010	"Grayson County"	9	"106 - RUGBY"	65	92	160
"VA"	2010	"Grayson County"	9	"107 - TROUTDALE"	34	60	100
"VA"	2010	"Grayson County"	9	"201 - COMERS ROCK"	68	90	165
"VA"	2010	"Grayson County"	9	"202 - ELK CREEK"	123	181	318
"VA"	2010	"Grayson County"	9	"203 - INDEPENDENCE"	405	510	940
"VA"	2010	"Grayson County"	9	"301 - BAYWOOD"	198	278	501
"VA"	2010	"Grayson County"	9	"302 - FAIRVIEW"	259	429	709
"VA"	2010	"Grayson County"	9	"401 - FRIES"	134	136	277
"VA"	2010	"Grayson County"	9	"402 - PROVIDENCE"	190	311	542
"VA"	2010	"Grayson County"	9	"403 - OLDTOWN"	86	102	202
"VA"	2010	"Greene County"	5	"101 - DYKE"	202	390	606
"VA"	2010	"Greene County"	5	"102 - SWIFT RUN"	414	624	1063
"VA"	2010	"Greene County"	5	"201 - RUCKERSVILLE"	905	1337	2305
"VA"	2010	"Greene County"	5	"301 - STANARDSVILLE"	627	1076	1743
"VA"	2010	"Greensville County"	4	"101 - PRECINCT 1-A"	102	80	182
"VA"	2010	"Greensville County"	4	"102 - PRECINCT 1-B"	43	88	131
"VA"	2010	"Greensville County"	4	"103 - PRECINCT 1-C"	165	118	283
"VA"	2010	"Greensville County"	4	"201 - PRECINCT 2-A"	245	137	382
"VA"	2010	"Greensville County"	4	"202 - PRECINCT 2-B"	185	279	464
"VA"	2010	"Greensville County"	4	"302 - PRECINCT 3-A"	423	368	794
"VA"	2010	"Greensville County"	4	"401 - PRECINCT 4-A"	79	163	242
"VA"	2010	"Greensville County"	4	"402 - PRECINCT 4-B"	224	154	378
"VA"	2010	"Greensville County"	4	"403 - PRECINCT 4-C"	95	94	189
"VA"	2010	"Halifax County"	5	"101 - CHILDREY"	258	261	530
"VA"	2010	"Halifax County"	5	"102 - LIBERTY"	119	128	250
"VA"	2010	"Halifax County"	5	"103 - REPUBLICAN GROVE"	294	229	541
"VA"	2010	"Halifax County"	5	"201 - CLAYS MILL"	126	261	397
"VA"	2010	"Halifax County"	5	"202 - CROSSROADS"	183	204	396
"VA"	2010	"Halifax County"	5	"203 - CLOVER"	364	252	619
"VA"	2010	"Halifax County"	5	"302 - MEADVILLE"	238	67	308
"VA"	2010	"Halifax County"	5	"304 - VERNON HILL"	178	206	385
"VA"	2010	"Halifax County"	5	"305 - SINAI"	500	245	760
"VA"	2010	"Halifax County"	5	"401 - COURTHOUSE"	400	377	794
"VA"	2010	"Halifax County"	5	"403 - CENTER"	214	525	743
"VA"	2010	"Halifax County"	5	"502 - DAN RIVER"	305	640	966
"VA"	2010	"Halifax County"	5	"503 - SCOTTSBURG"	134	284	436
"VA"	2010	"Halifax County"	5	"601 - BLACK WALNUT"	198	304	511
"VA"	2010	"Halifax County"	5	"603 - MT CARMEL"	413	392	828
"VA"	2010	"Halifax County"	5	"605 - UNION"	98	133	240
"VA"	2010	"Halifax County"	5	"701 - HYCO"	207	511	740
"VA"	2010	"Halifax County"	5	"702 - MIDWAY"	108	398	522
"VA"	2010	"Halifax County"	5	"703 - VIRGILINA"	112	247	375
"VA"	2010	"Halifax County"	5	"801 - SOUTH BOSTON EAST"	509	212	728
"VA"	2010	"Halifax County"	5	"802 - SOUTH BOSTON WEST"	345	133	486
"VA"	2010	"Hampton City"	1	"203 - BURBANK"	265	303	579
"VA"	2010	"Hampton City"	1	"208 - KRAFT"	965	855	1845
"VA"	2010	"Hampton City"	1	"210 - MACHEN"	1201	425	1646
"VA"	2010	"Hampton City"	1	"212 - BETHEL"	1323	652	1998
"VA"	2010	"Hampton City"	1	"214 - TUCKER CAPPS"	734	695	1446
"VA"	2010	"Hampton City"	1	"216 - SANDY BOTTOM"	523	341	873
"VA"	2010	"Hampton City"	2	"106 - ARMSTRONG"	768	528	1334
"VA"	2010	"Hampton City"	2	"110 - PHOEBUS"	168	141	325
"VA"	2010	"Hampton City"	2	"111 - HAMPTON LIBRARY"	272	263	546
"VA"	2010	"Hampton City"	2	"113 - SYMS"	295	392	711
"VA"	2010	"Hampton City"	2	"115 - WYTHE"	425	421	901
"VA"	2010	"Hampton City"	2	"117 - KECOUGHTAN"	682	304	1014
"VA"	2010	"Hampton City"	2	"201 - BOOKER"	612	865	1520
"VA"	2010	"Hampton City"	2	"202 - BRYAN"	598	621	1273
"VA"	2010	"Hampton City"	2	"203 - BURBANK"	217	220	446
"VA"	2010	"Hampton City"	2	"205 - ASBURY"	725	1362	2161
"VA"	2010	"Hampton City"	2	"209 - LANGLEY"	544	583	1168
"VA"	2010	"Hampton City"	2	"213 - PHILLIPS"	895	1289	2257
"VA"	2010	"Hampton City"	3	"101 - ABERDEEN"	989	140	1140
"VA"	2010	"Hampton City"	3	"102 - BASSETTE"	1179	52	1241
"VA"	2010	"Hampton City"	3	"103 - CITY HALL"	656	100	774
"VA"	2010	"Hampton City"	3	"104 - COOPER"	1149	210	1390
"VA"	2010	"Hampton City"	3	"105 - EAST HAMPTON"	442	190	663
"VA"	2010	"Hampton City"	3	"107 - LINDSAY"	935	196	1150
"VA"	2010	"Hampton City"	3	"108 - THOMAS"	1148	164	1331
"VA"	2010	"Hampton City"	3	"109 - PHENIX"	1429	61	1501
"VA"	2010	"Hampton City"	3	"110 - PHOEBUS"	17	2	19
"VA"	2010	"Hampton City"	3	"112 - SMITH"	1230	368	1656
"VA"	2010	"Hampton City"	3	"116 - JONES"	455	122	599
"VA"	2010	"Hampton City"	3	"118 - MALLORY"	1463	149	1632
"VA"	2010	"Hampton City"	3	"204 - FORREST"	672	360	1079
"VA"	2010	"Hampton City"	3	"215 - TYLER"	268	68	338
"VA"	2010	"HaNOVER COUNTY"	7	"101 - ASHLAND"	755	720	1583
"VA"	2010	"HaNOVER COUNTY"	7	"103 - ASHCAKE"	228	744	1058
"VA"	2010	"HaNOVER COUNTY"	7	"104 - SLIDING HILL"	307	620	1012
"VA"	2010	"HaNOVER COUNTY"	7	"201 - BEAVERDAM"	289	818	1374
"VA"	2010	"HaNOVER COUNTY"	7	"202 - BLUNTS"	209	364	633
"VA"	2010	"HaNOVER COUNTY"	7	"203 - WILMINGTON PARISH"	300	952	1377
"VA"	2010	"HaNOVER COUNTY"	7	"204 - GODDINS HILL"	187	360	596
"VA"	2010	"HaNOVER COUNTY"	7	"206 - COURTHOUSE"	123	287	464
"VA"	2010	"HaNOVER COUNTY"	7	"207 - STONY RUN"	47	103	163
"VA"	2010	"HaNOVER COUNTY"	7	"301 - CLAY"	190	864	1166
"VA"	2010	"HaNOVER COUNTY"	7	"302 - CHICKAHOMINY"	246	633	973
"VA"	2010	"HaNOVER COUNTY"	7	"303 - SHADY GROVE"	147	651	884
"VA"	2010	"HaNOVER COUNTY"	7	"304 - ATLEE"	348	1082	1584
"VA"	2010	"HaNOVER COUNTY"	7	"305 - COOL SPRING"	246	739	1082
"VA"	2010	"HaNOVER COUNTY"	7	"401 - BATTLEFIELD"	146	710	989
"VA"	2010	"HaNOVER COUNTY"	7	"402 - OLD CHURCH"	160	656	917
"VA"	2010	"HaNOVER COUNTY"	7	"403 - COLD HARBOR"	382	1251	1811
"VA"	2010	"HaNOVER COUNTY"	7	"404 - BLACK CREEK"	114	665	874
"VA"	2010	"HaNOVER COUNTY"	7	"405 - PEBBLE CREEK"	200	482	744
"VA"	2010	"HaNOVER COUNTY"	7	"406 - BEAVERDAM CREEK"	47	158	230
"VA"	2010	"HaNOVER COUNTY"	7	"502 - RURAL POINT"	223	795	1174
"VA"	2010	"HaNOVER COUNTY"	7	"503 - NEWMAN"	227	597	915
"VA"	2010	"HaNOVER COUNTY"	7	"504 - STUDLEY"	83	593	791
"VA"	2010	"HaNOVER COUNTY"	7	"505 - TOTOPOTOMOY"	49	232	315
"VA"	2010	"HaNOVER COUNTY"	7	"506 - GEORGETOWN"	269	734	1119
"VA"	2010	"HaNOVER COUNTY"	7	"507 - LAUREL MEADOW"	195	673	982
"VA"	2010	"HaNOVER COUNTY"	7	"601 - VILLAGE"	304	1239	1696
"VA"	2010	"HaNOVER COUNTY"	7	"602 - LEE DAVIS"	200	881	1208
"VA"	2010	"HaNOVER COUNTY"	7	"603 - MECHANICSVILLE"	238	473	786
"VA"	2010	"HaNOVER COUNTY"	7	"604 - HANOVER GROVE"	150	580	823
"VA"	2010	"HaNOVER COUNTY"	7	"701 - FARRINGTON"	265	786	1172
"VA"	2010	"HaNOVER COUNTY"	7	"702 - MONTPELIER"	542	1109	1929
"VA"	2010	"HaNOVER COUNTY"	7	"703 - ROCKVILLE"	256	740	1129
"VA"	2010	"HaNOVER COUNTY"	7	"704 - ELMONT"	222	658	954
"VA"	2010	"Harrisonburg City"	6	"101 - NORTHEAST"		762	1236
"VA"	2010	"Harrisonburg City"	6	"102 - EAST CENTRAL"		406	758
"VA"	2010	"Harrisonburg City"	6	"103 - SOUTHEAST"		617	958
"VA"	2010	"Harrisonburg City"	6	"201 - NORTHWEST"		844	1454
"VA"	2010	"Harrisonburg City"	6	"202 - SOUTHWEST"		935	1490
"VA"	2010	"Henrico County"	3	"201 - ADAMS"	658	38	704
"VA"	2010	"Henrico County"	3	"206 - CENTRAL GARDENS"	1215	53	1276
"VA"	2010	"Henrico County"	3	"208 - FAIRFIELD"	910	107	1022
"VA"	2010	"Henrico County"	3	"215 - MAPLEWOOD"	1244	102	1353
"VA"	2010	"Henrico County"	3	"220 - RATCLIFFE"	1451	141	1617
"VA"	2010	"Henrico County"	3	"501 - ANTIOCH"	218	740	990
"VA"	2010	"Henrico County"	3	"502 - CEDAR FORK"	418	114	539
