state	year	fips_pct	fips_cnty	precinct_code	county	precinct	cd	ld	g2006_REG_tv	g2006_BALL_tv	g2006_USS_rv	g2006_USS_dv	g2006_USS_tv	g2006_USH_rv	g2006_USH_dv	g2006_USH_tv
"VA"	2006	510109	51510	109	"ALEXANDRIA CITY"	"FIRE DEPARTMENT HEADQUARTERS"	8	45	3689	1659	464	1155	1633	505	1084	1636
"VA"	2006	510201	51510	201	"ALEXANDRIA CITY"	"MAURY SCHOOL"	8	45	2853	1685	450	1208	1670	490	1101	1665
"VA"	2006	510202	51510	202	"ALEXANDRIA CITY"	"GEORGE MASON SCHOOL"	8	45	2767	1739	557	1148	1720	608	1057	1716
"VA"	2006	510203	51510	203	"ALEXANDRIA CITY"	"AGUDAS ACHIM SYNAGOGUE"	8	45	3069	1704	395	1274	1686	439	1190	1691
"VA"	2006	510204	51510	204	"ALEXANDRIA CITY"	"BLESSED SACRAMENT CHURCH"	8	45	2624	1617	521	1069	1606	553	978	1592
"VA"	2006	510205	51510	205	"ALEXANDRIA CITY"	"DOUGLAS MACARTHUR SCHOOL"	8	45	3892	1998	642	1303	1968	697	1218	1971
"VA"	2006	510206	51510	206	"ALEXANDRIA CITY"	"CHINQUAPIN PARK RECREATION CTR"	8	45	2885	1418	406	980	1403	426	924	1395
"VA"	2006	510207	51510	207	"ALEXANDRIA CITY"	"TEMPLE BETH EL SYNAGOGUE"	8	46	3569	1917	665	1208	1887	644	1191	1886
"VA"	2006	510208	51510	208	"ALEXANDRIA CITY"	"NOVA ARTS CENTER"	8	46	3873	1407	420	951	1395	447	902	1391
"VA"	2006	510209	51510	209	"ALEXANDRIA CITY"	"JAMES K POLK SCHOOL"	8		3894	1710	466	1207	1690	444	1204	1683
"VA"	2006	510210	51510	210	"ALEXANDRIA CITY"	"ST JAMES CHURCH"			2281	986	302	657	969	308	644	967
"VA"	2006	510302	51510	302	"ALEXANDRIA CITY"	"ST MARTIN DEPORRES SENIOR"	8	46	3395	1304	329	937	1277	328	917	1281
"VA"	2006	510303	51510	303	"ALEXANDRIA CITY"	"CHARLES E BEATLEY LIBRARY"	8	46	3655	1432	317	1065	1399	314	1052	1400
"VA"	2006	510304	51510	304	"ALEXANDRIA CITY"	"SAMUEL TUCKER SCHOOL"	8	46	4212	1364	308	1010	1338	321	980	1337
"VA"	2006	510305	51510	305	"ALEXANDRIA CITY"	"JOHN ADAMS SCHOOL"	8	46	4499	1627	340	1223	1598	339	1209	1599
"VA"	2006	510306	51510	306	"ALEXANDRIA CITY"	"WILLIAM RAMSAY SCHOOL"	8	46	3779	1394	318	1032	1370	313	1008	1354
"VA"	2006	510307	51510	307	"ALEXANDRIA CITY"	"SOUTH PORT"	8	46	3593	1622	409	1143	1574	390	1137	1573
"VA"	2006	510308	51510	308	"ALEXANDRIA CITY"	"CAMERON STATION COMMUNITY CTR"			3097	1666	522	1109	1653	573	1024	1647
"VA"	2006	515001	51515	1	"BEDFORD CITY"	"WARD ONE"	5	19	2136	1158	625	498	1137	704	406	1127
"VA"	2006	515002	51515	2	"BEDFORD CITY"	"WARD TWO"	5	19	1625	736	375	326	710	428	281	716
"VA"	2006	520001	51520	1	"BRISTOL CITY"	"FIRST WARD"	9	4	2257	887	509	350	864	301	549	851
"VA"	2006	520002	51520	2	"BRISTOL CITY"	"SECOND WARD"	9	4	3009	1236	725	481	1219	412	802	1214
"VA"	2006	520003	51520	3	"BRISTOL CITY"	"THIRD WARD"	9	4	2253	701	341	307	653	177	467	644
"VA"	2006	520004	51520	4	"BRISTOL CITY"	"FOURTH WARD"	9	4	3807	1922	1232	660	1901	779	1104	1889
"VA"	2006	530001	51530	1	"BUENA VISTA CITY"	"FIRST WARD"	6	24	2009	975	523	436	973	693		874
"VA"	2006	530002	51530	2	"BUENA VISTA CITY"	"SECOND WARD"	6	24	1639	748	423	341	775	538		707
"VA"	2006	540101	51540	101	"CHARLOTTESVILLE CITY"	"RECREATION"	5	57	4168	2293	489	1754	2266	556	1692	2271
"VA"	2006	540102	51540	102	"CHARLOTTESVILLE CITY"	"CLARK"	5	57	2640	1248	232	981	1228	274	940	1233
"VA"	2006	540201	51540	201	"CHARLOTTESVILLE CITY"	"CARVER"	5	57	2092	985	156	805	974	170	795	973
"VA"	2006	540202	51540	202	"CHARLOTTESVILLE CITY"	"WALKER"	5	57	2882	1772	496	1258	1761	557	1179	1747
"VA"	2006	540301	51540	301	"CHARLOTTESVILLE CITY"	"BENJAMIN TONSLER"	5	57	1999	773	97	651	758	114	624	750
"VA"	2006	540302	51540	302	"CHARLOTTESVILLE CITY"	"JEFFERSON PARK"	5	57	3874	1921	499	1384	1902	534	1337	1898
"VA"	2006	540401	51540	401	"CHARLOTTESVILLE CITY"	"VENABLE"	5	57	3899	1460	325	1102	1444	371	1058	1439
"VA"	2006	540402	51540	402	"CHARLOTTESVILLE CITY"	"ALUMNI HALL"	5	57	2017	748	129	606	741	145	590	741
"VA"	2006	550001	51550	1	"CHESAPEAKE CITY"	"GREAT BRIDGE"	4	78	2786	1436	890	522	1426	1133		1352
"VA"	2006	550002	51550	2	"CHESAPEAKE CITY"	"BETHEL"	4	81	2218	1133	795	320	1123	931		1085
"VA"	2006	550003	51550	3	"CHESAPEAKE CITY"	"CAMELOT"	4	77	4365	1966	308	1610	1935	976		1671
"VA"	2006	550004	51550	4	"CHESAPEAKE CITY"	"CHURCHLAND"	4	76	2520	1454	904	527	1447	1132		1390
"VA"	2006	550005	51550	5	"CHESAPEAKE CITY"	"CRESTWOOD"	4	77	2184	1027	111	888	1008	364		748
"VA"	2006	550006	51550	6	"CHESAPEAKE CITY"	"DEEP CREEK"		76	3319	1713	860	813	1700	1175		1581
"VA"	2006	550007	51550	7	"CHESAPEAKE CITY"	"GREENBRIER"	4	78	4637	2295	1302	960	2285	1668		2152
"VA"	2006	550008	51550	8	"CHESAPEAKE CITY"	"SOUTH NORFOLK RECREATION"	4	77	2630	1222	628	550	1201	853		1106
"VA"	2006	550009	51550	9	"CHESAPEAKE CITY"	"BELLS MILL"	4	81	3394	1824	1131	660	1809	1452		1738
"VA"	2006	550010	51550	10	"CHESAPEAKE CITY"	"OSCAR SMITH SCHOOL"	4	77	1356	628	348	268	622	465		593
"VA"	2006	550012	51550	12	"CHESAPEAKE CITY"	"GEORGETOWN"	4	77	4027	2080	470	1567	2057	968		1726
"VA"	2006	550013	51550	13	"CHESAPEAKE CITY"	"GILMERTON"	4	76	2104	1092	638	427	1084	808		1017
"VA"	2006	550015	51550	15	"CHESAPEAKE CITY"	"B M WILLIAMS"	4	78	2293	966	413	527	948	609		865
"VA"	2006	550016	51550	16	"CHESAPEAKE CITY"	"HICKORY GROVE"	4	78	3296	1768	1148	585	1751	1428		1682
"VA"	2006	550017	51550	17	"CHESAPEAKE CITY"	"INDIAN CREEK"	4	81	1519	762	479	266	753	581		683
"VA"	2006	550018	51550	18	"CHESAPEAKE CITY"	"INDIAN RIVER"	4	90	1719	697	301	378	693	430		635
"VA"	2006	550019	51550	19	"CHESAPEAKE CITY"	"JOLIFF ONE"	4	76	1471	919	578	325	917	730		879
"VA"	2006	550020	51550	20	"CHESAPEAKE CITY"	"E W CHITTUM SCHOOL"	4	77	2267	1336	756	557	1325	953		1244
"VA"	2006	550021	51550	21	"CHESAPEAKE CITY"	"FELLOWSHIP"	4	76	2653	986	525	440	976	659		903
"VA"	2006	550022	51550	22	"CHESAPEAKE CITY"	"NORFOLK HIGHLANDS"	4	90	1722	726	420	292	719	517		664
"VA"	2006	550023	51550	23	"CHESAPEAKE CITY"	"OAK GROVE"	4	78	3405	1538	752	747	1528	1026		1391
"VA"	2006	550024	51550	24	"CHESAPEAKE CITY"	"OAKLETTE"	4	90	2395	954	452	477	940	625		875
"VA"	2006	550025	51550	25	"CHESAPEAKE CITY"	"ST JULIANS"	4	77	673	384	226	144	377	289		359
"VA"	2006	550026	51550	26	"CHESAPEAKE CITY"	"JOHNSON PARK"	4	80	1233	402	170	225	400	251		377
"VA"	2006	550027	51550	27	"CHESAPEAKE CITY"	"SILVERWOOD"	4	76	3181	1732	1034	666	1717	1325		1641
"VA"	2006	550028	51550	28	"CHESAPEAKE CITY"	"SUNRAY I"	4	77	231	127	84	40	127	99		122
"VA"	2006	550029	51550	29	"CHESAPEAKE CITY"	"TANGLEWOOD"	4	90	2044	1042	648	363	1028	813		991
"VA"	2006	550030	51550	30	"CHESAPEAKE CITY"	"SOUTH NORFOLK"	4	77	1098	456	45	396	446	156		316
"VA"	2006	550031	51550	31	"CHESAPEAKE CITY"	"CARVER SCHOOL"	4	77	3016	1163	245	887	1146	531		911
"VA"	2006	550032	51550	32	"CHESAPEAKE CITY"	"PROVIDENCE"	4	77	2846	1081	58	995	1065	344		712
"VA"	2006	550033	51550	33	"CHESAPEAKE CITY"	"WESTOVER"	4	77	1362	653	382	255	647	492		595
"VA"	2006	550034	51550	34	"CHESAPEAKE CITY"	"HICKORY MIDDLE SCHOOL PRECINCT"	4	78	4262	2257	1583	640	2243	1876		2180
"VA"	2006	550035	51550	35	"CHESAPEAKE CITY"	"TAYLOR ROAD"	4	79	3865	1691	597	1048	1668	959		1475
"VA"	2006	550036	51550	36	"CHESAPEAKE CITY"	"GREAT BRIDGE BAPTIST CHURCH"	4	78	4255	2173	1425	715	2165	1746		2080
"VA"	2006	550037	51550	37	"CHESAPEAKE CITY"	"BRIDGETOWN"	4	78	4070	2144	1387	716	2127	1740		2051
"VA"	2006	550038	51550	38	"CHESAPEAKE CITY"	"BAILEY CREEK"	4	76	1444	842	544	281	834	658		796
"VA"	2006	550039	51550	39	"CHESAPEAKE CITY"	"LAKE DRUMMOND"	4	76	1038	600	367	222	598	456		567
"VA"	2006	550040	51550	40	"CHESAPEAKE CITY"	"RIVER BIRCH"	4	78	3569	1620	801	789	1610	1100		1511
"VA"	2006	550041	51550	41	"CHESAPEAKE CITY"	"JOHN T WEST"	4	76	4849	2435	987	1398	2415	1459		2155
"VA"	2006	550042	51550	42	"CHESAPEAKE CITY"	"PARKWAYS"	4	78	4187	1856	823	986	1837	1184		1681
"VA"	2006	550043	51550	43	"CHESAPEAKE CITY"	"PLEASANT CROSSING"	4	78	4206	2353	1558	747	2338	1921		2255
"VA"	2006	550044	51550	44	"CHESAPEAKE CITY"	"NANSEMOND"	4	76	1323	757	378	368	757	515		709
"VA"	2006	550045	51550	45	"CHESAPEAKE CITY"	"SUNRAY II"	4	77	423	192	121	68	191	141		178
"VA"	2006	550046	51550	46	"CHESAPEAKE CITY"	"BELLS MILL II"	4	78	1998	1148	567	451	1033	775		970
"VA"	2006	550047	51550	47	"CHESAPEAKE CITY"	"GREEN SEA"	4	81	2210	1140	703	424	1139	898		1091
"VA"	2006	570001	51570	1	"COLONIAL HEIGHTS CITY"	"FIRST"	4	66	1762	767	514	222	755	619		717
"VA"	2006	570002	51570	2	"COLONIAL HEIGHTS CITY"	"SECOND"	4	66	2071	940	684	221	924	749		887
"VA"	2006	570003	51570	3	"COLONIAL HEIGHTS CITY"	"THIRD"	4	66	2252	1138	771	337	1125	902		1060
"VA"	2006	570004	51570	4	"COLONIAL HEIGHTS CITY"	"FOURTH"	4	66	2971	1393	989	373	1375	1152		1319
"VA"	2006	570005	51570	5	"COLONIAL HEIGHTS CITY"	"FIFTH"	4	66	2476	1477	1133	311	1463	1297		1407
"VA"	2006	580101	51580	101	"COVINGTON CITY"	"PRECINCT 1-1"	6	12	599	214	104	109	218	167		204
"VA"	2006	580201	51580	201	"COVINGTON CITY"	"PRECINCT 2-1"	9	12	709	295	117	178	299	50	239	289
"VA"	2006	580301	51580	301	"COVINGTON CITY"	"PRECINCT 3-1"	9	12	683	233	61	165	231	28	198	226
"VA"	2006	580401	51580	401	"COVINGTON CITY"	"PRECINCT 4-1"	9	12	838	437	197	247	458	97	340	437
"VA"	2006	580501	51580	501	"COVINGTON CITY"	"PRECINCT 5-1"	9	12	804	407	171	237	411	76	321	397
"VA"	2006	590001	51590	1	"DANVILLE CITY"	"WARD ONE"	5	14	679	234	13	188	205	20	183	206
"VA"	2006	590002	51590	2	"DANVILLE CITY"	"WARD TWO"	5	14	973	417	156	229	391	180	199	387
"VA"	2006	590003	51590	3	"DANVILLE CITY"	"WARD THREE"	5	14	859	345	37	270	312	48	260	314
"VA"	2006	590004	51590	4	"DANVILLE CITY"	"WARD FOUR"	5	14	3043	1387	759	561	1330	837	494	1343
"VA"	2006	590005	51590	5	"DANVILLE CITY"	"WARD FIVE"	5	14	895	502	282	200	486	313	168	485
"VA"	2006	590006	51590	6	"DANVILLE CITY"	"WARD SIX"	5	14	1007	367	68	265	337	84	245	334
"VA"	2006	590007	51590	7	"DANVILLE CITY"	"WARD SEVEN"	5	14	1883	629	140	452	599	159	450	612
"VA"	2006	590008	51590	8	"DANVILLE CITY"	"WARD EIGHT"	5	14	1420	623	336	245	590	360	225	593
"VA"	2006	590009	51590	9	"DANVILLE CITY"	"WARD NINE"	5	14	1372	580	255	285	548	284	255	546
"VA"	2006	590010	51590	10	"DANVILLE CITY"	"WARD TEN"	5	14	1752	878	484	346	837	519	322	849
"VA"	2006	590011	51590	11	"DANVILLE CITY"	"WARD ELEVEN"	5	14	2432	1149	513	570	1091	562	525	1096
"VA"	2006	590012	51590	12	"DANVILLE CITY"	"WARD TWELVE"	5	14	2407	1239	625	555	1192	685	498	1192
"VA"	2006	590013	51590	13	"DANVILLE CITY"	"WARD THIRTEEN"	5	14	2192	955	440	471	917	486	418	911
"VA"	2006	590014	51590	14	"DANVILLE CITY"	"WARD FOURTEEN"	5	14	456	170	8	139	150	10	140	151
"VA"	2006	590015	51590	15	"DANVILLE CITY"	"WARD FIFTEEN"	5	14	2000	941	495	399	906	540	356	911
"VA"	2006	590016	51590	16	"DANVILLE CITY"	"WARD SIXTEEN"	5	14	2296	1105	686	373	1070	741	316	1064
"VA"	2006	590017	51590	17	"DANVILLE CITY"	"WARD SEVENTEEN"	5	14	1973	1111	717	355	1080	789	285	1077
"VA"	2006	595101	51595	101	"EMPORIA CITY"	"PRECINCT 1-1"	4	75	542	245	71	177	249	139		193
"VA"	2006	595201	51595	201	"EMPORIA CITY"	"PRECINCT 2-1"	4	75	388	127	26	104	130	57		103
"VA"	2006	595301	51595	301	"EMPORIA CITY"	"PRECINCT 3-1"	4	75	533	260	167	99	269	212		253
"VA"	2006	595401	51595	401	"EMPORIA CITY"	"PRECINCT 4-1"	4	75	604	277	158	133	296	217		263
"VA"	2006	595501	51595	501	"EMPORIA CITY"	"PRECINCT 5-1"	4	75	429	157	18	144	167	78		116
"VA"	2006	595601	51595	601	"EMPORIA CITY"	"DISTRICT 6"	4	75	540	282	202	79	287	242		276
"VA"	2006	595701	51595	701	"EMPORIA CITY"	"DISTRICT 7"	4	75	435	170	87	84	173	123		163
"VA"	2006	600001	51600	1	"FAIRFAX CITY"	"ONE"	11	37	2212	1021	434	566	1015	542	457	1011
"VA"	2006	600002	51600	2	"FAIRFAX CITY"	"TWO"	11	37	2184	1191	525	642	1183	669	500	1182
"VA"	2006	600003	51600	3	"FAIRFAX CITY"	"THREE"	11	37	3130	1627	665	926	1612	851	732	1600
"VA"	2006	600004	51600	4	"FAIRFAX CITY"	"FOUR"	11	37	2601	1396	582	785	1387	744	610	1371
"VA"	2006	600005	51600	5	"FAIRFAX CITY"	"FIVE"	11	37	2133	1189	487	670	1173	637	518	1169
"VA"	2006	600006	51600	6	"FAIRFAX CITY"	"SIX"	11	37	2122	1101	489	598	1095	594	484	1089
"VA"	2006	610001	51610	1	"FALLS CHURCH CITY"	"FIRST WARD"	8	53	2044	1163	284	854	1151	301	824	1148
"VA"	2006	610002	51610	2	"FALLS CHURCH CITY"	"SECOND WARD"	8	53	1473	797	238	544	789	237	528	786
"VA"	2006	610003	51610	3	"FALLS CHURCH CITY"	"THIRD WARD"	8	53	1221	755	248	485	745	245	470	739
"VA"	2006	610004	51610	4	"FALLS CHURCH CITY"	"FOURTH WARD"	8	53	1633	952	290	649	945	307	596	933
"VA"	2006	610005	51610	5	"FALLS CHURCH CITY"	"FIFTH WARD"	8	53	1244	813	231	563	804	241	527	797
"VA"	2006	620101	51620	101	"FRANKLIN CITY"	"PRECINCT 1-1"	4	64	1036	553	335	208	546	451		523
"VA"	2006	620201	51620	201	"FRANKLIN CITY"	"PRECINCT 2-1"	4	75	1132	569	345	215	565	449		532
"VA"	2006	620301	51620	301	"FRANKLIN CITY"	"PRECINCT 3-1"	4	75	830	311	43	238	286	118		241
"VA"	2006	620401	51620	401	"FRANKLIN CITY"	"PRECINCT 4-1"	4	75	853	303	53	240	296	134		243
"VA"	2006	620501	51620	501	"FRANKLIN CITY"	"PRECINCT 5-1"	4	75	757	219	35	170	208	84		155
"VA"	2006	620601	51620	601	"FRANKLIN CITY"	"PRECINCT 6-1"	4	75	1008	463	251	202	459	344		446
"VA"	2006	630101	51630	201	"FREDERICKSBURG CITY"	"PRECINCT 1 - DISTRICT TWO"	1	28	2000	1104	434	647	1104	553	523	1090
"VA"	2006	630201	51630	401	"FREDERICKSBURG CITY"	"PRECINCT 1 - DISTRICT FOUR"	1	28	1689	732	159	564	732	207	482	705
"VA"	2006	630301	51630	301	"FREDERICKSBURG CITY"	"PRECINCT 1 - DISTRICT THREE"	1	28	2977	1444	662	757	1444	823	581	1430
"VA"	2006	630401	51630	101	"FREDERICKSBURG CITY"	"PRECINCT 1 - DISTRICT ONE"	1	28	3444	1361	608	730	1361	703	606	1337
"VA"	2006	630402	51630	402	"FREDERICKSBURG CITY"	"PRECINCT 2 - DISTRICT FOUR"	1	28	843	312	127	182	311	150	148	303
"VA"	2006	640001	51640	1	"GALAX CITY"	"EAST"	9	5	1776	756	381	352	738	279	462	741
"VA"	2006	640002	51640	2	"GALAX CITY"	"NORTH"	9	5	1042	522	280	219	509	204	302	506
"VA"	2006	640003	51640	3	"GALAX CITY"	"SOUTH"	9	5	908	447	209	220	433	158	275	433
"VA"	2006	650101	51650	101	"HAMPTON CITY"	"ABERDEEN"	3	92	2393	1223	227	958	1199		1015	1038
"VA"	2006	650102	51650	102	"HAMPTON CITY"	"BASSETTE"	3	92	2484	1218	121	1054	1198		1089	1108
"VA"	2006	650103	51650	103	"HAMPTON CITY"	"CITY HALL"	3	92	2195	827	147	647	816		707	733
"VA"	2006	650104	51650	104	"HAMPTON CITY"	"COOPER"	3	92	3599	1363	336	1002	1359		1134	1187
"VA"	2006	650105	51650	105	"HAMPTON CITY"	"EAST HAMPTON"	3	92	1727	619	232	371	613		468	501
"VA"	2006	650106	51650	106	"HAMPTON CITY"	"ARMSTRONG"	2	92	2728	1463	598	841	1458	586	849	1437
"VA"	2006	650107	51650	107	"HAMPTON CITY"	"LINDSAY"	3	92	2158	1192	327	848	1181		980	1014
"VA"	2006	650108	51650	108	"HAMPTON CITY"	"PEMBROKE"	3	92	3306	1361	240	1076	1332		1168	1198
"VA"	2006	650109	51650	109	"HAMPTON CITY"	"PHENIX"	3	92	3134	1523	144	1333	1501		1383	1410
"VA"	2006	650110	51650	110	"HAMPTON CITY"	"PHOEBUS"	2	92	739	363	166	187	357	161	193	355
"VA"	2006	650111	51650	111	"HAMPTON CITY"	"HAMPTON LIBRARY"	2	92	985	545	238	296	542	237	299	538
"VA"	2006	650112	51650	112	"HAMPTON CITY"	"SMITH"	3	92	3773	1763	483	1232	1744		1416	1514
"VA"	2006	650113	51650	113	"HAMPTON CITY"	"SYMS"	2	91	1456	815	417	387	810	406	393	800
"VA"	2006	650115	51650	115	"HAMPTON CITY"	"WYTHE"	2	95	1692	1011	478	506	1004	494	497	996
"VA"	2006	650116	51650	116	"HAMPTON CITY"	"JONES"	3	92	1462	630	158	460	628		523	540
"VA"	2006	650117	51650	117	"HAMPTON CITY"	"KECOUGHTAN"	2	92	2351	1056	349	672	1042	347	680	1032
"VA"	2006	650118	51650	118	"HAMPTON CITY"	"MALLORY"	3	95	3230	1730	294	1386	1703		1501	1545
"VA"	2006	650201	51650	201	"HAMPTON CITY"	"BOOKER"	2	91	2982	1664	902	728	1653	885	742	1634
"VA"	2006	650202	51650	202	"HAMPTON CITY"	"BRYAN"	2	91	3057	1361	613	718	1349	604	719	1330
"VA"	2006	650203	51650	203	"HAMPTON CITY"	"BURBANK"	2	91	1442	646	300	329	641	365	255	630
"VA"	2006	650204	51650	204	"HAMPTON CITY"	"FORREST"	3	95	2287	1151	445	678	1139		858	913
"VA"	2006	650205	51650	205	"HAMPTON CITY"	"ASBURY"		91	4118	2395	1358	996	2384	1371	994	2369
"VA"	2006	650208	51650	208	"HAMPTON CITY"	"KRAFT"	1	95	3999	2127	1002	1080	2113	1167	871	2080
"VA"	2006	650209	51650	209	"HAMPTON CITY"	"LANGLEY"	2	91	2606	1172	574	565	1163	545	607	1158
"VA"	2006	650210	51650	210	"HAMPTON CITY"	"MACHEN"		91	3556	1720	535	1159	1713	634	1025	1682
"VA"	2006	650212	51650	212	"HAMPTON CITY"	"BETHEL"	1	95	3821	2165	788	1339	2152	965	1122	2115
"VA"	2006	650213	51650	213	"HAMPTON CITY"	"PHILLIPS"	2	91	4150	2396	1215	1139	2381	1206	1143	2363
"VA"	2006	650214	51650	214	"HAMPTON CITY"	"TUCKER CAPPS"	1	95	3496	1633	784	814	1613	884	679	1583
"VA"	2006	650215	51650	215	"HAMPTON CITY"	"TYLER"	3	92	885	365	102	250	359		290	305
"VA"	2006	650216	51650	216	"HAMPTON CITY"	"SANDY BOTTOM"	1	92	1732	887	336	534	880	423	440	875
"VA"	2006	660101	51660	101	"HARRISONBURG CITY"	"NORTHEAST"	6	26	3460	1619	831	760	1611	1016		1462
"VA"	2006	660102	51660	102	"HARRISONBURG CITY"	"EAST CENTRAL"	6	26	951	541	204	332	539	270		486
"VA"	2006	660103	51660	103	"HARRISONBURG CITY"	"SOUTHEAST"	6	26	4168	1619	811	780	1609	988		1482
"VA"	2006	660201	51660	201	"HARRISONBURG CITY"	"NORTHWEST"	6	26	4241	1962	945	964	1939	1153		1739
"VA"	2006	660202	51660	202	"HARRISONBURG CITY"	"SOUTHWEST"	6	26	3861	1976	1032	913	1966	1240		1817
"VA"	2006	670101	51670	101	"HOPEWELL CITY"	"WARD ONE"	4	62	1710	617	332	261	604	421		538
"VA"	2006	670201	51670	201	"HOPEWELL CITY"	"WARD TWO"	4	74	1609	499	99	383	489	208		373
"VA"	2006	670301	51670	301	"HOPEWELL CITY"	"WARD THREE"	4	62	2033	1042	721	299	1031	834		955
"VA"	2006	670401	51670	401	"HOPEWELL CITY"	"WARD FOUR"	4	62	2216	1099	703	371	1085	814		975
"VA"	2006	670501	51670	501	"HOPEWELL CITY"	"WARD FIVE"	4	62	1992	949	621	293	927	723		863
"VA"	2006	670601	51670	601	"HOPEWELL CITY"	"WARD SIX"		74	1441	514	95	395	498	210		363
"VA"	2006	670701	51670	701	"HOPEWELL CITY"	"WARD SEVEN"	4	62	1582	590	278	290	577	374		516
"VA"	2006	678001	51678	1	"LEXINGTON CITY"	"LEXINGTON"	6	24	3318	1705	619	1039	1682	856		1529
"VA"	2006	680101	51680	101	"LYNCHBURG CITY"	"FIRST WARD FIRST PRECINCT"	6	23	4261	1923	1045	838	1905	1243		1670
"VA"	2006	680102	51680	102	"LYNCHBURG CITY"	"FIRST WARD SECOND PRECINCT"	6	23	3029	1846	1058	743	1814	1303		1710
"VA"	2006	680103	51680	103	"LYNCHBURG CITY"	"FIRST WARD THIRD PRECINCT"	6	23	2524	1525	856	637	1503	1068		1389
"VA"	2006	680104	51680	104	"LYNCHBURG CITY"	"FIRST WARD FOURTH PRECINCT"	6	23	1210	609	295	301	604	369		541
"VA"	2006	680105	51680	105	"LYNCHBURG CITY"	"FIRST WARD FIFTH PRECINCT"	6	23	1680	1004	434	552	994	573		909
"VA"	2006	680201	51680	201	"LYNCHBURG CITY"	"SECOND WARD FIRST PRECINCT"	6	23	3800	1396	306	1053	1376	445		843
"VA"	2006	680202	51680	202	"LYNCHBURG CITY"	"SECOND WARD SECOND PRECINCT"	6	23	2614	916	141	745	896	239		495
"VA"	2006	680203	51680	203	"LYNCHBURG CITY"	"SECOND WARD THIRD PRECINCT"	6	23	982	417	100	313	414	148		255
"VA"	2006	680301	51680	301	"LYNCHBURG CITY"	"THIRD WARD FIRST PRECINCT"	6	23	1908	766	396	355	759	454		659
"VA"	2006	680302	51680	302	"LYNCHBURG CITY"	"THIRD WARD SECOND PRECINCT"	6	23	955	394	204	169	384	232		338
"VA"	2006	680303	51680	303	"LYNCHBURG CITY"	"THIRD WARD THIRD PRECINCT"	6	23	1605	843	485	331	829	568		744
"VA"	2006	680304	51680	304	"LYNCHBURG CITY"	"THIRD WARD FOURTH PRECINCT"	6	23	1912	811	478	310	793	576		740
"VA"	2006	680305	51680	305	"LYNCHBURG CITY"	"THIRD WARD FIFTH PRECINCT"	6	23	1837	1039	655	364	1029	772		952
"VA"	2006	680401	51680	401	"LYNCHBURG CITY"	"FOURTH WARD FIRST PRECINCT"	6	23	3248	1724	1087	606	1708	1255		1619
"VA"	2006	680402	51680	402	"LYNCHBURG CITY"	"FOURTH WARD SECOND PRECINCT"	6	23	1626	922	573	327	908	644		817
"VA"	2006	680403	51680	403	"LYNCHBURG CITY"	"FOURTH WARD THIRD PRECINCT"	6	23	3361	1557	901	608	1526	1045		1387
"VA"	2006	680404	51680	404	"LYNCHBURG CITY"	"FOURTH WARD FOURTH PRECINCT"	6	23	3091	1653	913	703	1632	1087		1449
"VA"	2006	683001	51685	1	"MANASSAS PARK CITY"	"PRECINCT ONE"	10	50	2838	962	480	453	949	527	394	944
"VA"	2006	683002	51685	2	"MANASSAS PARK CITY"	"PRECINCT TWO"	10	50	2531	890	441	426	881	484	384	883
"VA"	2006	683002	51683	2	"MANASSAS CITY"	"WEEMS"	10		3032	1423	726	663	1414	809	562	1401
"VA"	2006	683003	51683	3	"MANASSAS CITY"	"METZ"	10		3553	1497	762	698	1483	853	589	1473
"VA"	2006	683004	51683	4	"MANASSAS CITY"	"HAYDON"	10		3820	1718	858	832	1710	961	704	1697
"VA"	2006	683005	51683	5	"MANASSAS CITY"	"BALDWIN"	10		3585	1411	647	733	1399	739	620	1392
"VA"	2006	685001	51683	1	"MANASSAS CITY"	"DEAN"	10	50	4299	1958	1075	848	1945	1200	715	1936
"VA"	2006	690001	51690	1	"MARTINSVILLE CITY"	"PRECINCT #1"	5	10	891	390	23	356	381	80	302	383
"VA"	2006	690002	51690	2	"MARTINSVILLE CITY"	"PRECINCT #2"	5	16	1675	689	289	326	621	387	223	614
"VA"	2006	690003	51690	3	"MARTINSVILLE CITY"	"PRECINCT #3"	5	16	1195	466	176	279	462	266	185	458
"VA"	2006	690004	51690	4	"MARTINSVILLE CITY"	"PRECINCT #4"	5	16	1856	749	287	437	732	398	330	733
"VA"	2006	690005	51690	5	"MARTINSVILLE CITY"	"PRECINCT #5"	5	16	2347	1378	812	540	1363	1018	334	1360
"VA"	2006	690006	51690	6	"MARTINSVILLE CITY"	"PRECINCT #6"	5	10	495	204	18	178	197	59	136	196
"VA"	2006	700101	51700	101	"NEWPORT NEWS CITY"	"DENBIGH"	3	94	4428	1617	437	1138	1603		1302	1379
"VA"	2006	700102	51700	102	"NEWPORT NEWS CITY"	"EPES"	3	93	3890	1139	378	723	1129		892	962
"VA"	2006	700103	51700	103	"NEWPORT NEWS CITY"	"JENKINS"	3	94	3685	1372	593	752	1366		978	1080
"VA"	2006	700104	51700	104	"NEWPORT NEWS CITY"	"MCINTOSH"	3	93	2530	858	219	616	848		703	746
"VA"	2006	700105	51700	105	"NEWPORT NEWS CITY"	"OYSTER POINT"	3	94	823	364	179	178	362		251	266
"VA"	2006	700106	51700	106	"NEWPORT NEWS CITY"	"RESERVOIR"	3	93	4251	1570	595	933	1557		1197	1318
